,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Extra
260,104.11,45.5165599207,3.87822143189,9.90169514654,264.580207153,42.7870524748,282,10,8,0.0227210632436,"[1143094, array([ 3.97660211, -2.17043619,  1.89827984]), array([ 0.82104266, -0.42240725,  0.38400659])]"
133,105.17,42.835538293,353.192165171,21.9858989571,244.045095166,39.0900430555,174,88,112,0.02274175007,"[712766, array([ 3.93156668, -2.0193349 ,  1.72140607]), array([ 0.82104266, -0.42240725,  0.38400659])]"
128,106.65,38.6068431343,346.750713093,31.9781927522,230.751936771,35.0728563116,168,88,122,0.0228524060152,"[688471, array([ 3.69977052, -2.01990219,  1.76727774]), array([ 0.82104266, -0.42240725,  0.38400659])]"
146,106.15,45.71791981,3.57498099857,11.9925812317,262.625788074,41.8017925865,184,88,102,0.0228759460485,"[753261, array([ 3.97580107, -1.99621055,  1.96084762]), array([ 0.82104266, -0.42240725,  0.38400659])]"
210,101.29,35.4170561476,-34.242734137,45.1058100326,209.538349187,23.7578123505,250,46,10,0.0229887517704,"[1016735, array([ 3.72588032, -1.8803599 ,  1.62981575]), array([ 0.82104266, -0.42240725,  0.38400659])]"
83,87.19,42.1978773585,225.61603489,39.5224878141,335.381088345,22.2886174288,112,42,162,0.0229953368487,"[457551, array([ 4.11207472, -2.0614156 ,  2.02673254]), array([ 0.82104266, -0.42240725,  0.38400659])]"
65,90.41,46.9980905603,209.875241692,24.6400175487,316.978525592,32.6670137243,100,26,162,0.0231833369976,"[407511, array([ 4.2373282 , -2.06527564,  2.02621556]), array([ 0.82104266, -0.42240725,  0.38400659])]"
79,85.48,42.6254816915,217.995693538,36.2856842766,328.906662646,25.9261446905,108,38,164,0.0231885877822,"[440992, array([ 4.13874049, -2.20683528,  1.84824777]), array([ 0.82104266, -0.42240725,  0.38400659])]"
188,89.59,35.0349687932,258.642342048,54.4686522372,355.943879788,5.18585689187,228,70,30,0.0234210070412,"[929805, array([ 3.81570664, -1.98292744,  1.90616661]), array([ 0.82104266, -0.42240725,  0.38400659])]"
88,85.83,39.7756636825,235.520151635,46.0417929974,342.374362892,15.6199779735,116,50,160,0.0236646294842,"[474470, array([ 4.08668836, -2.01983384,  1.79851405]), array([ 0.82104266, -0.42240725,  0.38400659])]"
196,93.32,34.4611808409,285.284783304,54.9503551702,187.208013823,5.62892463186,236,62,22,0.0236993140406,"[961481, array([ 3.80647815, -1.83639088,  1.75578698]), array([ 0.82104266, -0.42240725,  0.38400659])]"
162,89.34,46.5470370552,204.418292099,21.8732439152,310.94338189,35.317976741,202,84,68,0.0237080626136,"[825784, array([ 4.21908685, -2.23907196,  1.87228353]), array([ 0.82104266, -0.42240725,  0.38400659])]"
41,95.85,47.5919116085,196.283559455,9.39128580204,294.512279888,40.8717713355,86,10,160,0.0237345080144,"[349370, array([ 4.14182773, -2.26713055,  1.97191806]), array([ 0.82104266, -0.42240725,  0.38400659])]"
261,106.14,45.4072951633,3.82366594812,11.8815047219,262.841513408,42.1592977806,282,12,8,0.0237402624218,"[1143274, array([ 3.94629608, -2.05466781,  1.97325142]), array([ 0.82104266, -0.42240725,  0.38400659])]"
198,94.48,34.2633215613,291.947611268,54.4686522372,190.180779226,8.28572627324,238,60,20,0.0238228137959,"[969400, array([ 3.78519442, -1.82647694,  1.73337045]), array([ 0.82104266, -0.42240725,  0.38400659])]"
71,88.27,45.6802679561,214.963749299,30.2638761179,323.785421731,28.9383959322,104,32,162,0.0239253017465,"[424251, array([ 4.23722673, -2.043724  ,  1.97178783]), array([ 0.82104266, -0.42240725,  0.38400659])]"
221,106.68,37.8648092719,345.178686274,33.9059111562,228.261951211,33.961502854,260,34,4,0.0239400517597,"[1056152, array([ 3.66589036, -2.00140857,  1.77515189]), array([ 0.82104266, -0.42240725,  0.38400659])]"
102,91.6,34.9373830208,276.834058676,54.9503551702,183.324143849,2.45915300527,132,68,152,0.0239936905538,"[540886, array([ 3.85202134, -1.86499021,  1.7375036 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
27,98.45,48.7965069546,196.252347723,6.77816127476,292.057323767,40.3966807605,74,8,148,0.0242516852098,"[300584, array([ 4.18883784, -2.04374114,  2.01732041]), array([ 0.82104266, -0.42240725,  0.38400659])]"
223,106.83,37.9887143784,342.597821937,35.7722866088,225.939181144,31.912028779,260,36,6,0.0242757235019,"[1056333, array([ 3.70166042, -1.84178284,  1.82168957]), array([ 0.82104266, -0.42240725,  0.38400659])]"
151,104.18,46.675752611,7.78983515822,5.99633155493,272.22805221,42.6974619793,188,88,96,0.0242884454139,"[769458, array([ 4.01014139, -2.10199073,  2.00774186]), array([ 0.82104266, -0.42240725,  0.38400659])]"
166,91.34,46.5470370552,206.418292099,21.8732439152,312.94338189,35.317976741,204,84,68,0.0244303040447,"[833884, array([ 4.16000909, -2.22392016,  2.07150124]), array([ 0.82104266, -0.42240725,  0.38400659])]"
63,88.84,46.4895832068,205.426129149,23.015513733,312.414373989,34.5203677417,98,24,164,0.0244619466083,"[399232, array([ 4.23325923, -2.21269781,  1.85499473]), array([ 0.82104266, -0.42240725,  0.38400659])]"
249,104.04,44.7475058737,-0.18228026799,13.9217561486,256.953449213,41.9299524188,276,14,6,0.0244628275837,"[1119153, array([ 3.98221528, -2.14065389,  1.78643796]), array([ 0.82104266, -0.42240725,  0.38400659])]"
304,103.09,47.7014834868,9.93016970615,2.876230323,277.323318354,42.1535727755,324,4,44,0.0245909174688,"[1312672, array([ 4.08118707, -2.03402054,  2.01301599]), array([ 0.82104266, -0.42240725,  0.38400659])]"
153,95.47,48.4040335891,194.561688803,7.98038523789,291.433833762,40.4808813568,194,86,82,0.0246356636063,"[793571, array([ 4.23164786, -2.14250036,  1.84099939]), array([ 0.82104266, -0.42240725,  0.38400659])]"
302,103.18,47.5943935728,9.93050401086,2.97149712328,277.227870128,42.2509633447,322,4,42,0.0246603019892,"[1304571, array([ 4.07064894, -2.04818313,  2.02061006]), array([ 0.82104266, -0.42240725,  0.38400659])]"
265,104.26,46.2381641844,1.73993705194,11.7339987949,261.194792157,41.3829412855,284,12,12,0.024692395217,"[1151376, array([ 4.06835517, -1.96888882,  1.82729417]), array([ 0.82104266, -0.42240725,  0.38400659])]"
15,99.04,48.8239764124,194.156549656,4.4552121786,288.016532607,40.826894942,62,6,138,0.0246936083609,"[251799, array([ 4.19748228, -2.02190214,  1.96381592]), array([ 0.82104266, -0.42240725,  0.38400659])]"
172,86.37,44.4350214172,216.680454526,33.4148780156,326.353852924,27.034332025,210,80,56,0.0246945712536,"[857818, array([ 4.22628259, -2.08945969,  1.85248074]), array([ 0.82104266, -0.42240725,  0.38400659])]"
245,105.8,43.8927424815,-0.160642559273,15.9599830538,255.040947958,41.7682121127,274,16,4,0.0248130353295,"[1111232, array([ 3.89644524, -2.13736753,  1.86862937]), array([ 0.82104266, -0.42240725,  0.38400659])]"
236,107.1,41.9086253742,351.330171462,25.8470136981,239.841955323,37.095269334,268,26,6,0.024900306791,"[1087833, array([ 3.8713431 , -1.86494572,  1.81688998]), array([ 0.82104266, -0.42240725,  0.38400659])]"
114,99.26,34.7782708312,-43.6920772133,48.97353863,203.059013267,18.9550639716,148,80,140,0.0249160464573,"[606760, array([ 3.74241006, -1.82913646,  1.65435966]), array([ 0.82104266, -0.42240725,  0.38400659])]"
169,86.71,43.8072857602,212.970223158,31.6522310995,323.554319729,29.6970840621,208,82,58,0.025008672714,"[849899, array([ 4.13886654, -2.26590083,  1.92003732]), array([ 0.82104266, -0.42240725,  0.38400659])]"
306,102.99,47.8052325746,9.93017564964,2.77746458363,277.42133651,42.0595533251,326,4,46,0.0250158180814,"[1320773, array([ 4.09147008, -2.02054094,  2.00534744]), array([ 0.82104266, -0.42240725,  0.38400659])]"
224,105.78,39.5710860129,347.383694255,29.9194520932,232.673622203,35.9946563885,262,30,4,0.025063765379,"[1063892, array([ 3.77079893, -2.04577235,  1.71070869]), array([ 0.82104266, -0.42240725,  0.38400659])]"
216,104.2,37.0644502006,338.402775201,37.7551839935,220.935905341,30.7772986359,256,38,6,0.0251203500503,"[1040313, array([ 3.71453329, -1.98441213,  1.65053297]), array([ 0.82104266, -0.42240725,  0.38400659])]"
1,100.2,48.6289560092,192.051881121,1.62584348794,283.481986287,41.3245435419,36,4,114,0.0251244064051,"[146307, array([ 4.18088608, -2.00970664,  1.94329393]), array([ 0.82104266, -0.42240725,  0.38400659])]"
231,108.23,40.3530041342,351.47179684,27.9258150218,237.970963039,36.9545572827,266,28,4,0.0251732836311,"[1079912, array([ 3.74256016, -1.93800785,  1.87800593]), array([ 0.82104266, -0.42240725,  0.38400659])]"
264,106.21,45.8224583122,3.78125180425,11.815042927,263.013542166,41.7687503456,284,12,10,0.0251734416097,"[1151375, array([ 3.98009195, -1.98418054,  1.96705998]), array([ 0.82104266, -0.42240725,  0.38400659])]"
101,90.68,33.3908638194,267.586880836,56.5706016881,359.746247038,1.42479870639,130,66,156,0.0251858417507,"[532608, array([ 3.72109182, -2.00496874,  1.84830652]), array([ 0.82104266, -0.42240725,  0.38400659])]"
309,100.78,48.0021263744,7.9312061623,2.56992399808,275.624630947,41.8820200984,328,4,50,0.0252546260248,"[1328875, array([ 4.1677214 , -2.03275883,  1.8437589 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
300,103.27,47.4841130093,9.931177021,3.06314827421,277.135104509,42.3516220038,320,4,40,0.0252749553283,"[1296470, array([ 4.05986492, -2.06300921,  2.0281188 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
235,105.37,42.5347486553,351.43692482,23.8603307148,241.206472774,38.0181559323,268,24,6,0.02534133444,"[1087653, array([ 3.93377929, -1.95292427,  1.71644665]), array([ 0.82104266, -0.42240725,  0.38400659])]"
273,101.99,46.3530316491,5.91641346976,5.76676605617,270.499752484,43.067543858,292,6,16,0.0254296233308,"[1183238, array([ 4.03966916, -2.21313219,  1.87156788]), array([ 0.82104266, -0.42240725,  0.38400659])]"
214,104.74,35.0954341283,335.949952049,41.7180118025,217.096233724,28.426137258,254,42,6,0.0255365619666,"[1032573, array([ 3.58635362, -1.96789997,  1.73403884]), array([ 0.82104266, -0.42240725,  0.38400659])]"
109,95.2,32.3197474832,298.835790919,55.3718662933,192.331528977,11.0995592924,140,76,148,0.0256536528621,"[574004, array([ 3.64567325, -1.97125956,  1.64054249]), array([ 0.82104266, -0.42240725,  0.38400659])]"
280,104.01,47.2129617236,5.81923848677,7.51466414565,269.04516039,41.8026524839,296,8,20,0.0256837719484,"[1199620, array([ 4.08747818, -1.96464704,  1.91743035]), array([ 0.82104266, -0.42240725,  0.38400659])]"
68,88.26,46.1889262543,212.565334956,28.3937504351,320.907687153,30.2065289937,102,30,162,0.0257444345031,"[415971, array([ 4.26088157, -2.05235172,  1.92008544]), array([ 0.82104266, -0.42240725,  0.38400659])]"
291,103.68,47.5556460709,7.86933624388,5.29554441622,273.089763354,41.9539591367,306,6,28,0.0258553679821,"[1239944, array([ 4.08975172, -1.98271469,  1.96425757]), array([ 0.82104266, -0.42240725,  0.38400659])]"
308,102.89,47.9054943635,9.93052172565,2.67532082006,277.521811711,41.9690040745,328,4,48,0.0258567659064,"[1328874, array([ 4.10148895, -2.00776297,  1.9976156 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
55,91.2,47.1155385592,200.778160998,17.2802771297,304.717988507,37.753787104,94,18,164,0.0259857122001,"[382492, array([ 4.2061218 , -2.26655838,  1.88132026]), array([ 0.82104266, -0.42240725,  0.38400659])]"
240,107.37,42.5347486553,353.43692482,23.8603307148,243.206472774,38.0181559323,270,24,6,0.0260736837369,"[1095753, array([ 3.8832368 , -1.87219427,  1.84609438]), array([ 0.82104266, -0.42240725,  0.38400659])]"
53,93.36,47.1753744118,200.609898017,15.3645541461,303.352649686,38.7550018604,94,16,164,0.0262576632602,"[382312, array([ 4.15082286, -2.28096807,  2.01125356]), array([ 0.82104266, -0.42240725,  0.38400659])]"
289,101.68,47.5556460709,5.86933624388,5.29554441622,271.089763354,41.9539591367,304,6,28,0.0263621339867,"[1231844, array([ 4.14532941, -2.02445512,  1.82234679]), array([ 0.82104266, -0.42240725,  0.38400659])]"
118,101.96,34.2232947407,-32.1777800243,45.6759231016,210.016639214,24.4937530381,154,84,136,0.026387778664,"[631418, array([ 3.62001512, -1.97127213,  1.64249959]), array([ 0.82104266, -0.42240725,  0.38400659])]"
29,98.31,47.5556460709,194.130663756,5.29554441622,288.910236646,41.9539591367,76,6,152,0.0264070136456,"[308506, array([ 4.10212245, -2.24851352,  2.00401006]), array([ 0.82104266, -0.42240725,  0.38400659])]"
298,103.36,47.3707953875,9.93218554123,3.15107141932,277.045133882,42.4554418384,318,4,38,0.0264488821966,"[1288369, array([ 4.04884444, -2.07847838,  2.03553177]), array([ 0.82104266, -0.42240725,  0.38400659])]"
275,102.05,46.9397138858,3.83467101424,7.6060748671,266.916041665,42.052774822,292,8,18,0.0264524345044,"[1183419, array([ 4.11884419, -2.05421811,  1.78716318]), array([ 0.82104266, -0.42240725,  0.38400659])]"
287,101.75,46.6360705031,7.94490040174,3.59461411363,274.570234781,43.1382859373,304,4,26,0.026581538591,"[1231663, array([ 4.03721916, -2.22576297,  1.93020373]), array([ 0.82104266, -0.42240725,  0.38400659])]"
278,103.96,46.5582223633,7.90729598562,5.70533925482,272.585097437,42.8743508866,296,6,18,0.0266319355323,"[1199439, array([ 4.00111776, -2.13569855,  2.00824091]), array([ 0.82104266, -0.42240725,  0.38400659])]"
244,107.6,43.1025451437,355.532640325,21.8732439152,246.633388445,38.8975496568,272,22,6,0.0266896926702,"[1103673, array([ 3.89065385, -1.8872782 ,  1.87813702]), array([ 0.82104266, -0.42240725,  0.38400659])]"
74,88.32,45.1053884559,217.401403336,32.1287818965,326.607833587,27.6474607521,106,34,162,0.0267634507682,"[432531, array([ 4.20904706, -2.03735605,  2.02542684]), array([ 0.82104266, -0.42240725,  0.38400659])]"
43,93.67,47.8966939372,196.410311754,11.2665188018,295.996619815,39.8942357797,86,12,160,0.0267994712948,"[349550, array([ 4.21854801, -2.22310452,  1.8436792 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
253,104.06,44.9931415482,1.86696696408,11.9332926274,260.679159533,42.5542095669,278,12,6,0.0268150909014,"[1127073, array([ 3.96739976, -2.1823762 ,  1.84187057]), array([ 0.82104266, -0.42240725,  0.38400659])]"
89,85.17,38.455478543,232.815927355,46.7651032167,341.407346945,16.6863683401,116,50,162,0.0268345286163,"[474471, array([ 3.99603394, -2.1633209 ,  1.7922564 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
21,96.57,48.1217219589,192.146058265,4.97137447817,286.551257161,41.4450668156,68,6,146,0.0268592474936,"[276103, array([ 4.20337393, -2.17505532,  1.82131916]), array([ 0.82104266, -0.42240725,  0.38400659])]"
16,98.63,47.3707953875,192.067814459,3.15107141932,284.954866118,42.4554418384,64,4,142,0.0269044197836,"[259721, array([ 4.09997575, -2.26274022,  1.94522812]), array([ 0.82104266, -0.42240725,  0.38400659])]"
84,86.21,40.9879033597,223.099306312,40.0315713884,334.276782976,23.2700788742,112,42,164,0.0269434264953,"[457552, array([ 4.0404004 , -2.21407193,  1.98193033]), array([ 0.82104266, -0.42240725,  0.38400659])]"
107,94.13,33.7175296492,294.197149674,54.6067614873,190.553252038,9.51401481764,138,74,148,0.0270045154201,"[565724, array([ 3.76269463, -1.90201266,  1.62533926]), array([ 0.82104266, -0.42240725,  0.38400659])]"
113,98.5,32.1474828901,-47.4418824202,52.8186057424,199.337807436,16.6500163853,146,80,144,0.0270168649227,"[598662, array([ 3.57049078, -1.96808566,  1.66922056]), array([ 0.82104266, -0.42240725,  0.38400659])]"
310,102.78,48.0021263744,9.9312061623,2.56992399808,277.624630947,41.8820200984,330,4,50,0.0270235172115,"[1336975, array([ 4.11123485, -1.99570431,  1.98983204]), array([ 0.82104266, -0.42240725,  0.38400659])]"
165,89.65,45.7538031178,206.664569702,23.8603307148,314.462974044,34.647272458,204,84,66,0.0270796790045,"[833883, array([ 4.15136156, -2.2900037 ,  1.99741846]), array([ 0.82104266, -0.42240725,  0.38400659])]"
34,96.1,48.9389078635,196.365138303,8.81950464994,293.765217105,39.696354178,78,10,152,0.0272504362618,"[316966, array([ 4.25131753, -2.04422584,  1.90144549]), array([ 0.82104266, -0.42240725,  0.38400659])]"
266,102.09,46.1111392358,3.88553646381,7.82407349508,266.568672333,42.8252528645,286,8,12,0.0273379549741,"[1159116, array([ 4.0487805 , -2.19037528,  1.8103798 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
233,105.25,42.3839549152,353.687003477,21.9436214032,244.233401797,39.5789166237,268,22,4,0.0273661452464,"[1087472, array([ 3.88855781, -2.0953491 ,  1.72981415]), array([ 0.82104266, -0.42240725,  0.38400659])]"
135,108.36,41.2872047646,353.02482708,25.9829778826,240.960437869,37.6241124549,174,88,116,0.0275249310331,"[712768, array([ 3.78648903, -1.90611408,  1.89536778]), array([ 0.82104266, -0.42240725,  0.38400659])]"
23,96.48,47.9363462806,192.141610894,5.08566917797,286.675201332,41.6106628305,70,6,148,0.0275452156363,"[284204, array([ 4.1892572 , -2.20812219,  1.82680449]), array([ 0.82104266, -0.42240725,  0.38400659])]"
120,103.96,34.2232947407,-30.1777800243,45.6759231016,212.016639214,24.4937530381,156,84,136,0.0275559793,"[639518, array([ 3.57270331, -1.85525632,  1.80484854]), array([ 0.82104266, -0.42240725,  0.38400659])]"
94,87.83,36.5773520025,245.059496588,51.172807266,349.354838986,11.2395069295,122,56,160,0.0275613526008,"[499310, array([ 3.87921457, -2.06309887,  1.95519299]), array([ 0.82104266, -0.42240725,  0.38400659])]"
259,104.26,45.7094360491,-0.29967772457,13.7830739006,257.376396516,41.0257107723,280,14,10,0.0275699120865,"[1135355, array([ 4.05831109, -1.97277868,  1.7829725 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
93,88.24,37.9526654765,247.848740896,50.234628365,350.241591701,10.1256782091,122,56,158,0.0276601081192,"[499309, array([ 3.98097568, -1.93166335,  1.93105818]), array([ 0.82104266, -0.42240725,  0.38400659])]"
248,107.77,43.6097436687,357.618015867,19.8858011814,250.122476568,39.7309518555,274,20,6,0.027748632899,"[1111593, array([ 3.89338416, -1.90994781,  1.91391585]), array([ 0.82104266, -0.42240725,  0.38400659])]"
156,93.38,47.6714154556,196.849473518,11.9703351884,297.038426471,39.8399091875,196,86,78,0.0278507389037,"[801669, array([ 4.20418732, -2.25478979,  1.85723671]), array([ 0.82104266, -0.42240725,  0.38400659])]"
0,100.34,48.6873071687,192.048493174,1.49737992401,283.363149576,41.2732390424,34,4,112,0.0278758776214,"[138206, array([ 4.18329139, -1.99586118,  1.94564768]), array([ 0.82104266, -0.42240725,  0.38400659])]"
19,96.68,48.3034314235,192.14979187,4.8510285763,286.423252644,41.2837317211,66,6,144,0.0278872592031,"[268002, array([ 4.21686487, -2.14235476,  1.81633169]), array([ 0.82104266, -0.42240725,  0.38400659])]"
176,84.9,41.3773630767,224.60330002,40.8823921091,334.572995837,21.5297276532,214,78,48,0.027907013425,"[873834, array([ 4.13135266, -2.12853031,  1.78244374]), array([ 0.82104266, -0.42240725,  0.38400659])]"
123,105.28,34.996610189,336.406029826,41.874454679,217.477207746,28.3513691789,160,86,132,0.0279147371228,"[655896, array([ 3.5667824 , -1.94034276,  1.77576243]), array([ 0.82104266, -0.42240725,  0.38400659])]"
149,100.07,46.9638462448,7.93017267802,1.99878115941,276.067393154,42.9662839224,188,88,92,0.0279880115269,"[769456, array([ 4.08985064, -2.23696241,  1.85589375]), array([ 0.82104266, -0.42240725,  0.38400659])]"
126,106.24,36.1343744331,338.650149375,39.8829873456,220.5502172,29.4083326662,162,86,130,0.0280157055641,"[663995, array([ 3.61469237, -1.86205825,  1.82627665]), array([ 0.82104266, -0.42240725,  0.38400659])]"
57,93.2,47.1155385592,202.778160998,17.2802771297,306.717988507,37.753787104,96,18,164,0.0280304597923,"[390592, array([ 4.1469822 , -2.24987274,  2.07081591]), array([ 0.82104266, -0.42240725,  0.38400659])]"
296,103.43,47.2545974248,9.93352473753,3.23515870045,276.958070241,42.5623121138,316,4,36,0.0281601815153,"[1280268, array([ 4.03759719, -2.09456942,  2.04283892]), array([ 0.82104266, -0.42240725,  0.38400659])]"
76,86.44,44.4669072397,217.881520993,33.9878435815,327.376810771,26.3354395382,106,36,162,0.0282779104219,"[432711, array([ 4.23493903, -2.05492422,  1.85820837]), array([ 0.82104266, -0.42240725,  0.38400659])]"
246,103.98,44.4340476981,357.76007429,15.9100187968,253.283967531,41.2496741316,274,16,6,0.0283309032118,"[1111233, array([ 3.99165712, -2.10495007,  1.73682478]), array([ 0.82104266, -0.42240725,  0.38400659])]"
152,102.07,46.9638462448,9.93017267802,1.99878115941,278.067393154,42.9662839224,190,88,92,0.0283439720888,"[777556, array([ 4.03296642, -2.19887234,  2.0068412 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
91,85.84,37.4107635682,235.823168389,48.5421312594,343.80783847,15.2571578103,118,52,162,0.0284123268303,"[482751, array([ 3.92708108, -2.17499961,  1.85351804]), array([ 0.82104266, -0.42240725,  0.38400659])]"
312,102.67,48.0949904096,9.93222554184,2.46140297652,277.729681147,41.7986924091,332,4,52,0.0284274848099,"[1345076, array([ 4.12069916, -1.98438168,  1.98200861]), array([ 0.82104266, -0.42240725,  0.38400659])]"
206,100.48,34.3603527607,-36.7627789957,47.0421134842,206.892217986,22.4512782217,248,48,10,0.0284364479706,"[1008815, array([ 3.67478958, -1.94359121,  1.60147032]), array([ 0.82104266, -0.42240725,  0.38400659])]"
159,93.41,47.202258958,198.99640162,13.9652040128,300.79505834,39.4278541888,198,86,76,0.028481961116,"[809768, array([ 4.1555213 , -2.30190011,  1.96110972]), array([ 0.82104266, -0.42240725,  0.38400659])]"
252,106.11,44.6608578692,357.594043671,17.8189179115,251.97669471,39.947698745,276,18,8,0.0284852510473,"[1119514, array([ 3.9912382 , -1.90029832,  1.83100036]), array([ 0.82104266, -0.42240725,  0.38400659])]"
82,85.19,42.1978773585,223.61603489,39.5224878141,333.381088345,22.2886174288,110,42,162,0.0284931681128,"[449451, array([ 4.16875509, -2.08944579,  1.79455233]), array([ 0.82104266, -0.42240725,  0.38400659])]"
251,104.15,44.978403646,357.682029846,15.8401748902,253.537708174,40.7370963951,276,16,8,0.0285070127016,"[1119334, array([ 4.03398734, -2.00843676,  1.73952949]), array([ 0.82104266, -0.42240725,  0.38400659])]"
213,104.16,34.1933963947,-29.437495047,45.4255620344,212.510213719,24.8603008871,252,46,8,0.028534254224,"[1024834, array([ 3.56347741, -1.86552081,  1.80544174]), array([ 0.82104266, -0.42240725,  0.38400659])]"
175,88.37,44.4350214172,218.680454526,33.4148780156,328.353852924,27.034332025,212,80,56,0.0285429508768,"[865918, array([ 4.16770979, -2.06840897,  2.07436676]), array([ 0.82104266, -0.42240725,  0.38400659])]"
52,91.08,47.7332216141,200.862259725,17.0911462701,304.372109921,37.2271021207,92,18,162,0.0285453021893,"[374391, array([ 4.26090348, -2.17271116,  1.8319441 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
209,102.16,34.1933963947,-31.437495047,45.4255620344,210.510213719,24.8603008871,250,46,8,0.0285976050155,"[1016734, array([ 3.61082632, -1.98146231,  1.64415031]), array([ 0.82104266, -0.42240725,  0.38400659])]"
311,100.67,48.0949904096,7.93222554184,2.46140297652,275.729681147,41.7986924091,330,4,52,0.0286066167064,"[1336976, array([ 4.17696713, -2.02099379,  1.83591557]), array([ 0.82104266, -0.42240725,  0.38400659])]"
155,99.7,48.8501621439,194.279477877,3.99024039816,287.73993472,40.8696808827,194,86,86,0.0286764799986,"[793573, array([ 4.18556996, -2.00506262,  1.99423221]), array([ 0.82104266, -0.42240725,  0.38400659])]"
124,103.98,38.3156353919,339.09867242,35.8986617797,222.852817527,31.4223545764,162,86,126,0.0287003785,"[663993, array([ 3.79934688, -1.93024341,  1.63246299]), array([ 0.82104266, -0.42240725,  0.38400659])]"
25,96.45,48.7965069546,194.252347723,6.77816127476,290.057323767,40.3966807605,72,8,148,0.0288241900594,"[292484, array([ 4.24646648, -2.06694775,  1.85317073]), array([ 0.82104266, -0.42240725,  0.38400659])]"
184,87.66,39.1843204147,240.184928246,47.4230370345,345.93624737,14.0050325692,222,74,40,0.0288662732724,"[905870, array([ 4.02077304, -1.96930641,  1.98114026]), array([ 0.82104266, -0.42240725,  0.38400659])]"
161,92.86,48.5820541722,201.716815526,15.9100187968,304.129138609,37.0188925624,200,84,74,0.0289000830763,"[817687, array([ 4.28076051, -2.04894991,  1.91121371]), array([ 0.82104266, -0.42240725,  0.38400659])]"
121,104.12,36.6208428296,332.623282986,41.7180118025,216.032884682,26.6597507687,158,84,132,0.0289327843689,"[647616, array([ 3.72653282, -1.77843853,  1.76029393]), array([ 0.82104266, -0.42240725,  0.38400659])]"
69,86.79,45.2206751683,210.319968075,28.7266117958,319.541503555,30.9921020754,102,30,164,0.0289421351809,"[415972, array([ 4.22548593, -2.19275995,  1.82115987]), array([ 0.82104266, -0.42240725,  0.38400659])]"
73,88.87,44.6637213741,214.68162751,30.6232791046,324.465335807,29.7605674041,106,32,164,0.0290107157346,"[432352, array([ 4.13682634, -2.16975917,  2.09855223]), array([ 0.82104266, -0.42240725,  0.38400659])]"
