,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Extra
282,87.91,31.7921990343,329.071052852,37.8910371308,204.661323369,35.9851407298,234,38,-4,0.0276525141743,"[951208, array([ 3.63646248, -1.98601481,  1.80019242]), array([ 0.82104266, -0.42240725,  0.38400659])]"
190,69.13,40.0039467201,196.342955507,35.7722866088,310.577394285,29.6707266264,192,84,54,0.0276646156127,"[785277, array([ 4.29302455, -2.07532625,  1.89794613]), array([ 0.82104266, -0.42240725,  0.38400659])]"
284,87.81,31.722971252,326.61006853,39.9707191482,202.349134015,33.8856852312,234,40,-2,0.0276961372055,"[951389, array([ 3.65593096, -1.86698195,  1.84152796]), array([ 0.82104266, -0.42240725,  0.38400659])]"
38,69.41,40.6782108058,191.409691577,31.6522310995,305.19722413,33.1964293603,92,32,172,0.0277168687486,"[375656, array([ 4.30125436, -2.14936359,  1.85753087]), array([ 0.82104266, -0.42240725,  0.38400659])]"
249,80.29,29.6857421435,-59.447092903,53.2394565423,182.02622802,19.6340510756,224,54,8,0.0277282067214,"[912154, array([ 3.78345031, -1.81709786,  1.69078573]), array([ 0.82104266, -0.42240725,  0.38400659])]"
216,82.27,41.7986924091,350.067774458,2.46140297652,257.322239357,48.0949904096,208,4,-52,0.027829993743,"[842824, array([ 4.10471952, -2.25611992,  1.8853642 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
228,84.57,42.0595533251,352.06982435,2.77746458363,259.002278156,47.8052325746,216,4,-46,0.0278676375942,"[875227, array([ 4.05289478, -2.16063338,  2.04305872]), array([ 0.82104266, -0.42240725,  0.38400659])]"
309,88.56,34.9962027231,332.713727865,31.912828613,212.73681429,38.7408540273,238,32,-4,0.0279005482519,"[966868, array([ 3.79830762, -1.84482857,  1.84683943]), array([ 0.82104266, -0.42240725,  0.38400659])]"
90,82.43,43.3857458646,175.951421674,3.70831195701,269.850480736,46.3742516734,108,4,-158,0.0279805517365,"[437771, array([ 4.14763394, -2.09126913,  2.08043087]), array([ 0.82104266, -0.42240725,  0.38400659])]"
100,71.68,30.6961863694,249.163817504,59.279539483,341.024217055,1.10519183874,112,68,158,0.0279812211801,"[459889, array([ 3.95377726, -1.91587472,  1.73991422]), array([ 0.82104266, -0.42240725,  0.38400659])]"
302,87.85,36.5862281216,338.924542174,23.6130288381,223.859808651,44.1002944577,238,24,-10,0.028004952067,"[966145, array([ 3.82674937, -2.11793772,  1.81997249]), array([ 0.82104266, -0.42240725,  0.38400659])]"
270,83.35,43.0179531717,350.057964295,3.53115712308,256.294898203,46.7642299272,232,4,-28,0.0280266807099,"[940036, array([ 4.18201691, -1.99844736,  1.89023018]), array([ 0.82104266, -0.42240725,  0.38400659])]"
196,67.16,35.7908106944,204.200884811,45.4255620344,319.496556197,22.8305520012,196,82,44,0.0280379051743,"[801292, array([ 4.14922137, -2.19032364,  1.80824995]), array([ 0.82104266, -0.42240725,  0.38400659])]"
300,85.64,39.2394602778,342.540710611,15.5125682076,235.457385019,46.6243376692,238,16,-14,0.0280422583459,"[965423, array([ 3.98423126, -2.16648368,  1.78926818]), array([ 0.82104266, -0.42240725,  0.38400659])]"
85,82.37,43.5125991758,175.955046497,3.7584127094,269.888620756,46.2409347131,106,4,-160,0.0280658385287,"[429670, array([ 4.15923192, -2.07124702,  2.07205451]), array([ 0.82104266, -0.42240725,  0.38400659])]"
115,81.13,42.3516220038,173.931177021,3.06314827421,267.277244803,47.4841130093,124,4,-140,0.0281370836361,"[502580, array([ 4.11699044, -2.27574153,  1.98973335]), array([ 0.82104266, -0.42240725,  0.38400659])]"
43,78.52,42.9531019447,179.910937452,11.9703351884,281.970770616,44.5804534225,94,12,-176,0.0281877473823,"[381782, array([ 4.16957244, -2.23179169,  2.10074029]), array([ 0.82104266, -0.42240725,  0.38400659])]"
168,83.86,43.004709603,173.997571211,0.139484754945,264.147124333,46.9949500013,170,2,-94,0.0282780431959,"[688723, array([ 4.11313102, -2.07730851,  2.0664143 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
81,78.67,42.6839297199,173.89863316,5.63694567383,269.923885611,46.7618644491,104,6,-160,0.0282791079439,"[421750, array([ 4.19838319, -2.27308976,  1.87202316]), array([ 0.82104266, -0.42240725,  0.38400659])]"
179,74.51,43.5301292724,184.727753509,19.9872968445,292.332886971,39.7456464548,184,88,70,0.0283013881876,"[753245, array([ 4.3175944 , -2.05670976,  1.98140076]), array([ 0.82104266, -0.42240725,  0.38400659])]"
71,69.55,36.6519066667,207.013439503,44.7182037974,321.446579529,22.6712668682,100,46,168,0.0283805298222,"[409314, array([ 4.12994945, -2.08660725,  2.07580946]), array([ 0.82104266, -0.42240725,  0.38400659])]"
218,71.29,30.9314217571,235.402154345,58.075289123,336.991877061,7.13465511542,208,74,28,0.0284308645327,"[849164, array([ 3.90426779, -1.98967815,  1.96921365]), array([ 0.82104266, -0.42240725,  0.38400659])]"
200,69.16,35.7908106944,206.200884811,45.4255620344,321.496556197,22.8305520012,198,82,44,0.0284377103138,"[809392, array([ 4.0822398 , -2.16699137,  2.06398299]), array([ 0.82104266, -0.42240725,  0.38400659])]"
26,74.8,42.2922587643,179.91947059,15.9899919647,285.616881792,43.3550081224,92,16,-178,0.0284935989335,"[374041, array([ 4.22290353, -2.32255319,  1.93421306]), array([ 0.82104266, -0.42240725,  0.38400659])]"
18,80.16,44.0676471996,175.967193391,5.96701169086,272.032989302,45.3130093969,92,6,-174,0.0285968026708,"[373143, array([ 4.25453682, -2.0250018 ,  1.95214417]), array([ 0.82104266, -0.42240725,  0.38400659])]"
342,88.96,36.5180039407,339.778896622,23.9378745766,224.464293643,43.925774901,338,86,-114,0.0286365973804,"[1376673, array([ 3.79135627, -2.06374179,  1.89214499]), array([ 0.82104266, -0.42240725,  0.38400659])]"
114,82.51,43.6945413492,173.982807462,1.53196029964,265.58451341,46.2644660055,124,2,-140,0.0287284396894,"[502400, array([ 4.1962443 , -2.00524895,  1.98691733]), array([ 0.82104266, -0.42240725,  0.38400659])]"
130,82.8,30.1812818315,-50.7522155607,49.8339538904,187.688449811,23.8339274775,134,86,140,0.0287330141707,"[550600, array([ 3.74656857, -1.7848372 ,  1.75280911]), array([ 0.82104266, -0.42240725,  0.38400659])]"
94,82.5,43.2609286161,175.948034142,3.65368998384,269.807176185,46.5060208339,110,4,-156,0.0287395595049,"[445872, array([ 4.13603418, -2.1107899 ,  2.08879758]), array([ 0.82104266, -0.42240725,  0.38400659])]"
61,80.46,43.0892296536,177.903736535,7.87768425701,276.093275649,45.8331643871,98,8,-170,0.028749912546,"[397625, array([ 4.14728061, -2.19662856,  2.09982848]), array([ 0.82104266, -0.42240725,  0.38400659])]"
125,80.76,43.453988337,171.982809281,1.28542199042,263.338527023,46.5171370006,132,2,-130,0.0287950646309,"[534805, array([ 4.23881803, -2.06648876,  1.84751929]), array([ 0.82104266, -0.42240725,  0.38400659])]"
340,87.9,35.9671790815,333.154309862,29.9798507651,214.710475469,39.5444805722,332,88,-120,0.0288200538865,"[1352550, array([ 3.86971308, -1.84210264,  1.8046886 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
170,83.93,43.0011777256,173.998782643,0.0697848368644,264.073614469,46.9987370709,172,2,-92,0.028950276925,"[696824, array([ 4.11145658, -2.07544387,  2.06895186]), array([ 0.82104266, -0.42240725,  0.38400659])]"
341,88.46,35.779676047,337.948594353,25.9319470342,220.877524133,43.1036658534,336,86,-116,0.0289681474826,"[1368572, array([ 3.77805413, -2.08963709,  1.83861587]), array([ 0.82104266, -0.42240725,  0.38400659])]"
220,72.01,28.0622376328,247.410346183,61.8607804236,340.99432722,1.9148584987,210,72,22,0.0289893941494,"[857081, array([ 3.75252196, -2.07352221,  1.83199049]), array([ 0.82104266, -0.42240725,  0.38400659])]"
34,72.71,42.1086818957,191.044033237,27.7039250011,302.886830699,35.3196450075,92,28,172,0.0289988184686,"[375296, array([ 4.27767591, -2.07200492,  2.0819104 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
334,88.95,38.2251191505,340.619177982,21.7748936299,228.072690409,43.8269919409,242,22,-8,0.029007591563,"[982166, array([ 3.8973802 , -1.90326675,  1.91553283]), array([ 0.82104266, -0.42240725,  0.38400659])]"
78,82.32,43.6413469803,175.958890942,3.80393046081,269.921599394,46.1062423331,104,4,-162,0.0290275317706,"[421569, array([ 4.17080985, -2.05074619,  2.06368057]), array([ 0.82104266, -0.42240725,  0.38400659])]"
0,78.14,44.1360294638,178.0,10.0,277.851076117,44.1360294638,88,10,-180,0.0291589316342,"[357300, array([ 4.29064516, -2.04524047,  1.93288113]), array([ 0.82104266, -0.42240725,  0.38400659])]"
213,69.29,30.9314217571,233.402154345,58.075289123,334.991877061,7.13465511542,206,74,28,0.0291632333134,"[841064, array([ 3.96721106, -2.05217223,  1.70698278]), array([ 0.82104266, -0.42240725,  0.38400659])]"
332,89.15,38.4965214801,342.627584138,19.6834980794,231.707077775,44.9475293618,242,20,-10,0.0291752894632,"[981985, array([ 3.87913159, -1.96429143,  1.95586995]), array([ 0.82104266, -0.42240725,  0.38400659])]"
250,81.76,27.1734393215,303.355050466,55.5374285045,182.25498936,19.5198015319,224,56,6,0.0292256819538,"[912333, array([ 3.56544728, -1.90426312,  1.80372036]), array([ 0.82104266, -0.42240725,  0.38400659])]"
4,78.2,43.896715002,175.960819194,7.98038523789,274.019376564,44.998641734,90,8,-176,0.0292442247731,"[365222, array([ 4.28736768, -2.08245286,  1.87133596]), array([ 0.82104266, -0.42240725,  0.38400659])]"
