,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Extra
92,37.6651778013,30.8997140714,190.403741715,56.0490731613,299.9265741,12.6799866022,172,78,32,0.0125354919977,"[703726,,array([,4.32217774,,-2.08097495,,,0.34329654]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
170,37.6671130295,39.7456464548,145.272246491,19.9872968445,255.485805942,43.5301292724,326,88,-70,0.0149411533164,"[1328275,,array([,4.60668132,,-2.17373087,,,0.37144202]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
34,37.9192272726,31.1506910543,184.81245451,54.186024465,298.021638211,15.8742819765,74,56,168,0.0195306180009,"[304914,,array([,4.31496386,,-2.1332488,,,,0.49051557]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
0,37.9766947096,39.947698745,143.594043671,17.8189179115,252.114686584,44.6608578692,62,18,-172,0.0155995193831,"[252724,,array([,4.60844338,,-2.19311098,,,0.35657134]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
171,38.0450951662,39.0900430555,147.192165171,21.9858989571,259.17524329,42.835538293,328,88,-68,0.00895541218467,"[1336376,,array([,4.56989922,,-2.24377309,,,0.46434266]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
1,38.1224765683,39.7309518555,145.618015867,19.8858011814,255.77378178,43.6097436687,62,20,-174,0.00777329393709,"[252903,,array([,4.60199633,,-2.18715504,,,0.41526659]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
2,38.2334017974,39.5789166237,147.687003477,21.9436214032,259.259305524,42.3839549152,62,22,-176,0.0134892751847,"[253082,,array([,4.60075283,,-2.16496227,,,0.46537627]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
10,38.2900684462,39.3869870012,143.496559336,17.7173984234,252.311384549,45.2708914993,64,18,-170,0.0160971214416,"[260825,,array([,4.56801986,,-2.29917258,,,0.40175418]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
94,38.4425239551,30.9383825986,196.73470824,57.1718915189,302.435648196,9.90335192677,174,76,30,0.0168031992386,"[711645,,array([,4.3341979,,,-2.03677085,,,0.3440696,]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
11,38.4780182448,39.1095196926,145.493867143,19.7971809441,256.041635426,44.2764700979,64,20,-172,0.0186477562789,"[261004,,array([,4.55662278,,-2.30319627,,,0.46948531]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
38,38.480293612,30.1125145098,192.503413903,57.1718915189,301.48857506,11.8533307504,76,60,166,0.0143878240156,"[313373,,array([,4.27250358,,-2.13304803,,,0.43959105]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
37,38.854140081,31.4897558667,195.833873136,56.3540379785,302.241362805,10.647179357,76,60,164,0.0197025992666,"[313372,,array([,4.36044838,,-2.00896864,,,0.42310444]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
41,39.016267588,29.0226086384,201.189323187,59.7660156447,304.687644345,7.7468074162,78,64,164,0.021479185687,"[321832,,array([,4.22205506,,-2.15055622,,,0.36013623]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
40,39.2490341704,30.4222659579,204.545758278,58.7380810644,305.399778881,6.52181548788,78,64,162,0.0184074752089,"[321831,,array([,4.31275156,,-2.03518885,,,0.32661009]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
97,39.2934715979,30.9314217571,203.402154345,58.075289123,304.991877061,7.13465511542,176,74,28,0.0210031906942,"[719564,,array([,4.34059443,,-2.00403992,,,0.35328887]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
169,39.3393338184,40.3466986118,145.350320413,17.9886596792,253.735697386,44.1681532917,326,88,-72,0.0200412306613,"[1328274,,array([,4.62468648,,-2.14182379,,,0.47998366]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
16,39.5832049197,40.6269865004,139.661424523,11.5286287503,242.327285736,47.0692820109,66,12,-164,0.0159383060479,"[268388,,array([,4.62344382,,-2.2022834,,,,0.35500415]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
8,39.6024149145,40.5820529492,141.643761528,13.6880390176,246.352608237,46.1924503492,64,14,-168,0.0113380945102,"[260466,,array([,4.62517312,,-2.18019373,,,0.40785207]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
23,39.7895247451,40.2575413079,139.624617233,11.4045840672,242.334331831,47.4837053023,68,12,-162,0.012841197244,"[276489,,array([,4.59718216,,-2.2733167,,,,0.37931615]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
9,39.8015225704,40.2309183042,143.605625337,15.7505569216,250.299553153,45.5252746791,64,16,-170,0.010869698942,"[260645,,array([,4.60596489,,-2.21175432,,,0.48215461]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
17,39.8374260242,40.1445662805,141.589009418,13.5760485086,246.42433093,46.6761289618,66,14,-166,0.00693102315732,"[268567,,array([,4.59403965,,-2.26361773,,,0.43870024]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
100,40.0971104769,29.4746084418,212.763104795,60.3233501946,308.312355057,3.15410831201,178,72,24,0.0187706111949,"[727482,,array([,4.26099181,,-2.07633564,,,0.30916139]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
44,40.3615885026,29.1582360439,208.619447894,60.3233501946,307.536763137,5.04793985054,80,66,162,0.0140040481251,"[330111,,array([,4.23280588,,-2.1124611,,,,0.43319064]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
43,40.5068796969,30.5667899456,211.823922977,59.1432069853,308.245158911,3.82274824792,80,66,160,0.0177144511565,"[330110,,array([,4.32274349,,-2.00024543,,,0.39123442]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
167,40.5661662382,40.4808813568,137.438311197,7.98038523789,236.524738554,48.4040335891,318,86,-82,0.0159932807047,"[1295689,,array([,4.60211209,,-2.2749019,,,,0.35945451]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
168,40.7501787745,40.1913715324,139.295300405,9.97539103803,240.588997009,48.0726958269,320,86,-80,0.0159000203981,"[1303790,,array([,4.58315772,,-2.31090928,,,0.43380138]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
102,41.1958545913,29.3903486562,220.248900936,60.6063049856,310.967768412,0.404939423203,180,70,22,0.0111821515548,"[735401,,array([,4.25589988,,-2.06669062,,,0.34416826]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
21,41.3173642942,41.1795390247,139.740618131,9.50590370253,240.176606615,47.2487549227,68,10,-162,0.0198505650851,"[276309,,array([,4.6436105,,,-2.1391222,,,,0.45279794]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
33,41.469036454,41.077939616,137.778563372,7.18583507218,235.833177244,48.0188973082,74,8,-154,0.0127241852932,"[300433,,array([,4.63482701,,-2.17574043,,,0.41007346]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
26,41.4877201115,40.8717713355,139.716440545,9.39128580204,240.148923883,47.5919116085,70,10,-160,0.0109114939578,"[284410,,array([,4.62219726,,-2.19801039,,,0.47215717]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
22,41.5832049197,40.6269865004,141.661424523,11.5286287503,244.327285736,47.0692820109,68,12,-164,0.0216051217113,"[276488,,array([,4.60705985,,-2.22234668,,,0.54061506]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
36,41.6216990503,40.845720357,137.76709917,7.05849236046,235.750397964,48.2817348352,76,8,-152,0.00312509566149,"[308534,,array([,4.61845241,,-2.22029096,,,0.42467022]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
45,41.6240627648,29.282851519,216.174931651,60.6063049856,310.316696079,2.32984742547,82,68,160,0.0206800145455,"[338390,,array([,4.2404036,,,-2.07812911,,,0.49250799]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
30,41.6649494521,40.5692868207,139.693668842,9.26516438158,240.107158568,47.9329577019,72,10,-158,0.0128434060751,"[292511,,array([,4.60046092,,-2.25575918,,,0.49168692]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
46,41.7086459019,41.1268205412,135.84720614,4.72478079776,231.204003276,48.4812147211,84,6,-142,0.017026370475,"[340759,,array([,4.63653384,,-2.17815498,,,0.36705784]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
39,41.7796552465,40.6185606524,137.756778921,6.92254366238,235.655951428,48.5410604358,78,8,-150,0.00629684744274,"[316635,,array([,4.60202777,,-2.2637684,,,,0.43938475]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
47,41.8442736549,40.9744908905,135.844950016,4.59278756505,231.083004505,48.6548144788,86,6,-140,0.0117338897258,"[348860,,array([,4.62574079,,-2.20729391,,,0.3777637,]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
42,41.9426762333,40.3966807605,137.747652277,6.77816127476,235.549739698,48.7965069546,80,8,-148,0.0155135113576,"[324736,,array([,4.58558996,,-2.30612517,,,0.45419013]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
49,41.983467393,40.826894942,135.843450344,4.4552121786,230.953961404,48.8239764124,88,6,-138,0.00813008195961,"[356961,,array([,4.61508853,,-2.23544459,,,0.38854456]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
51,42.1260655758,40.684179369,135.842714008,4.31222459066,230.816971956,48.9884498512,90,6,-136,0.00827852807896,"[365062,,array([,4.60460056,,-2.26257634,,,0.39938641]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
163,42.1271219182,40.9673861715,133.860430637,1.99512612803,226.154067505,48.9624869262,314,86,-88,0.0193678299248,"[1279486,,array([,4.62553465,,-2.21090316,,,0.33418682]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
165,42.2600652805,40.8696808827,135.720522123,3.99024039816,230.298863876,48.8501621439,316,86,-86,0.0059723751411,"[1287587,,array([,4.61624562,,-2.22889779,,,0.40020679]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
53,42.27190841,40.5464852886,135.842744158,4.16400117278,230.672153967,49.1479882767,92,6,-134,0.011759757106,"[373163,,array([,4.59430024,,-2.28865975,,,0.41027593]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
103,42.3759372352,29.282851519,227.825068349,60.6063049856,133.683303921,2.32984742547,182,68,20,0.0019094421532,"[743320,,array([,4.24612098,,-2.06323746,,,0.38941691]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
166,42.404561621,40.7072900429,137.579932013,5.98533083701,234.42531642,48.6636631733,318,86,-84,0.0086931315702,"[1295688,,array([,4.60297935,,-2.25436383,,,0.46919442]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
54,42.4208378978,40.4139482088,135.843540207,4.01072447744,230.519645502,49.3023498755,94,6,-132,0.0163895972709,"[381264,,array([,4.58421064,,-2.3136667,,,,0.42120051]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
55,42.5726978688,40.2866979768,135.845097843,3.85258299429,230.359605242,49.4512981031,96,6,-130,0.0212779129503,"[389365,,array([,4.5743545,,,-2.33757041,,,0.43214823]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
63,42.6368504243,41.2732390424,133.951506826,1.49737992401,225.655816599,48.6873071687,112,4,-112,0.0212643572917,"[453994,,array([,4.64273535,,-2.1525162,,,,0.36309022]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
64,42.7569052613,41.2262193781,133.955130406,1.36709924961,225.513996256,48.7408847694,114,4,-110,0.0189530443902,"[462095,,array([,4.63910308,,-2.16093268,,,0.37066781]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
65,42.8780666518,41.1835325033,133.958971976,1.23515981508,225.369728509,48.7896082111,116,4,-108,0.0167838389008,"[470196,,array([,4.63572675,,-2.16846193,,,0.37824804]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
48,42.9219751534,29.5295476325,236.527457385,59.7660156447,136.286743918,5.91553612456,86,74,154,0.0190474688846,"[355127,,array([,4.26008748,,-2.05554309,,,0.30678248]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
66,43.0002232377,41.1452218824,133.96301284,1.10172191702,225.223237977,48.8334039389,118,4,-106,0.0147638180725,"[478297,,array([,4.63261305,,-2.1750957,,,,0.38582547]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
67,43.1232638651,41.1113264669,133.967233344,0.966947607923,225.074755459,48.8722056272,120,4,-104,0.0129055231359,"[486398,,array([,4.62976808,,-2.1808267,,,,0.39339485]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
68,43.247077572,41.0818806738,133.97161297,0.831000504483,224.924517342,48.9059543463,122,4,-102,0.0112305205649,"[494499,,array([,4.62719729,,-2.18564865,,,0.40095108]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
69,43.3715535711,41.0569143684,133.976130434,0.694045594602,224.772764976,48.9345987124,124,4,-100,0.00977449724812,"[502600,,array([,4.6249055,,,-2.18955628,,,0.40848922]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
70,43.4965812308,41.0364528479,133.98076379,0.556249043429,224.619744025,48.958095019,126,4,-98,0.00859279236197,"[510701,,array([,4.6228969,,,-2.1925453,,,,0.41600445]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
71,43.6220500532,41.0205168282,133.985490534,0.417777998482,224.465703786,48.9764073501,128,4,-96,0.0077609297707,"[518802,,array([,4.62117498,,-2.19461245,,,0.42349209]),,array([,0.89682653,,-0.43440035,,,0.0836571,])]"
