Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
90,0,-100,-0.375156753358,0.154337076812,-3.73293344453,-24.1868870504,-2.43076233597,0.100499180854
90,0,-90,-0.209982775665,0.0863855641327,-3.9410182831,-45.621260018,-2.43076233597,0.0532813502962
90,0,45,0.834069865243,-0.343130981133,2.18319210156,-6.36256188338,-2.43076233597,0.382041445022
90,0,0,0.969570139728,-0.398874923056,-0.853518403799,2.13981464982,-2.43076233597,-1.13596863924
90,0,45,0.834069865243,-0.343130981133,2.18319210156,-6.36256188338,-2.43076233597,0.382041445022
90,0,90,0.209982775665,-0.0863855641327,3.9410182831,-45.621260018,-2.43076233597,0.0532813502962
90,0,100,0.0384285775902,-0.0158092698005,4.02935727538,-254.873079291,-2.43076233597,0.00953714822584
90,20,-100,-0.649834752538,-1.75169156266,-2.14120515167,1.22236425483,0.370975556652,0.303490187305
90,20,-90,-0.510113934125,-1.77634936775,-2.52119568297,1.41931296215,0.287169823338,0.202330163252
90,20,45,0.961214968939,1.26555225274,0.391378984742,0.309255492134,0.759522150791,2.45596980526
90,20,0,0.849249311305,0.0134117919619,-1.96770221472,-146.714340657,63.3210918959,-0.43159442773
90,20,45,0.961214968939,1.26555225274,0.391378984742,0.309255492134,0.759522150791,2.45596980526
90,20,90,0.510113934125,1.77634936775,2.52119568297,1.41931296215,0.287169823338,0.202330163252
90,20,100,0.354893561952,1.74703369619,2.82458095922,1.6167867657,0.203140650765,0.125644676883
90,45,-100,-0.631941264876,-2.91331247791,1.28595441774,-0.441406278072,0.216915030457,-0.491418090844
90,45,-90,-0.543348674449,-2.86645934265,0.774438501189,-0.270172505037,0.189553944256,-0.701603385699
90,45,45,0.778574005991,2.39501202797,-2.67844684374,-1.11834379638,0.325081459674,-0.290681148969
90,45,0,0.557721244134,0.520599149356,-3.01345735132,-5.78844078991,1.07130648374,-0.185076866573
90,45,45,0.778574005991,2.39501202797,-2.67844684374,-1.11834379638,0.325081459674,-0.290681148969
90,45,90,0.543348674449,2.86645934265,-0.774438501189,-0.270172505037,0.189553944256,-0.701603385699
90,45,100,0.438246709496,2.73251029075,-0.239391662667,-0.0876086957394,0.160382455276,-1.83066822217
90,60,-100,-0.416996326987,-2.6233201821,3.18770376481,-1.21514094489,0.158957465365,-0.130814014649
90,60,-90,-0.365562367353,-2.52561939171,2.64119255725,-1.04576032553,0.14474166953,-0.138408071138
90,60,45,0.490549176828,2.33997111381,-4.25642896887,-1.81900919364,0.209638988248,-0.11524899873
90,60,0,0.328178931528,0.783599492996,-3.3783070178,-4.31126748805,0.418809525097,-0.097143015658
90,60,45,0.490549176828,2.33997111381,-4.25642896887,-1.81900919364,0.209638988248,-0.11524899873
90,60,90,0.365562367353,2.52561939171,-2.64119255725,-1.04576032553,0.14474166953,-0.138408071138
90,60,100,0.30302098017,2.35117893414,-2.01443005033,-0.856774455183,0.128880441965,-0.150425168707
90,70,-100,-0.213615701271,-2.04123578967,4.07018668718,-1.99398163984,0.104650184145,-0.0524830229395
90,70,-90,-0.188401657226,-1.90869973049,3.51679462902,-1.84250805553,0.0987068076851,-0.0535719816197
90,70,45,0.247548579892,2.00742952835,-4.95776050214,-2.46970587615,0.123316199347,-0.049931532551
90,70,0,0.161684901804,0.93023433401,-3.4945375121,-3.75662065389,0.173810937623,-0.0462678970376
90,70,45,0.247548579892,2.00742952835,-4.95776050214,-2.46970587615,0.123316199347,-0.049931532551
90,70,90,0.188401657226,1.90869973049,-3.51679462902,-1.84250805553,0.0987068076851,-0.0535719816197
90,70,100,0.157463124163,1.71816879586,-2.85654654565,-1.66255291828,0.0916458991352,-0.0551235982492
90,80,-100,0.0129967997086,-1.22752344571,4.51649856097,-3.67935828578,-0.0105878219711,0.00287762733301
90,80,-90,0.0114830732739,-1.06156271237,3.96821936618,-3.73809226714,-0.0108171407493,0.00289375969779
90,80,45,-0.0149941392755,1.49211352798,-5.28407294161,-3.54133438409,-0.0100489265691,0.00283761019978
90,80,0,-0.00972184184567,1.04860447551,-3.50458825241,-3.34214504541,-0.00927121910381,0.00277403253834
90,80,45,-0.0149941392755,1.49211352798,-5.28407294161,-3.54133438409,-0.0100489265691,0.00283761019978
90,80,90,-0.0114830732739,1.06156271237,-3.96821936618,-3.73809226714,-0.0108171407493,0.00289375969779
90,80,100,-0.00962043946844,0.863346933183,-3.29936783396,-3.82160138312,-0.0111431906441,0.00291584326228
90,90,-100,0.23819401977,-0.282183529407,4.47296506558,-15.8512620314,-0.844110286205,0.0532519293752
90,90,-90,0.209982775665,-0.0863855641327,3.9410182831,-45.621260018,-2.43076233597,0.0532813502962
90,90,45,-0.276348621109,0.863730130489,-5.19664945289,-6.01651982425,-0.319947876488,0.0531782302451
90,90,0,-0.18083319225,1.13511330064,-3.40815385207,-3.00247900379,-0.159308495591,0.0530589873869
90,90,45,-0.276348621109,0.863730130489,-5.19664945289,-6.01651982425,-0.319947876488,0.0531782302451
90,90,90,-0.209982775665,0.0863855641327,-3.9410182831,-45.621260018,-2.43076233597,0.0532813502962
90,90,100,-0.175391311178,-0.112037182795,-3.28932565433,29.3592321075,1.56547412924,0.053321358117
110,0,-100,-0.666635487947,0.274249554587,-2.98626274804,-10.8888517706,-2.43076233597,0.223234036718
110,0,-90,-0.528931782939,0.21759913551,-3.41142531221,-15.6775683148,-2.43076233597,0.155047153178
110,0,45,0.96747152336,-0.398011565772,0.891995920548,-2.24113065362,-2.43076233597,1.08461429147
