Index,,,,,,,Strike,Dip,Rake,Misfit,Extra
37,209.26759279,81.6067460068,69.6926288192,6.40864630981,339.08459205,5.39727217133,62,40,80,0.00140637208293
191,228.019587776,48.9130745091,345.857974248,22.1553807829,90.9304428697,32.5635679353,232,24,158,0.00274688387182
28,251.21130903,79.426539867,59.4715944561,10.3571207128,149.85643971,2.10476816881,50,48,76,0.00291723468433
73,180.852446556,55.4661784668,278.495382527,5.22933689052,12.0376899692,34.022464276,124,12,116,0.00346382932272
99,186.456214828,49.9093326305,286.407785503,8.27710974276,23.1443217912,38.8807956644,162,10,146,0.00350278211041
147,202.190031449,43.8927424815,308.160642559,15.9599830538,52.9590520417,41.7682121127,214,16,176,0.00371180045792
158,208.098572235,44.0542228317,316.306345731,17.8980461353,62.3269369482,40.5158369684,220,18,174,0.00375569490134
292,193.844443605,45.71791981,296.425019001,11.9925812317,37.3742119258,41.8017925865,296,88,78,0.00385070203689
282,180.665666624,54.6207258344,279.04559829,5.90851948365,13.1600990945,34.7336086604,278,80,84,0.00422215002362
22,259.884576187,72.351736818,46.2978917023,14.8439140109,138.793466687,9.32982142436,36,56,72,0.00447659427782
251,260.3722373,72.7286095934,46.6668342223,14.5018983924,139.062028075,9.17824278252,246,38,114,0.00464517476889
47,177.625189404,72.8422391661,81.5330545932,1.87669674525,350.957339285,17.0484557293,78,28,86,0.00502862028461
74,180.399604567,55.2314163467,278.521495722,5.60148109906,12.340919924,34.183667053,126,12,118,0.00520158026561
90,185.146874848,51.1257525134,284.436495486,7.41445304289,20.2496497656,37.8940434581,152,10,138,0.00541426334348
125,193.786891527,45.8224583122,296.218748196,11.815042927,36.986457834,41.7687503456,196,12,170,0.00550782256222
278,176.889531721,62.9483436367,270.618261132,1.90207613029,1.58671802513,26.9736595699,270,72,88,0.0055479451197
136,197.958907228,44.7475058737,302.182280268,13.9217561486,45.0465507875,41.9299524188,206,14,174,0.00590772456433
192,226.270304714,48.1025540279,343.723080079,22.4704826553,89.4284000551,33.2030017459,232,24,160,0.00592952619763
313,226.492527788,48.3870322696,343.218328761,21.7748936299,88.5042198933,33.423788991,340,82,68,0.00611138111723
92,184.949861355,50.8313976288,284.432461086,7.64427005629,20.4797204348,38.1292667041,154,10,140,0.00671537552877
262,241.146801024,81.3908435545,63.6007265877,8.60137976969,333.545803757,0.36309623819,252,46,102,0.00739602214006
120,191.733870418,46.2381641844,294.260062948,11.7339987949,34.8052078433,41.3829412855,192,12,168,0.00740546970279
301,208.264302614,44.1681532917,316.649679587,17.9886596792,62.6606661816,40.3466986118,316,88,72,0.0074375364021
177,219.194763658,46.0297110693,333.051292145,21.3140185667,79.6848578913,36.2660875454,228,22,166,0.00744298608898
101,186.32373969,49.5905908904,286.395493338,8.46828900094,23.3564925769,39.1458495456,164,10,148,0.007579222757
310,221.347259337,46.5470370552,336.418292099,21.8732439152,82.9433818902,35.317976741,334,84,68,0.00758247450611
106,188.105821554,48.9389078635,288.365138303,8.81950464994,25.7652171052,39.696354178,170,10,152,0.00764503446753
97,186.604629462,50.2227029077,286.418074104,8.07587311066,22.9273002493,38.6228614764,160,10,144,0.00767525756442
59,175.595980707,62.7328462742,270.386839573,2.46487141939,1.65106037589,27.1368273335,98,18,98,0.00769050391193
46,176.851007244,74.8105133513,79.465508239,1.99878115941,348.927799616,15.0510921442,76,30,86,0.00784007403299
267,203.967658387,80.7954065686,71.0547661598,6.29628711696,340.313556053,6.68707182668,256,52,98,0.00787302194708
200,232.935065131,51.358456633,354.607750335,22.7716095143,98.2566558666,29.3418184676,234,26,152,0.00796905245193
32,233.531766959,81.5380667222,64.6932196431,8.30413397341,334.457410069,1.61516727849,56,44,78,0.00803876328467
72,181.323777355,55.6859809623,278.466904963,4.8510285763,11.7328756915,33.8726758576,122,12,114,0.00810403266556
254,260.696992019,75.6463026705,52.4206060861,12.700006228,143.909882187,6.57862906548,248,40,110,0.00812329322493
36,220.139563007,82.4984684032,67.4653035441,6.67245814426,337.065614124,3.41249798061,60,42,80,0.008289798416
89,185.360213605,51.4127988225,284.43839855,7.17567654747,20.015703814,37.6668145405,150,10,136,0.00854639004897
31,244.853198976,81.3908435545,62.3992734123,8.60137976969,152.454196243,0.36309623819,54,46,78,0.00855743570142
199,234.729426698,52.2351592109,356.715108608,22.3114192419,99.7102916417,28.7217058492,234,26,150,0.00856679326858
307,215.848442166,45.4117235222,327.454386141,19.9492089929,73.8337875147,37.8443977411,326,86,70,0.00872196546041
62,176.628822518,60.5005664626,272.452132144,3.28531960466,4.29655410772,29.2793924354,104,16,102,0.0089724665689
150,204.190031449,43.8927424815,310.160642559,15.9599830538,54.9590520417,41.7682121127,216,16,176,0.00900029656906
