Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
40,0,-100,0.642820968217,0.440083629041,-2.88597515705,-6.55778803528,1.46067912051,-0.222739605588
40,0,-90,0.765801637159,0.524277800927,-2.42072560246,-4.61725748864,1.46067912051,-0.316352103841
40,0,45,-0.0880935920384,-0.060310023469,3.75599357392,-62.2780983638,1.46067912051,-0.0234541381141
40,0,0,0.64121848454,0.43898654779,2.89105144997,6.58574041624,1.46067912051,0.221794214194
40,0,45,-0.0880935920384,-0.060310023469,3.75599357392,-62.2780983638,1.46067912051,-0.0234541381141
40,0,90,-0.765801637159,-0.524277800927,2.42072560246,-4.61725748864,1.46067912051,-0.316352103841
40,0,100,-0.865513810871,-0.592542057129,1.88192352539,-3.17601679534,1.46067912051,-0.459909129778
40,20,-100,0.336536869863,-2.34770962834,-3.6681938994,1.5624563852,-0.143346888303,-0.0917445694236
40,20,-90,0.479108775372,-2.47873340583,-3.20066467768,1.29125006753,-0.193287738909,-0.149690399845
40,20,45,0.212141593989,1.3725357103,4.36502675339,3.1802646158,0.154561802944,0.0486002963955
40,20,0,0.779122294735,-0.537674789487,2.97241535708,-5.52827734385,-1.44905863167,0.262117571449
40,20,45,0.212141593989,1.3725357103,4.36502675339,3.1802646158,0.154561802944,0.0486002963955
40,20,90,-0.479108775372,2.47873340583,3.20066467768,1.29125006753,-0.193287738909,-0.149690399845
40,20,100,-0.607123203183,2.53444212309,2.63588487935,1.04002567482,-0.239549050125,-0.230329938891
40,45,-100,-0.306869675471,-4.12573542793,-2.50941228729,0.608233933349,0.0743793878283,0.122287468275
40,45,-90,-0.167285914794,-4.48103457266,-2.09444186744,0.467401407751,0.0373319848534,0.0798713573265
40,45,45,0.697032190218,1.99898243553,3.30035103369,1.65101552422,0.34869350417,0.21119940973
40,45,0,0.818466462023,-1.65404650139,2.57295932499,-1.55555440722,-0.494826754468,0.318103148415
40,45,45,0.697032190218,1.99898243553,3.30035103369,1.65101552422,0.34869350417,0.21119940973
40,45,90,0.167285914794,4.48103457266,2.09444186744,0.467401407751,0.0373319848534,0.0798713573265
40,45,100,0.0226192562473,4.70017974942,1.6158328913,0.343781084436,0.00481242366318,0.0139985120795
40,60,-100,-0.65306809008,-3.70021410199,-0.957758079401,0.258838557176,0.176494676276,0.681871658539
40,60,-90,-0.527774670487,-4.14282867563,-0.603477062727,0.145667878152,0.12739476136,0.87455630559
40,60,45,0.916046240826,1.38335788147,1.90671168607,1.37832133796,0.66219035081,0.480432488834
40,60,0,0.767710347051,-2.18646519803,2.09302046325,-0.957262189733,-0.351119399358,0.366795432979
40,60,45,0.916046240826,1.38335788147,1.90671168607,1.37832133796,0.66219035081,0.480432488834
40,60,90,0.527774670487,4.14282867563,0.603477062727,0.145667878152,0.12739476136,0.87455630559
40,60,100,0.386445084597,4.45956549633,0.230859700876,0.0517673080632,0.0866553221195,1.6739391203
40,70,-100,-0.805946641111,-2.80485593002,0.206679446763,-0.0736862968791,0.287339764045,-3.89950066993
40,70,-90,-0.694167401982,-3.28197359794,0.508102114478,-0.154816027404,0.211509136581,-1.3661966408
40,70,45,0.988966730611,0.580886763225,0.836697302206,1.44037935649,1.70251207847,1.18198866902
40,70,0,0.704442761184,-2.46047565918,1.69137078686,-0.68741618335,-0.286303487115,0.416492212505
40,70,45,0.988966730611,0.580886763225,0.836697302206,1.44037935649,1.70251207847,1.18198866902
40,70,90,0.694167401982,3.28197359794,-0.508102114478,-0.154816027404,0.211509136581,-1.3661966408
40,70,100,0.56129623761,3.65937015884,-0.794086356557,-0.217000828582,0.153386023618,-0.706845336122
