Strike,Dip,Rake,Misfit,Extra
50,55,50,0.125720930833,"[3835, array([ 0.72591793,  2.54743979,  0.1608128 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
50,55,60,0.0852072776505,"[3836, array([ 0.60629292,  2.80403612, -0.20703174]), array([ 0.16662171,  0.98602089,  0.        ])]"
50,60,60,0.134298368802,"[3856, array([ 0.64473555,  2.70346527,  0.32566845]), array([ 0.16662171,  0.98602089,  0.        ])]"
50,60,70,0.0131152027827,"[3857, array([ 0.5142483 ,  2.92937474, -0.03408935]), array([ 0.16662171,  0.98602089,  0.        ])]"
50,60,80,0.135238340466,"[3858, array([ 0.36813587,  3.06627663, -0.39281137]), array([ 0.16662171,  0.98602089,  0.        ])]"
50,65,80,0.0571542868001,"[3878, array([ 0.41276967,  2.98304269,  0.14681797]), array([ 0.16662171,  0.98602089,  0.        ])]"
50,65,90,0.11061117595,"[3879, array([ 0.26117272,  3.08098088, -0.22731925]), array([ 0.16662171,  0.98602089,  0.        ])]"
50,70,90,0.11747783329,"[3899, array([ 0.30357202,  2.95833646,  0.29186649]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,0,-30,0.101052261567,"[3967, array([ 0.79494039,  3.51308013,  0.30592837]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,0,-20,0.0632886680949,"[3968, array([ 0.80057127,  3.5379647 , -0.11284283]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,5,-20,0.118678615238,"[3988, array([ 0.83802515,  3.24438463,  0.27720693]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,5,-10,0.0970332335713,"[3989, array([ 0.82463096,  3.23157504, -0.1709998 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,10,-10,0.127117164994,"[4009, array([ 0.85996112,  2.97959828,  0.17761051]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,10,0,0.143032359232,"[4010, array([ 0.82695206,  2.94965565, -0.29586935]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,15,0,0.135776346356,"[4030, array([ 0.86142974,  2.75628698,  0.02452383]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,35,30,0.147894477407,"[4113, array([ 0.79275615,  2.48891395, -0.11743536]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,40,40,0.127696030714,"[4134, array([ 0.73140835,  2.58331725, -0.18139956]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,45,50,0.098147493812,"[4155, array([ 0.65745863,  2.6939471 , -0.18549052]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,50,50,0.140117649936,"[4175, array([ 0.68860376,  2.65298562,  0.30362985]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,50,60,0.059855294265,"[4176, array([ 0.57197767,  2.79155135, -0.13911976]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,55,60,0.143803257889,"[4196, array([ 0.60336413,  2.73915412,  0.38126395]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,55,70,0.0221281873094,"[4197, array([ 0.47623385,  2.85025354, -0.06373248]), array([ 0.16662171,  0.98602089,  0.        ])]"
