Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Plunge P,Plunge S,Angle1,Angle2,Angle3,Sum
100,0,-100,-0.428377274459,-1.89312773265,-2.03210991691,1.07341405541,0.226280174904,0.2108041848,63.3653933247,64.5966097054,0.0133686315119,0.0114255664697,0.00149735443577,0.0262915524173
100,0,-90,-0.304246225398,-1.34455537489,-2.22440034615,1.65437615118,0.226280174904,0.13677673892,63.3653933247,64.5966097054,0.00822507935589,0.0114255664697,0.0122157091605,0.031866354986
100,5,-90,-0.314527310757,-1.75562625031,-1.88184701365,1.07189500802,0.179153912002,0.167137556069,63.3653933247,64.5966097054,0.0135324685948,0.023149548151,0.00653690795946,0.0432189247052
100,5,-80,-0.189979673817,-1.13903206085,-2.06569022871,1.81354880139,0.166790453356,0.0919691012604,63.3653933247,64.5966097054,0.0170202036758,0.0269465101122,0.0239465856981,0.0679132994861
100,10,-80,-0.200588490665,-1.47489100123,-1.7243499276,1.16913719466,0.136002247283,0.116327021247,63.3653933247,64.5966097054,0.00535800378756,0.0377331141672,0.0170697942648,0.0601609122196
100,15,-70,-0.0926474287581,-1.04414939897,-1.5953287095,1.52787399109,0.0887300503639,0.0580741938678,63.3653933247,64.5966097054,0.00300826923254,0.058044736027,0.0355129930242,0.0965659982838
100,85,90,-0.284720772437,-0.892630864779,-2.49936639974,2.79999997575,0.318968101677,0.113917180157,63.3653933247,64.5966097054,0.0848899953889,0.000426687722696,0.0176969124257,0.103013595537
105,0,-100,-0.485783337895,-2.14682235463,-1.91236952995,0.890790766094,0.226280174904,0.25402168895,63.3653933247,64.5966097054,0.0435597557668,0.0114255664697,5.30028014563e-06,0.0549906225166
105,0,-90,-0.367711001304,-1.62502526551,-2.13638472039,1.31467784885,0.226280174904,0.172118344507,63.3653933247,64.5966097054,0.000252645985417,0.0114255664697,0.00577747056884,0.0174556830239
105,0,-80,-0.238465952008,-1.053852606,-2.29548694215,2.17818595228,0.226280174904,0.103884691143,63.3653933247,64.5966097054,0.0416115584467,0.0114255664697,0.0204331496254,0.0734702745418
105,5,-90,-0.367816020116,-2.05687478564,-1.74552779599,0.848631043646,0.17882275707,0.210719085059,63.3653933247,64.5966097054,0.0541561450248,0.0232472932511,0.00150366694706,0.078907105223
105,5,-80,-0.248899586336,-1.45442056332,-1.95420373392,1.34363043483,0.171133159563,0.12736624233,63.3653933247,64.5966097054,2.94803436771e-05,0.025578166729,0.0143457634954,0.039953410568
105,10,-80,-0.249189602281,-1.79778811256,-1.55889932615,0.867120721993,0.138608994319,0.159849708125,63.3653933247,64.5966097054,0.0493122293053,0.0367456781251,0.00773506770441,0.0937929751349
105,10,-70,-0.134062569313,-1.11472413681,-1.76879839233,1.58675885264,0.12026524311,0.0757930185227,63.3653933247,64.5966097054,0.0051900255708,0.0439877813196,0.0291759086343,0.0783537155247
105,15,-70,-0.137049868191,-1.36126767183,-1.39277742107,1.02314735735,0.100678118659,0.0984004092239,63.3653933247,64.5966097054,0.0194810636388,0.0524790328857,0.0220146368305,0.093974733355
105,85,90,-0.356433269788,-1.14380017499,-2.46232867612,2.15276123396,0.311621975221,0.144754546071,63.3653933247,64.5966097054,0.0398082829111,0.000747381458577,0.0105476881069,0.0511033524766
110,0,-100,-0.539492296805,-2.38417836222,-1.77807485615,0.745780971896,0.226280174904,0.303413714524,63.3653933247,64.5966097054,0.0873900304376,0.0114255664697,0.00231627942354,0.101131876331
110,0,-90,-0.428377274459,-1.89312773265,-2.03210991691,1.07341405541,0.226280174904,0.2108041848,63.3653933247,64.5966097054,0.0133686315119,0.0114255664697,0.00149735443577,0.0262915524173
110,0,-80,-0.304246225398,-1.34455537489,-2.22440034615,1.65437615118,0.226280174904,0.13677673892,63.3653933247,64.5966097054,0.00822507935589,0.0114255664697,0.0122157091605,0.031866354986
110,5,-80,-0.304541399887,-1.7660392182,-1.83487238336,1.03897601166,0.172443169296,0.165974158557,63.3653933247,64.5966097054,0.0173981870688,0.0251727730409,0.00672123554281,0.0492921956525
110,5,-70,-0.182701199928,-1.12915695751,-2.00990686776,1.78000662741,0.161803191941,0.0909003311838,63.3653933247,64.5966097054,0.0150132499656,0.0285644104271,0.0242757441929,0.0678534045856
110,10,-70,-0.184214389401,-1.44431570263,-1.62108545653,1.12238996888,0.127544406715,0.113636445666,63.3653933247,64.5966097054,0.00872599387381,0.0410320003375,0.0177707267652,0.0675287209765
110,15,-60,-0.0757409764959,-0.92931303952,-1.43523738917,1.54440681249,0.0815021131469,0.0527724382512,63.3653933247,64.5966097054,0.00357228954845,0.0615539429246,0.0375330259683,0.102659258441
110,85,90,-0.426610258688,-1.37947246621,-2.39838897222,1.73862765004,0.309256088207,0.177873674216,63.3653933247,64.5966097054,0.0126390624303,0.000870025843919,0.00495973268073,0.0184688209549
115,0,-90,-0.485783337895,-2.14682235463,-1.91236952995,0.890790766094,0.226280174904,0.25402168895,63.3653933247,64.5966097054,0.0435597557668,0.0114255664697,5.30028014563e-06,0.0549906225166
115,0,-80,-0.367711001304,-1.62502526551,-2.13638472039,1.31467784885,0.226280174904,0.172118344507,63.3653933247,64.5966097054,0.000252645985417,0.0114255664697,0.00577747056884,0.0174556830239
115,0,-70,-0.238465952008,-1.053852606,-2.29548694215,2.17818595228,0.226280174904,0.103884691143,63.3653933247,64.5966097054,0.0416115584467,0.0114255664697,0.0204331496254,0.0734702745418
