Strike,Dip,Rake,Misfit
0,22,85,0.1220315066
5,22,90,0.0616850427272
10,22,95,0.0943612518831
10,24,95,0.17293401728
145,86,30,0.179476668391
145,88,30,4.5783196377e-07
150,82,35,0.144003635398
150,82,40,0.0815889582304
155,76,45,0.159339649067
155,78,45,0.0881998295909
160,74,50,0.163627652532
160,74,55,0.0663324914458
165,70,60,0.168762232377
165,72,60,0.0938825947726
170,70,65,0.168901197665
170,70,70,0.108486711076
175,68,75,0.0484471250446
