Strike,Dip,Rake,Misfit,Extra
154,74,45,0.248451987284,"[140109, array([-0.96287584,  1.02817826, -0.06250029]), array([-0.77351944,  0.59096885, -0.22896176])]"
154,74,40,0.249035600821,"[140108, array([-0.94195247,  1.20282441, -0.32151719]), array([-0.77351944,  0.59096885, -0.22896176])]"
178,64,75,0.249348234387,"[161515, array([-0.95172641,  1.17024581, -0.52730991]), array([-0.77351944,  0.59096885, -0.22896176])]"
160,74,55,0.255100910049,"[145511, array([-0.9877609 ,  0.40705854, -0.28181648]), array([-0.77351944,  0.59096885, -0.22896176])]"
160,70,55,0.256439662823,"[145431, array([-0.96601998,  1.03346624, -0.04907106]), array([-0.77351944,  0.59096885, -0.22896176])]"
168,66,65,0.258096401876,"[152553, array([-0.95858245,  1.17980103, -0.18114662]), array([-0.77351944,  0.59096885, -0.22896176])]"
164,72,60,0.259865727498,"[149072, array([-0.98683808,  0.40858428, -0.32990669]), array([-0.77351944,  0.59096885, -0.22896176])]"
174,68,70,0.260184484439,"[157994, array([-0.97515267,  0.5664523 , -0.56262663]), array([-0.77351944,  0.59096885, -0.22896176])]"
150,82,40,0.260357566205,"[136668, array([-0.98757095,  0.40129599, -0.28818245]), array([-0.77351944,  0.59096885, -0.22896176])]"
156,74,40,0.260413107923,"[141908, array([-0.93763148,  1.10394041, -0.60111411]), array([-0.77351944,  0.59096885, -0.22896176])]"
150,80,30,0.263281909233,"[136626, array([-0.9358716 ,  1.10148447, -0.60832893]), array([-0.77351944,  0.59096885, -0.22896176])]"
160,74,50,0.263672695222,"[145510, array([-0.97246391,  0.57294407, -0.57272266]), array([-0.77351944,  0.59096885, -0.22896176])]"
172,66,75,0.264334992286,"[156155, array([-0.97551577,  0.93053673,  0.01354545]), array([-0.77351944,  0.59096885, -0.22896176])]"
152,76,35,0.265265928941,"[138347, array([-0.93360711,  1.23687436, -0.41364354]), array([-0.77351944,  0.59096885, -0.22896176])]"
168,68,70,0.26637568564,"[152594, array([-0.9824686 ,  0.73977636,  0.04339976]), array([-0.77351944,  0.59096885, -0.22896176])]"
178,68,80,0.266408728867,"[161596, array([-0.98932335,  0.39482854, -0.28858103]), array([-0.77351944,  0.59096885, -0.22896176])]"
142,88,20,0.266453132487,"[129584, array([-0.94176369,  1.1766744 , -0.17337216]), array([-0.77351944,  0.59096885, -0.22896176])]"
156,72,45,0.267030091378,"[141869, array([-0.94760404,  1.2083087 , -0.2078304 ]), array([-0.77351944,  0.59096885, -0.22896176])]"
158,74,55,0.270495771839,"[143711, array([-0.98879464,  0.49360921, -0.03973275]), array([-0.77351944,  0.59096885, -0.22896176])]"
168,66,60,0.271379352032,"[152552, array([-0.94192296,  1.2507901 , -0.47814692]), array([-0.77351944,  0.59096885, -0.22896176])]"
166,68,55,0.272770148438,"[150791, array([-0.941659  ,  1.0871914 , -0.64827559]), array([-0.77351944,  0.59096885, -0.22896176])]"
176,66,70,0.273725906886,"[159754, array([-0.95674871,  0.87193545, -0.69472885]), array([-0.77351944,  0.59096885, -0.22896176])]"
152,80,35,0.273999877316,"[138427, array([-0.95667447,  0.78188121, -0.68030152]), array([-0.77351944,  0.59096885, -0.22896176])]"
176,68,80,0.279352781934,"[159796, array([-0.99125032,  0.42561687, -0.10153647]), array([-0.77351944,  0.59096885, -0.22896176])]"
174,64,70,0.279905420724,"[157914, array([-0.9462552 ,  1.2932257 , -0.43430423]), array([-0.77351944,  0.59096885, -0.22896176])]"
146,86,35,0.280580326538,"[133147, array([-0.98976936,  0.38786155, -0.17982669]), array([-0.77351944,  0.59096885, -0.22896176])]"
146,88,25,0.281485028083,"[133185, array([-0.95936023,  0.7666724 , -0.68978516]), array([-0.77351944,  0.59096885, -0.22896176])]"
