Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Plunge P,Plunge S,Angle1,Angle2,Angle3,Sum
80,10,-60,0.973237861738,1.19631922474,-0.756700721546,-0.632524083789,0.813526892834,-1.28615955295,57.101920704,59.6389581368,0.0466049309969,0.0152148066035,0.119267699692,0.181087437293
80,85,90,0.700007490926,2.89683779095,-1.22970044392,-0.424497515105,0.241645387641,-0.569250417357,57.101920704,59.6389581368,0.143208051273,0.103997418895,0.00221528489634,0.249420755064
85,0,-100,0.577825205352,1.73646339129,-2.19191217328,-1.26228527724,0.332759796867,-0.263616951625,57.101920704,59.6389581368,0.0146283425918,0.0568117707975,0.0941363045353,0.165576417925
85,0,-90,0.691592538299,2.07835364972,-1.84696601886,-0.888667825663,0.332759796867,-0.374447895217,57.101920704,59.6389581368,0.00284670492163,0.0568117707975,0.0425526135047,0.102211089224
85,0,-80,0.784346181933,2.35709418421,-1.44590073656,-0.613425100381,0.332759796867,-0.542461983802,57.101920704,59.6389581368,0.0527349418287,0.0568117707975,0.00456056321285,0.114107275839
85,0,-70,0.853267863727,2.56421560465,-1.00090249204,-0.390334763668,0.332759796867,-0.852498490628,57.101920704,59.6389581368,0.166241101505,0.0568117707975,0.0199864342523,0.243039306555
85,5,-90,0.700242632614,1.37826969578,-2.23405527564,-1.62091300598,0.508059224371,-0.313440155331,57.101920704,59.6389581368,0.0567122444625,0.00801245174326,0.0680313723866,0.132756068592
85,5,-80,0.80302105905,1.62988844449,-1.81755858908,-1.11514293829,0.4926846753,-0.441813025382,57.101920704,59.6389581368,0.00358903480705,0.0103649177199,0.0220654920006,0.0360194445275
85,5,-70,0.881400096955,1.83198385758,-1.34583630452,-0.734633276899,0.481117829346,-0.654908842923,57.101920704,59.6389581368,0.0213977528616,0.0123561885709,0.000232530365074,0.0339864717976
85,5,-60,0.932998238925,1.97841536818,-0.833221464871,-0.421155980828,0.471588653187,-1.11974820412,57.101920704,59.6389581368,0.14536157372,0.0141431974321,0.0768733858803,0.236378157032
85,10,-80,0.799879486774,0.859366569698,-2.12527854692,-2.47307566045,0.930777988088,-0.376364541924,57.101920704,59.6389581368,0.165378947976,0.0360905595542,0.0418623670191,0.24333187455
85,10,-70,0.887838831224,1.05631400646,-1.63271768728,-1.54567456012,0.840506540475,-0.543779759442,57.101920704,59.6389581368,0.0469515500205,0.0194240681083,0.00442415733456,0.0707997754634
85,10,-60,0.948821642055,1.22116587665,-1.0905475269,-0.893037995696,0.776980146756,-0.870041532948,57.101920704,59.6389581368,0.00259264370589,0.010192822533,0.0229356971159,0.0357211633547
85,85,60,0.946348941188,1.22558556007,-0.761041138809,-0.620961247918,0.772160648773,-1.24349249065,57.101920704,59.6389581368,0.0502582805319,0.00959366274232,0.108200466702,0.168052409976
85,85,70,0.87722624499,1.78135948213,-1.00810270887,-0.565917614601,0.492447624295,-0.870175466516,57.101920704,59.6389581368,0.0701675167659,0.0104037973917,0.0229587906806,0.103530104838
85,85,80,0.781449473236,2.28300769774,-1.22453358825,-0.536368576184,0.342289460526,-0.638160913455,57.101920704,59.6389581368,0.0826884140139,0.0528067464227,1.18199885932e-05,0.135506980425
85,85,90,0.66192875467,2.71528787971,-1.4037576342,-0.516982985373,0.243778480955,-0.471540626775,57.101920704,59.6389581368,0.0916465740531,0.102702227968,0.015362952282,0.209711754303
90,0,-100,0.514119455387,1.54501673648,-2.33998954607,-1.51453993398,0.332759796867,-0.219710150522,57.101920704,59.6389581368,0.0429999693196,0.0568117707975,0.121309806804,0.221121546921
90,0,-90,0.637133356603,1.91469451118,-2.02715302535,-1.05873444223,0.332759796867,-0.314299585989,57.101920704,59.6389581368,0.00115916152839,0.0568117707975,0.0676238627335,0.125594795059
90,0,-80,0.740788283183,2.22619526204,-1.65272248573,-0.742397809354,0.332759796867,-0.448223031742,57.101920704,59.6389581368,0.0199530968614,0.0568117707975,0.0205045726272,0.0972694402861
90,0,-70,0.821934732636,2.47005419638,-1.22807480971,-0.497185370068,0.332759796867,-0.669287185223,57.101920704,59.6389581368,0.101429501993,0.0568117707975,0.000637321207305,0.158878593998
90,5,-90,0.635962439252,1.25401777132,-2.41612609689,-1.92670801973,0.507139893704,-0.263215748578,57.101920704,59.6389581368,0.0974534776104,0.00814385066961,0.0943666622993,0.199963990579
90,5,-80,0.749870446024,1.53727569379,-2.03885650971,-1.32627902591,0.487791779349,-0.367789710778,57.101920704,59.6389581368,0.0209883851288,0.0111837099778,0.0450012618131,0.0771733569197
90,5,-70,0.840994018747,1.7738242722,-1.59963729919,-0.901801449144,0.474113491357,-0.525740440768,57.101920704,59.6389581368,0.00212188023193,0.0136566581871,0.00648703239779,0.0222655708168
90,5,-60,0.906564413773,1.9564760977,-1.1118139188,-0.568273703985,0.463365954146,-0.815392214873,57.101920704,59.6389581368,0.0692262196968,0.0157937499786,0.0142771028085,0.099297072484
90,10,-70,0.840042946033,1.03725792144,-1.90731938144,-1.83880917369,0.809868913668,-0.440431190607,57.101920704,59.6389581368,0.0857488055157,0.0146756720845,0.0224104865054,0.122834964106
90,10,-60,0.915579274525,1.23446774623,-1.40140086724,-1.13522679837,0.741679381516,-0.65333145992,57.101920704,59.6389581368,0.00472954521253,0.00617295081384,0.000200059476156,0.0111025555025
90,10,-50,0.963296190065,1.39416889322,-0.85290149683,-0.611763396084,0.69094655228,-1.12943428244,57.101920704,59.6389581368,0.053291339761,0.00202837323952,0.0792633585531,0.134583071554
90,15,-50,0.963934465435,0.688359348719,-1.06144677581,-1.54199514801,1.40033612855,-0.908132642543,57.101920704,59.6389581368,0.0464814548511,0.152938793579,0.029832458987,0.229252707417
90,80,50,0.964796433861,1.00324754129,-0.678728383108,-0.67653131971,0.961673359913,-1.42147648142,57.101920704,59.6389581368,0.0342518067104,0.0425499693686,0.154574732297,0.231376508376
90,80,60,0.907691626001,1.60250706895,-0.819208245988,-0.511204138727,0.566419732921,-1.10801085127,57.101920704,59.6389581368,0.0944349284228,0.00195579825206,0.0739961213865,0.170386848061
90,80,70,0.823007067398,2.15307523023,-0.934796880853,-0.434168238866,0.382247241454,-0.88041272308,57.101920704,59.6389581368,0.137094562552,0.0378214020663,0.0247489557235,0.199664920342
90,80,80,0.713315855515,2.63822329014,-1.02198218552,-0.387375166213,0.270377362743,-0.697972886043,57.101920704,59.6389581368,0.168344128668,0.0873338190654,0.00200657370654,0.25768452144
90,85,60,0.915517028824,1.04822863473,-1.33714001215,-1.27561866548,0.873394408902,-0.684682995425,57.101920704,59.6389581368,0.0158900742458,0.0250694758604,0.00128182349901,0.0422413736053
90,85,70,0.841207977436,1.59124299655,-1.46220018627,-0.918904397028,0.528648345513,-0.57530287941,57.101920704,59.6389581368,0.00134773202641,0.00537050516484,0.00180688940372,0.00852512659497
90,85,80,0.741339247324,2.08590824513,-1.54283214764,-0.739645260639,0.355403574944,-0.480505444781,57.101920704,59.6389581368,0.0204582349421,0.047570192898,0.0136045868966,0.0816330147368
90,85,90,0.618945299319,2.5171942272,-1.57658593491,-0.626326692583,0.245886985053,-0.392585830949,57.101920704,59.6389581368,0.0485411602033,0.101431180616,0.0362791395255,0.186251480345
95,0,-90,0.577825205352,1.73646339129,-2.19191217328,-1.26228527724,0.332759796867,-0.263616951625,57.101920704,59.6389581368,0.0146283425918,0.0568117707975,0.0941363045353,0.165576417925
95,0,-80,0.691592538299,2.07835364972,-1.84696601886,-0.888667825663,0.332759796867,-0.374447895217,57.101920704,59.6389581368,0.00284670492163,0.0568117707975,0.0425526135047,0.102211089224
95,0,-70,0.784346181933,2.35709418421,-1.44590073656,-0.613425100381,0.332759796867,-0.542461983802,57.101920704,59.6389581368,0.0527349418287,0.0568117707975,0.00456056321285,0.114107275839
95,0,-60,0.853267863727,2.56421560465,-1.00090249204,-0.390334763668,0.332759796867,-0.852498490628,57.101920704,59.6389581368,0.166241101505,0.0568117707975,0.0199864342523,0.243039306555
95,5,-80,0.690877829105,1.42891892946,-2.23518279481,-1.5642474522,0.48349686946,-0.309092317062,57.101920704,59.6389581368,0.0493360274764,0.0119308274379,0.0701148235899,0.131381678504
95,5,-70,0.793811950877,1.69916093662,-1.83220174952,-1.07829794697,0.46717879029,-0.433255754223,57.101920704,59.6389581368,0.00186460472051,0.0150157734622,0.0242508614862,0.0411312396689
95,5,-60,0.872626498209,1.91777479853,-1.37355018121,-0.716220789981,0.455020317754,-0.635307329973,57.101920704,59.6389581368,0.0250727305586,0.0175736139433,1.98140111134e-06,0.042648325903
95,5,-50,0.924926730964,2.07811804364,-0.873163985695,-0.420170542462,0.445079014542,-1.05928181432,57.101920704,59.6389581368,0.146000719689,0.0198337587919,0.0623043720349,0.228138850516
95,10,-70,0.785103305618,1.00442897637,-2.14955410011,-2.14007575515,0.781641434174,-0.365240077269,57.101920704,59.6389581368,0.12517293785,0.0107868037237,0.0459599427396,0.181919684313
95,10,-60,0.874162060944,1.23474255573,-1.68505190204,-1.36469897649,0.70797111259,-0.518774561119,57.101920704,59.6389581368,0.0251366924453,0.00318877201719,0.00739861362531,0.0357240780878
95,10,-50,0.936659844395,1.42753910734,-1.16935025461,-0.819137107061,0.656136031284,-0.801008800149,57.101920704,59.6389581368,0.0087556980694,0.000444796795008,0.0122736193277,0.0214741141921
95,15,-50,0.931863705011,0.758067699129,-1.40655903315,-1.85545306148,1.22926185363,-0.662513042856,57.101920704,59.6389581368,0.0879724590579,0.107776585065,0.000422389179637,0.196171433302
95,15,-40,0.976996127504,0.959864541956,-0.843265128005,-0.878525136773,1.01784791999,-1.15858713358,57.101920704,59.6389581368,0.00348693851086,0.0550636627697,0.0865330700165,0.145083671297
95,75,40,0.976852934299,0.714879036169,-0.808554695428,-1.13103707693,1.36645905793,-1.20814700579,57.101920704,59.6389581368,0.00448060199841,0.143979881503,0.0991080161963,0.247568499698
95,75,50,0.934478390386,1.32898629677,-0.840079790794,-0.632120732047,0.703151260971,-1.11236861144,57.101920704,59.6389581368,0.0467294236726,0.00283570022667,0.0750618778241,0.124627001723
95,75,60,0.863710193449,1.90271298124,-0.846079486818,-0.444670055421,0.453936143793,-1.02083812089,57.101920704,59.6389581368,0.130653799426,0.017812661008,0.0534257122196,0.201892172654
95,80,50,0.935379167594,0.867241840906,-1.36048981166,-1.56875481265,1.07856784979,-0.687531181475,57.101920704,59.6389581368,0.0499174551393,0.0694811249766,0.00142424161512,0.120822821731
95,80,60,0.875395332204,1.43190571262,-1.39567730841,-0.974699169165,0.611349842724,-0.627219004657,57.101920704,59.6389581368,5.31002546433e-05,0.000118010847869,1.91492074014e-05,0.000190260309914
95,80,70,0.788813052616,1.95306185383,-1.38845785639,-0.710913406901,0.403885340892,-0.568121710705,57.101920704,59.6389581368,0.0261988051899,0.0308828488807,0.00229629713139,0.059377951202
95,80,80,0.678263087584,2.41487519891,-1.339050815,-0.554501042377,0.280868795162,-0.506525278939,57.101920704,59.6389581368,0.0748465752173,0.0816658229575,0.0091613992158,0.165673797391
95,85,60,0.869627770241,0.89491167116,-1.91002028679,-2.13431151737,0.97174704305,-0.45529766163,57.101920704,59.6389581368,0.12444142168,0.0447253836085,0.018856417878,0.188023223166
95,85,70,0.793215877437,1.41264083831,-1.91324896598,-1.35437749928,0.561512775169,-0.414591039401,57.101920704,59.6389581368,0.0240007823896,0.00229894139362,0.0294287705742,0.0557284943573
95,85,80,0.692702521583,1.88744762842,-1.85834454348,-0.984580719224,0.367004896535,-0.372752471554,57.101920704,59.6389581368,5.03813378795e-06,0.0431989515148,0.0431686279579,0.0863726176065
95,85,90,0.571141750135,2.30490527743,-1.74697526241,-0.757937985354,0.247794022482,-0.326931790293,57.101920704,59.6389581368,0.0172426483721,0.100289457692,0.0617976094359,0.1793297155
100,0,-90,0.514119455387,1.54501673648,-2.33998954607,-1.51453993398,0.332759796867,-0.219710150522,57.101920704,59.6389581368,0.0429999693196,0.0568117707975,0.121309806804,0.221121546921
100,0,-80,0.637133356603,1.91469451118,-2.02715302535,-1.05873444223,0.332759796867,-0.314299585989,57.101920704,59.6389581368,0.00115916152839,0.0568117707975,0.0676238627335,0.125594795059
100,0,-70,0.740788283183,2.22619526204,-1.65272248573,-0.742397809354,0.332759796867,-0.448223031742,57.101920704,59.6389581368,0.0199530968614,0.0568117707975,0.0205045726272,0.0972694402861
100,0,-60,0.821934732636,2.47005419638,-1.22807480971,-0.497185370068,0.332759796867,-0.669287185223,57.101920704,59.6389581368,0.101429501993,0.0568117707975,0.000637321207305,0.158878593998
100,5,-80,0.626734700425,1.3048019181,-2.40493693993,-1.84314332051,0.480329383128,-0.260603382159,57.101920704,59.6389581368,0.0863280939781,0.0124989799536,0.09587460234,0.194701676272
100,5,-70,0.740449169114,1.60774314128,-2.04136501949,-1.26970842984,0.460551906647,-0.362722571438,57.101920704,59.6389581368,0.0153263748758,0.0163820334001,0.0469180287439,0.0786264370199
100,5,-60,0.831665464485,1.86183390267,-1.61576725592,-0.867836413124,0.446691546058,-0.514718602842,57.101920704,59.6389581368,0.00423996886485,0.0194566991618,0.00795955803741,0.031656226064
100,5,-50,0.897612025561,2.05935378305,-1.1410752219,-0.554093828504,0.435870724568,-0.786637031754,57.101920704,59.6389581368,0.0750171160975,0.0220654331432,0.0103979051044,0.107480454345
100,10,-70,0.723903451857,0.95646328524,-2.35678797043,-2.46406527757,0.756854406257,-0.307156800246,57.101920704,59.6389581368,0.16434748367,0.00779460024329,0.0710540891122,0.243196173025
100,10,-60,0.825324122254,1.2204663871,-1.93800127901,-1.58791860185,0.676236667371,-0.425863559117,57.101920704,59.6389581368,0.0524004694321,0.00122585947066,0.0262334812025,0.0798598101053
100,10,-50,0.90166773683,1.44738623538,-1.4603293994,-1.00894243962,0.622962768879,-0.617441337001,57.101920704,59.6389581368,9.9522436759e-05,6.01957992343e-06,0.000130507667959,0.000236049684641
100,10,-40,0.950614633489,1.63032798531,-0.938286149956,-0.575519869873,0.5830818351,-1.01313936429,57.101920704,59.6389581368,0.0663827339291,0.00100487100026,0.051690514366,0.119078119295
100,15,-50,0.890856624805,0.818294086805,-1.71667326688,-2.09786835144,1.08867537866,-0.518943611455,57.101920704,59.6389581368,0.119791725641,0.0719535129313,0.00737571814712,0.19912095672
100,15,-40,0.950992769853,1.048820791,-1.1942569068,-1.13866631655,0.906725703776,-0.796305019829,57.101920704,59.6389581368,0.00493814392364,0.0313049595237,0.0116455279634,0.0478886314107
100,20,-30,0.981648378454,0.724835053384,-0.84264152722,-1.16252866536,1.354305885,-1.16496558352,57.101920704,59.6389581368,0.00648677902523,0.140762634155,0.0881374946981,0.235386907878
100,70,40,0.952448179452,1.04631708112,-1.07261640071,-1.02513513357,0.910286371728,-0.887967197611,57.101920704,59.6389581368,0.00032169119198,0.0319990268918,0.0261009342089,0.0584216522928
100,70,50,0.898822272559,1.61558680461,-0.978282161447,-0.605527452104,0.556344153093,-0.918776103644,57.101920704,59.6389581368,0.0554129075029,0.00269211254615,0.0318704368126,0.0899754568617
100,70,60,0.81788610574,2.13576774056,-0.854223313742,-0.399960771725,0.382947120235,-0.957461699515,57.101920704,59.6389581368,0.159520997886,0.0375843135144,0.0396411412618,0.236746452663
100,75,50,0.901208947664,1.22213024974,-1.51891985688,-1.24284613461,0.737408265491,-0.593322250402,57.101920704,59.6389581368,0.0128551389944,0.00574671507873,0.000845324912581,0.0194471789857
100,75,60,0.830889510161,1.74719494972,-1.4248223946,-0.815491365074,0.475556268232,-0.583153039504,57.101920704,59.6389581368,0.00916951438181,0.0133828753918,0.00134171847879,0.0238941082524
100,75,70,0.735323915343,2.21917201528,-1.28743242485,-0.580140888577,0.331350571421,-0.571155348546,57.101920704,59.6389581368,0.0646095804177,0.0574184505029,0.00208203043428,0.124110061355
100,75,80,0.617415875449,2.62372066211,-1.11092447234,-0.423415681551,0.235320735308,-0.555767642913,57.101920704,59.6389581368,0.143902937993,0.107892930783,0.00328430281128,0.255080171587
100,80,60,0.828087663372,1.28717140645,-1.96681417661,-1.52801263822,0.643339076073,-0.421029944374,57.101920704,59.6389581368,0.0447023988027,0.000146214774122,0.0275779890719,0.0724266026487
100,80,70,0.74266446226,1.76730004485,-1.84158281835,-1.04203178386,0.420225453185,-0.403275082098,57.101920704,59.6389581368,0.000681482236725,0.026168516688,0.0328489751396,0.0596989740644
100,80,80,0.634675777269,2.19373016569,-1.66039589804,-0.756882466227,0.289313511386,-0.382243643229,57.101920704,59.6389581368,0.0174192489576,0.0772631012381,0.039785609906,0.134467960102
100,80,90,0.507402789947,2.55350490552,-1.42875868857,-0.559528468296,0.198708367018,-0.355135401104,57.101920704,59.6389581368,0.072761862965,0.132083679758,0.0498749276567,0.254720470379
100,85,70,0.733494232838,1.24733168323,-2.35114156642,-1.88493694021,0.588050670643,-0.311973657101,57.101920704,59.6389581368,0.0919042666896,0.00078397693319,0.06873002181,0.161418265433
100,85,80,0.63572543234,1.68977429625,-2.16518664625,-1.2813466574,0.376219139889,-0.293612300556,57.101920704,59.6389581368,0.0164429456994,0.0398990259044,0.0778315854077,0.134173557011
100,85,90,0.518640436273,2.08087397234,-1.91344362548,-0.919538449186,0.249241637489,-0.271050805661,57.101920704,59.6389581368,0.00132261718884,0.0994277738233,0.0899270617114,0.190677452724
105,0,-80,0.577825205352,1.73646339129,-2.19191217328,-1.26228527724,0.332759796867,-0.263616951625,57.101920704,59.6389581368,0.0146283425918,0.0568117707975,0.0941363045353,0.165576417925
105,0,-70,0.691592538299,2.07835364972,-1.84696601886,-0.888667825663,0.332759796867,-0.374447895217,57.101920704,59.6389581368,0.00284670492163,0.0568117707975,0.0425526135047,0.102211089224
105,0,-60,0.784346181933,2.35709418421,-1.44590073656,-0.613425100381,0.332759796867,-0.542461983802,57.101920704,59.6389581368,0.0527349418287,0.0568117707975,0.00456056321285,0.114107275839
105,0,-50,0.853267863727,2.56421560465,-1.00090249204,-0.390334763668,0.332759796867,-0.852498490628,57.101920704,59.6389581368,0.166241101505,0.0568117707975,0.0199864342523,0.243039306555
105,5,-70,0.681554390761,1.4994254887,-2.22542791695,-1.48418706613,0.454543687499,-0.306257679959,57.101920704,59.6389581368,0.0392115701756,0.0176784821148,0.0714928889171,0.128382941208
105,5,-60,0.784229338144,1.78825987999,-1.83622615447,-1.02682287682,0.438543271544,-0.427087554676,57.101920704,59.6389581368,0.000351862010057,0.0214038982838,0.0258990758625,0.0476548361564
105,5,-50,0.863075873927,2.02275889974,-1.39123158946,-0.687789132773,0.426682524565,-0.620368226587,57.101920704,59.6389581368,0.0314671070519,0.024427059404,8.66337892078e-05,0.0559808002452
105,5,-40,0.915698286019,2.19579741389,-0.903965156607,-0.411679670852,0.417023118903,-1.01297962574,57.101920704,59.6389581368,0.151584875358,0.0270575121245,0.0516546743358,0.230297061818
105,10,-60,0.769903323139,1.19013151985,-2.15752649963,-1.81284712122,0.64690608584,-0.356845361237,57.101920704,59.6389581368,0.0822760389278,0.00021347195183,0.0491993747176,0.131688885597
105,10,-50,0.859026017502,1.45203418405,-1.72227774035,-1.1861137701,0.591601786611,-0.498773221867,57.101920704,59.6389581368,0.00818202461348,0.000643384429434,0.0103843617685,0.0192097708114
105,10,-40,0.922047641012,1.66981752433,-1.23469844343,-0.739421179527,0.552184671426,-0.746779625353,57.101920704,59.6389581368,0.0204996944666,0.00303243258104,0.00590861062491,0.0294407376725
