Strike,Dip,Rake,Misfit
0,4,75,0.0123441540028
5,4,80,0.0182515603424
10,4,85,0.0229090634205
15,2,95,0.0241690511317
10,2,90,0.0254476705963
15,4,90,0.026330441748
5,2,85,0.0272386690544
20,4,95,0.028680339532
0,2,80,0.029515473916
0,88,-80,0.0392166447006
0,86,-75,0.0461170828354
0,88,-85,0.0475032363579
0,6,70,0.0604801638672
0,0,85,0.0658622048037
10,0,95,0.0658622048037
175,0,-100,0.0658622048037
5,0,90,0.0658622048037
5,6,75,0.0714899614292
0,86,-80,0.080551279101
