Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Plunge P,Plunge S,Angle1,Angle2,Angle3,Sum
0,20,-90,0.995441475596,-0.188743154483,0.191060321847,-1.01227682864,-5.27405339984,5.21009001752,62.631608935,64.0344175574,0.0111871957756,0.299041475224,0.199314375928,0.509543046928
0,20,-80,0.971847637364,-0.197154610184,0.886741389907,-4.49769543345,-4.92936805514,1.09597640127,62.631608935,64.0344175574,0.443941520407,0.285241824559,0.0107254693274,0.739908814293
0,25,-90,0.965896189096,-1.15790353104,0.202942123654,-0.175266866552,-0.834176736841,4.75946625425,62.631608935,64.0344175574,0.262374368234,0.0199743335349,0.184024065085,0.466372766854
0,25,-80,0.942104194807,-1.14853869877,0.954554472502,-0.831103447819,-0.820263344905,0.986956975161,62.631608935,64.0344175574,5.91564533462e-05,0.0223775581938,0.0243007218924,0.0467374365395
0,25,-70,0.889686841287,-1.10427609933,1.67716316673,-1.518789701,-0.805674270977,0.530471249867,62.631608935,64.0344175574,0.0916853506476,0.0250826720189,0.199804003511,0.316572026177
0,25,-60,0.810236803297,-1.02646062941,2.34881210683,-2.28826322173,-0.789350102756,0.344955989005,62.631608935,64.0344175574,0.223790960221,0.0283427715134,0.363062409567,0.615196141302
0,25,-50,0.706168130039,-0.91745667267,2.94909357961,-3.21442272694,-0.76970188465,0.239452601613,62.631608935,64.0344175574,0.340425408603,0.0326072801093,0.489570984274,0.862603672985
0,30,-90,0.907002635658,-2.09188159473,0.208657631728,-0.0997463872972,-0.433582205582,4.34684620998,62.631608935,64.0344175574,0.343761721945,0.182712699765,0.16806545764,0.69453987935
0,30,-80,0.883527743858,-2.06521236559,1.0105512528,-0.489320744752,-0.427814474957,0.87430275447,62.631608935,64.0344175574,0.0532048415326,0.186895639112,0.0467795736996,0.286880054344
0,30,-70,0.833207308648,-1.97579270377,1.78173978542,-0.901784778344,-0.421707857843,0.467636921768,62.631608935,64.0344175574,0.00231080004638,0.191395335798,0.247304523276,0.441010659121
0,30,-60,0.757570290987,-1.82633958045,2.49879105627,-1.36819629987,-0.414802536778,0.303174724868,62.631608935,64.0344175574,0.0644698712835,0.19657225762,0.410053231152,0.671095360055
0,30,-50,0.658914883384,-1.62139405314,3.13991782532,-1.93655442317,-0.406387874747,0.209850996122,62.631608935,64.0344175574,0.166790898565,0.203009171926,0.529796694143,0.899596764634
0,35,-90,0.8205502661,-2.9622988947,0.208033183247,-0.0702269388207,-0.276997796396,3.94432394531,62.631608935,64.0344175574,0.378985128671,0.320745302702,0.15037202242,0.850102453792
0,35,-80,0.797884945616,-2.91925200056,1.05417737463,-0.36111215285,-0.273318283404,0.756879216741,62.631608935,64.0344175574,0.115049669483,0.324631400206,0.0822723293105,0.521953398999
0,35,-70,0.750976294809,-2.78750511158,1.86829091993,-0.670237665991,-0.269408042227,0.401958970522,62.631608935,64.0344175574,0.00907422944764,0.328794879435,0.305285887807,0.64315499669
0,35,-60,0.681249609296,-2.57106129034,2.62563739102,-1.02122707105,-0.264968249437,0.259460659582,62.631608935,64.0344175574,0.0121375033375,0.333564390025,0.463567645388,0.809269538751
0,35,-50,0.590823499134,-2.27649707281,3.30320519862,-1.45100349044,-0.259531851014,0.178863698622,62.631608935,64.0344175574,0.0793215270476,0.339465752536,0.574152849687,0.992940129271
0,40,-90,0.709165891926,-3.74270824176,0.201087751764,-0.0537278726457,-0.189479341193,3.52664886701,62.631608935,64.0344175574,0.399491307513,0.421599603495,0.129436624134,0.950527535141
0,40,-80,0.6877665389,-3.68463621108,1.08511482193,-0.294497138868,-0.186657922112,0.633819136002,62.631608935,64.0344175574,0.159463512542,0.425145796182,0.136755575187,0.721364883911
0,40,-70,0.645469747615,-3.51460837363,1.93617122733,-0.550892452728,-0.183653391501,0.333374310342,62.631608935,64.0344175574,0.0331973406018,0.428942462542,0.375687341606,0.83782714475
0,40,-60,0.583560684673,-3.23779093923,2.72839804973,-0.842672705231,-0.180234207713,0.213883998609,62.631608935,64.0344175574,0.000210112858142,0.433288602299,0.524192799602,0.957691514759
0,45,-80,0.55650870928,-4.33803701556,1.10328391352,-0.254327915958,-0.128285836954,0.504411151529,62.631608935,64.0344175574,0.190690890837,0.502649006923,0.218603492599,0.911943390359
5,20,-80,0.990750289215,-0.170697187144,0.446378813945,-2.61503321416,-5.80413951625,2.21952802925,62.631608935,64.0344175574,0.270213394445,0.317660893211,0.0452699745261,0.633144262182
5,20,-70,0.956853712008,-0.147566690122,1.1344016765,-7.68738307789,-6.48421206179,0.843487568668,62.631608935,64.0344175574,0.571097479322,0.337810518909,0.0547652354618,0.963673233693
5,25,-80,0.962467283529,-1.12868776152,0.486725339838,-0.431231166344,-0.852731212603,1.97743409836,62.631608935,64.0344175574,0.0776139874192,0.0170273426262,0.0281815577332,0.122822887779
5,25,-70,0.930743650711,-1.06581071409,1.2297283479,-1.15379619631,-0.873272935248,0.756869313697,62.631608935,64.0344175574,0.0292255054383,0.0140933455109,0.0822759412515,0.125594792201
5,25,-60,0.870739843046,-0.970549547439,1.93536668239,-1.99409364261,-0.897161659952,0.449909493105,62.631608935,64.0344175574,0.176597571672,0.0110926511072,0.262084781448,0.449775004228
5,25,-50,0.784279045865,-0.845798723912,2.58219987957,-3.05297206838,-0.927264399546,0.303725150043,62.631608935,64.0344175574,0.323226993925,0.007901550381,0.409407989708,0.740536534014
5,25,-40,0.673988326739,-0.695348734153,3.15057424007,-4.53092683617,-0.969281014885,0.213925549878,62.631608935,64.0344175574,0.446015314425,0.00445770632873,0.524135266493,0.974608287246
