Strike,Dip,Rake,Misfit,Extra
0,42,-80,0.0715538500222,"[844, array([ 0.72105293, -3.62387089,  0.26483701]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,42,-75,0.0456164722679,"[845, array([ 0.73822507, -3.55359688, -0.16277885]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,42,-70,0.165964006639,"[846, array([ 0.74977887, -3.45627784, -0.58915587]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,42,-65,0.288856650926,"[847, array([ 0.7556264 , -3.33265445, -1.01104905]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,42,-60,0.412336113189,"[848, array([ 0.75572316, -3.18366754, -1.42524754]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,44,-95,0.363354339938,"[881, array([ 0.5872689 , -3.93738385,  1.49968559]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,44,-90,0.266991960714,"[882, array([ 0.62056967, -3.95524279,  1.08197858]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,44,-85,0.166034591084,"[883, array([ 0.64914753, -3.94299995,  0.65603705]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,44,-80,0.0622772788068,"[884, array([ 0.67278499, -3.90074849,  0.22510269]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,44,-75,0.0561543170632,"[885, array([ 0.69130215, -3.82880998, -0.20754484]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,44,-70,0.167039928164,"[886, array([ 0.70455808, -3.72773192, -0.63861283]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,44,-65,0.282525427077,"[887, array([ 0.7124519 , -3.59828357, -1.06482059]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,44,-60,0.399322095841,"[888, array([ 0.71492353, -3.4414501 , -1.48292443]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,46,-100,0.431202439917,"[920, array([ 0.49668191, -4.13316617,  1.88276474]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,46,-95,0.34214020326,"[921, array([ 0.53422274, -4.18744838,  1.47093116]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,46,-90,0.249595760339,"[922, array([ 0.56769782, -4.20986158,  1.04790292]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,46,-85,0.15451447079,"[923, array([ 0.59685237, -4.20023519,  0.6168995 ]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,46,-80,0.0644710115737,"[924, array([ 0.62146452, -4.15864247,  0.1812011 ]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,46,-75,0.0739353373074,"[925, array([ 0.64134695, -4.08539998, -0.25587634]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,46,-70,0.172753630539,"[926, array([ 0.65634834, -3.98106512, -0.69100642]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,46,-65,0.280676879003,"[927, array([ 0.66635452, -3.84643196, -1.12087751]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,46,-60,0.391123178468,"[928, array([ 0.67128934, -3.68252512, -1.54221805]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,48,-100,0.411022146546,"[960, array([ 0.44121743, -4.35659038,  1.85348611]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,48,-95,0.324596600869,"[961, array([ 0.4784595 , -4.41708872,  1.43657064]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,48,-90,0.2360926392,"[962, array([ 0.51206021, -4.44397034,  1.00872199]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,48,-85,0.1477673637,"[963, array([ 0.54176382, -4.43703067,  0.57319635]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,48,-80,0.074333282872,"[964, array([ 0.56734429, -4.39632251,  0.13330835]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,48,-75,0.0931059552329,"[965, array([ 0.58860693, -4.32215568, -0.30759421]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,48,-70,0.181498567206,"[966, array([ 0.60538991, -4.21509464, -0.74615579]), array([ 0.19507396, -0.98078853,  0.        ])]"
