Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Plunge P,Plunge S,Ratio1,Ratio2,Ratio3,Sum
0,10,50,0.924569571572,1.57708385317,0.523354103654,0.331849256209,0.586252639461,1.76662333421,42.3227473018,44.216973474,0.00343126907007,0.00143323244855,0.0152529833539,0.0201174848726
0,10,70,0.887581978403,1.73069247231,0.925185356379,0.534575247295,0.512847887537,0.959355843976,42.3227473018,44.216973474,0.0125288598085,0.00034294405324,0.0280738468211,0.0409456506828
0,15,50,0.866385404533,2.24327309736,0.500973150202,0.223322408133,0.386214859686,1.72940486767,42.3227473018,44.216973474,0.0253682747511,0.0153327088358,0.0130702700467,0.0537712536336
0,15,70,0.805543165146,2.46362025689,0.995822258432,0.404210939428,0.326975378162,0.808922634863,42.3227473018,44.216973474,2.64184874519e-05,0.031107871563,0.0635302527063,0.0946645427568
0,20,50,0.790310651049,2.85074969271,0.516169796296,0.181064580176,0.277229057701,1.53110595916,42.3227473018,44.216973474,0.0399469813511,0.0492637533541,0.00360228260083,0.0928130173061
0,65,-80,0.799264651338,3.00542567581,0.538674824052,0.179234119275,0.26594058132,1.48376091781,42.3227473018,44.216973474,0.0406588234269,0.0540410784819,0.00207474482075,0.0967746467296
0,65,-70,0.861574241663,2.50586584791,1.05142142753,0.419584084443,0.343822971362,0.819437590962,42.3227473018,44.216973474,0.000334270407353,0.0259952497364,0.0603826222134,0.0867121423572
0,70,-70,0.929071161575,1.93988564405,0.589818941799,0.304048304913,0.478930891841,1.57518027268,42.3227473018,44.216973474,0.00702657046462,0.00209224436859,0.0053197507244,0.0144385655576
0,75,-90,0.851599778692,2.17299517484,0.815555288732,0.37531389769,0.391901366625,1.04419625555,42.3227473018,44.216973474,0.000397822425769,0.0141339761414,0.0156737559459,0.030205554513
0,75,90,0.851599778692,2.17299517484,0.815555288732,0.37531389769,0.391901366625,1.04419625555,42.3227473018,44.216973474,0.000397822425769,0.0141339761414,0.0156737559459,0.030205554513
0,85,-40,0.900817972364,1.27698355669,0.639094139897,0.500471706585,0.705426446289,1.40952312989,42.3227473018,44.216973474,0.00723070919538,0.0148759096338,0.000463956584152,0.0225705754133
5,10,50,0.907379623926,1.59276393928,0.930830911606,0.58441234677,0.569688703736,0.974806071234,42.3227473018,44.216973474,0.0224663559407,0.000647284124361,0.0254622155544,0.0485758556194
5,10,70,0.904067635479,1.77528634296,0.53019953433,0.298655783859,0.509251726668,1.70514603831,42.3227473018,44.216973474,0.00787979569739,0.000456685111432,0.0117033783553,0.0200398591642
5,15,50,0.849251283176,2.26651344165,0.940731544517,0.41505668011,0.374695012864,0.902756251904,42.3227473018,44.216973474,0.000208143722784,0.0179261309913,0.0391542062471,0.0572884809612
5,15,70,0.823201646375,2.52745547812,0.579479923458,0.22927403805,0.325703718029,1.4205870006,42.3227473018,44.216973474,0.0235968110565,0.0315145942299,0.000636285728953,0.0557476910154
5,65,-80,0.787199817869,3.1828648673,0.674022489558,0.211765977401,0.247324297665,1.16791328192,42.3227473018,44.216973474,0.0290049330279,0.0624664973188,0.00483196235359,0.0963033927003
5,70,-70,0.914321580004,2.13308427069,0.868553725228,0.407182096442,0.428638283337,1.05269432788,42.3227473018,44.216973474,5.91536197438e-05,0.00764636462554,0.0146765200766,0.0223820383219
5,75,-90,0.869858690655,2.25994417932,0.657411895437,0.290897404216,0.384902732826,1.32315629926,42.3227473018,44.216973474,0.0091980214037,0.0156169088107,7.38999593318e-05,0.0248888301737
5,75,-70,0.967559022512,1.46852347132,0.463536246948,0.315647829946,0.658865208086,2.08734274586,42.3227473018,44.216973474,0.00536428209234,0.0081343027925,0.0367933550047,0.0502919398896
5,75,90,0.869858690655,2.25994417932,0.657411895437,0.290897404216,0.384902732826,1.32315629926,42.3227473018,44.216973474,0.0091980214037,0.0156169088107,7.38999593318e-05,0.0248888301737
5,80,-90,0.909364589735,1.50105747741,0.988513007822,0.658544407989,0.605815968687,0.91993183958,42.3227473018,44.216973474,0.0413581677202,0.00273458061498,0.0355289920718,0.079621740407
5,80,-80,0.966778524765,1.14006005487,0.466818580775,0.40946841246,0.848006664771,2.07099409617,42.3227473018,44.216973474,9.31366399187e-05,0.0444973424283,0.0356245071082,0.0802149861764
5,80,90,0.909364589735,1.50105747741,0.988513007822,0.658544407989,0.605815968687,0.91993183958,42.3227473018,44.216973474,0.0413581677202,0.00273458061498,0.0355289920718,0.079621740407
10,10,-100,0.88505395241,1.83239310668,0.858747548538,0.468648100348,0.483004410561,1.0306334544,42.3227473018,44.216973474,0.00351194758937,0.00180054521077,0.0173520927502,0.0226645855503
10,10,60,0.909940256844,1.72676468756,0.613858227201,0.355496166689,0.526962511683,1.48232965939,42.3227473018,44.216973474,0.00140089711108,5.48715026354e-05,0.00203419202218,0.0034899606359
10,10,80,0.88505395241,1.83239310668,0.858747548538,0.468648100348,0.483004410561,1.0306334544,42.3227473018,44.216973474,0.00351194758937,0.00180054521077,0.0173520927502,0.0226645855503
10,15,-100,0.797690731458,2.60939068582,0.916333750347,0.351167709506,0.305699999541,0.870524228924,42.3227473018,44.216973474,0.00170375853919,0.0383039095791,0.0466217080731,0.0866293761914
10,15,60,0.839404540519,2.45832718568,0.623231103805,0.253518371125,0.341453548335,1.34685919139,42.3227473018,44.216973474,0.017083537213,0.0266835167909,5.92073297012e-09,0.0437670599246
10,15,80,0.797690731458,2.60939068582,0.916333750347,0.351167709506,0.305699999541,0.870524228924,42.3227473018,44.216973474,0.00170375853919,0.0383039095791,0.0466217080731,0.0866293761914
