Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Plunge P,Plunge S,Ratio1,Ratio2,Ratio3,Sum
0,55,-100,0.853040071143,2.85790196821,0.940997514987,0.329261649089,0.298484720831,0.906527443014,21.7608349966,20.1993589639,0.00382302156773,0.0355233296426,0.0318158735433,0.0711622247537
0,55,-80,0.954438580677,1.70010199999,0.656511390462,0.386160001263,0.561400775179,1.45380353569,21.7608349966,20.1993589639,0.000129810836604,0.0010897697346,0.00286128576877,0.00408086633998
0,55,80,0.853040071143,2.85790196821,0.940997514987,0.329261649089,0.298484720831,0.906527443014,21.7608349966,20.1993589639,0.00382302156773,0.0355233296426,0.0318158735433,0.0711622247537
0,60,-90,0.956363650321,1.21415146314,0.776713959638,0.639717517311,0.787680680176,1.23129453057,21.7608349966,20.1993589639,0.0357968690216,0.0355856167429,0.000680749975331,0.0720632357399
0,60,90,0.956363650321,1.21415146314,0.776713959638,0.639717517311,0.787680680176,1.23129453057,21.7608349966,20.1993589639,0.0357968690216,0.0355856167429,0.000680749975331,0.0720632357399
0,65,-60,0.962010013797,1.47777163543,0.695544306128,0.470671035667,0.650986925673,1.38310385884,21.7608349966,20.1993589639,0.00359978497298,0.00970743499737,0.000900778779688,0.01420799875
0,70,-70,0.96696670278,2.00053455733,0.691501046212,0.345658136061,0.483354161135,1.39835898742,21.7608349966,20.1993589639,0.00221940826838,0.000800884812748,0.00123990087153,0.00426019395266
0,70,-50,0.871042221807,2.69778095809,0.652375726996,0.24181938309,0.322873589568,1.33518490306,21.7608349966,20.1993589639,0.02034833715,0.0276340602779,0.00017374939002,0.048156146818
0,75,-60,0.878588205493,3.25392319224,0.696623714676,0.214087325828,0.270008894982,1.2612091535,21.7608349966,20.1993589639,0.0285638778668,0.0461486046969,0.000206609435229,0.0749190919989
5,55,-100,0.860585791392,2.86107814035,0.958977375563,0.335180420988,0.300790733134,0.89739947294,21.7608349966,20.1993589639,0.00319226693638,0.0347301645217,0.0336367706992,0.0715592021573
5,55,-80,0.947349939992,1.86223541769,0.798683182933,0.428884111723,0.508716530141,1.18613983647,21.7608349966,20.1993589639,0.000637247355764,6.31372515945e-05,0.00197500744696,0.00267539205431
5,55,80,0.860585791392,2.86107814035,0.958977375563,0.335180420988,0.300790733134,0.89739947294,21.7608349966,20.1993589639,0.00319226693638,0.0347301645217,0.0336367706992,0.0715592021573
5,60,-90,0.961638175397,1.24947959805,0.617492023348,0.49419936453,0.769630954279,1.5573289031,21.7608349966,20.1993589639,0.00625430768273,0.0314723945545,0.00725856308212,0.0449852653193
5,60,90,0.961638175397,1.24947959805,0.617492023348,0.49419936453,0.769630954279,1.5573289031,21.7608349966,20.1993589639,0.00625430768273,0.0314723945545,0.00725856308212,0.0449852653193
5,70,-80,0.980417304584,1.55069307631,0.936451908742,0.603892493654,0.63224458764,1.04694890942,21.7608349966,20.1993589639,0.0266879770346,0.00726748822271,0.0113315176799,0.0452869829373
5,70,-60,0.93021626665,2.24808206278,0.489847552971,0.217895761494,0.413782166608,1.89899135151,21.7608349966,20.1993589639,0.0273471823455,0.00743243684542,0.029350447513,0.0641300667039
5,75,-70,0.921146697065,2.96210993811,0.801411257381,0.270554190805,0.310976539126,1.14940573717,21.7608349966,20.1993589639,0.0133827562082,0.031345301236,0.0035979600682,0.0483260175125
10,55,-100,0.868455750806,2.84547446288,0.984869040082,0.346117687201,0.305205954977,0.881798204088,21.7608349966,20.1993589639,0.00218090402172,0.0332392543369,0.0369071838724,0.0723273422311
10,55,-80,0.939250715186,2.02513139161,0.908599500854,0.448662000214,0.463797420295,1.03373457096,21.7608349966,20.1993589639,0.0017496256269,0.00196018267946,0.0127228578048,0.0164326661112
10,55,80,0.868455750806,2.84547446288,0.984869040082,0.346117687201,0.305205954977,0.881798204088,21.7608349966,20.1993589639,0.00218090402172,0.0332392543369,0.0369071838724,0.0723273422311
10,60,-90,0.965711119691,1.28368807324,0.472936137348,0.368419826598,0.752294221489,2.04194825354,21.7608349966,20.1993589639,0.000724839995364,0.0276974158491,0.0402483619033,0.0686706177477
10,60,90,0.965711119691,1.28368807324,0.472936137348,0.368419826598,0.752294221489,2.04194825354,21.7608349966,20.1993589639,0.000724839995364,0.0276974158491,0.0402483619033,0.0686706177477
10,70,-80,0.986086418887,1.52171659536,0.544095681225,0.35755388545,0.648009242914,1.81234009553,21.7608349966,20.1993589639,0.00133398330117,0.0092991463382,0.0230472655961,0.0336803952355
10,70,-60,0.92298945111,2.06854432361,0.965271375959,0.466642829424,0.446202404549,0.956196852096,21.7608349966,20.1993589639,0.00321437113408,0.00346344366104,0.0230340955827,0.0297119103778
10,75,-80,0.942865461106,2.67703636219,0.979131566235,0.365752060773,0.352204951126,0.962960947865,21.7608349966,20.1993589639,0.000856956536871,0.0195732968401,0.0219775750896,0.0424078284666
15,55,-100,0.876710585075,2.80907592979,1.01404233614,0.360987869851,0.312099283533,0.86457000248,21.7608349966,20.1993589639,0.00112106609992,0.0309839651727,0.0407586297245,0.0728636609972
15,55,-80,0.93043428113,2.18344777842,0.987814199593,0.452410270287,0.42613076911,0.941912235635,21.7608349966,20.1993589639,0.00201999360671,0.00573266416242,0.025371829003,0.0331244867721
15,55,80,0.876710585075,2.80907592979,1.01404233614,0.360987869851,0.312099283533,0.86457000248,21.7608349966,20.1993589639,0.00112106609992,0.0309839651727,0.0407586297245,0.0728636609972
