Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
0,0,-100,0.928094064979,1.10799202333,1.23966011826,1.1188348762,0.837636052818,0.748668164208
0,20,-90,0.67403725447,2.445816348,2.64831618783,1.08279437661,0.275587844125,0.254515400226
0,20,90,0.67403725447,2.445816348,2.64831618783,1.08279437661,0.275587844125,0.254515400226
0,90,0,0.503057685609,2.45877560388,2.31577814164,0.941842003792,0.204596826491,0.217230518142
1,0,-100,0.933726744785,1.11471651876,1.1787800738,1.05747071472,0.837636052818,0.792112766018
1,20,-90,0.686031830052,2.46545537682,2.5784587075,1.04583466882,0.278257654347,0.26606275604
1,20,90,0.686031830052,2.46545537682,2.5784587075,1.04583466882,0.278257654347,0.26606275604
1,90,0,0.492302091159,2.40620590065,2.45015884229,1.01826649233,0.204596826491,0.200926602252
2,0,-100,0.939075002381,1.12110146074,1.11754096151,0.99682410616,0.837636052818,0.840304771566
2,0,45,0.94031607934,1.12258310298,1.10279221558,0.982370225109,0.837636052818,0.852668404852
2,0,45,0.94031607934,1.12258310298,1.10279221558,0.982370225109,0.837636052818,0.852668404852
2,20,-90,0.697700541573,2.48472907579,2.50669758846,1.00884141168,0.280795418853,0.278334548526
2,20,90,0.697700541573,2.48472907579,2.50669758846,1.00884141168,0.280795418853,0.278334548526
2,90,0,0.480946702444,2.35070460618,2.58155440182,1.0982045107,0.204596826491,0.186301207561
3,0,-100,0.944137208633,1.12714490435,1.05596143542,0.93684621325,0.837636052818,0.894101978501
3,0,45,0.935036328766,1.11627994714,1.16411473243,1.04285196147,0.837636052818,0.803216644133
3,0,45,0.935036328766,1.11627994714,1.16411473243,1.04285196147,0.837636052818,0.803216644133
3,20,-90,0.709034845745,2.50360718997,2.43308048247,0.971829962871,0.283205308159,0.291414464442
3,20,90,0.709034845745,2.50360718997,2.43308048247,0.971829962871,0.283205308159,0.291414464442
40,90,100,0.918418820308,1.31557307985,1.39029837601,1.05680056647,0.698113114639,0.660591162412
50,20,-100,0.681295991769,2.52693018604,2.67401781147,1.05820802895,0.269614093627,0.254783640126
90,90,0,0.503057685609,2.45877560388,2.31577814164,0.941842003792,0.204596826491,0.217230518142
140,20,100,0.348342295021,2.04909108829,2.08863354788,1.01929756067,0.169998443218,0.166779996124
140,60,100,0.101365112072,2.15789360451,2.33735038375,1.08316294134,0.0469741009751,0.0433675296509
150,60,45,0.0262752734259,3.87771826195,4.35032353987,1.12187715713,0.00677596247353,0.00603984351626
150,60,0,0.0173809533148,2.66961582732,2.84898579971,1.06718943249,0.00651065712785,0.00610075112221
150,60,45,0.0262752734259,3.87771826195,4.35032353987,1.12187715713,0.00677596247353,0.00603984351626
150,70,0,0.189296135852,2.69322944502,2.71695480348,1.00880926001,0.0702859298536,0.0696721695958
150,80,0,0.35545965109,2.63501064887,2.50237051039,0.949662389964,0.134898753158,0.142049168824
160,60,-100,0.192014254591,3.59183259415,3.60762023542,1.00439542792,0.0534585756873,0.0532246306597
160,60,-90,0.172913828215,3.13697968788,3.34138101167,1.06515863797,0.0551211182154,0.0517492101652
160,60,90,0.172913828215,3.13697968788,3.34138101167,1.06515863797,0.0551211182154,0.0517492101652
160,70,45,0.47142923577,3.52685412565,3.60058185297,1.02090467161,0.133668481591,0.130931403596
160,70,45,0.47142923577,3.52685412565,3.60058185297,1.02090467161,0.133668481591,0.130931403596
0,20,45,0.921858444261,1.93779358802,0.819965481539,0.423143871776,0.475725820313,1.12426494165
0,20,45,0.921858444261,1.93779358802,0.819965481539,0.423143871776,0.475725820313,1.12426494165
0,80,100,0.883999163001,2.23545368285,0.540524827175,0.241796477968,0.39544508114,1.63544599352
1,20,45,0.917756532336,1.95088384824,0.922696668478,0.472963405439,0.470431150048,0.994645980297
1,20,45,0.917756532336,1.95088384824,0.922696668478,0.472963405439,0.470431150048,0.994645980297
2,20,45,0.913183617606,1.96312083244,1.02539604881,0.522329564166,0.465169337779,0.890566741175
2,20,45,0.913183617606,1.96312083244,1.02539604881,0.522329564166,0.465169337779,0.890566741175
3,20,45,0.90814007469,1.97449583585,1.12798506507,0.571277510235,0.459935168361,0.80509937836
3,20,45,0.90814007469,1.97449583585,1.12798506507,0.571277510235,0.459935168361,0.80509937836
40,45,0,0.272257552827,0.567287872018,5.5616806046,9.80398291403,0.479928386022,0.0489523890678
50,70,45,0.791876869673,1.89837224335,3.09128689648,1.62838816639,0.417134664945,0.25616414658
50,70,45,0.791876869673,1.89837224335,3.09128689648,1.62838816639,0.417134664945,0.25616414658
90,20,45,0.550456804032,1.38811590575,3.27510348472,2.35938762113,0.396549597734,0.168073102606
90,20,45,0.550456804032,1.38811590575,3.27510348472,2.35938762113,0.396549597734,0.168073102606
140,20,0,0.737198116253,1.67509486006,2.38116287191,1.42150927012,0.440093354609,0.309595838635
140,80,100,0.164293788061,0.348836913613,3.07525198239,8.81572982209,0.470975924995,0.0534244962697
150,90,100,0.402024836743,1.01940136401,2.75249351286,2.70010773972,0.394373453808,0.146058413894
160,90,100,0.528295795161,1.24089952726,2.6433644682,2.13020023791,0.425736156357,0.199857341474
0,20,-100,0.773137720985,2.45982218865,1.94684351269,0.791457009238,0.314306344805,0.397123711252
0,80,-100,0.682574808232,3.04134330567,1.52612004161,0.501791441554,0.224432015603,0.447261545371
1,20,-100,0.781859906305,2.47896722354,1.86494967492,0.752309129869,0.315397436029,0.419239144531
