Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
40,20,0,0.770440323387,1.46489028116,1.90372193534,1.29956622678,0.525937220893,0.404702130644
50,0,-100,0.38596812896,1.69561904105,2.0979518984,1.23727785995,0.227626677701,0.183973774258
110,60,45,0.109490648619,3.1055248266,4.41382117544,1.42128027367,0.0352567294525,0.0248063173082
110,60,0,0.0929416870303,2.91741180828,3.64585466245,1.24968804613,0.031857582384,0.0254924278764
110,60,45,0.109490648619,3.1055248266,4.41382117544,1.42128027367,0.0352567294525,0.0248063173082
112,60,45,0.158620888037,3.1466018598,4.35463526565,1.38391682827,0.0504102187391,0.0364257574655
112,60,45,0.158620888037,3.1466018598,4.35463526565,1.38391682827,0.0504102187391,0.0364257574655
112,70,0,0.292017518728,2.58935663805,3.57470519104,1.38053798326,0.112776090569,0.0816899585061
115,0,-90,0.357786560148,1.57181295164,2.14148270768,1.36242846545,0.227626677701,0.167074223324
115,0,90,0.357786560148,1.57181295164,2.14148270768,1.36242846545,0.227626677701,0.167074223324
115,60,45,0.230878976457,3.20194379144,4.23381804331,1.32226494875,0.0721058805197,0.0545320970564
115,60,45,0.230878976457,3.20194379144,4.23381804331,1.32226494875,0.0721058805197,0.0545320970564
115,80,0,0.498806544093,2.24375599079,3.19379166981,1.42341309969,0.22230872971,0.156180050442
115,90,-90,0.357786560148,1.57181295164,2.14148270768,1.36242846545,0.227626677701,0.167074223324
115,90,90,0.357786560148,1.57181295164,2.14148270768,1.36242846545,0.227626677701,0.167074223324
125,0,100,0.357786560148,1.57181295164,2.14148270768,1.36242846545,0.227626677701,0.167074223324
125,90,-100,0.602462930721,1.70838885344,2.15541391468,1.26166470259,0.352649766772,0.279511478801
130,70,45,0.732540271467,2.21000544017,2.9153768452,1.31917179579,0.331465370244,0.251267781272
130,70,45,0.732540271467,2.21000544017,2.9153768452,1.31917179579,0.331465370244,0.251267781272
140,60,-100,0.62369194856,2.11416347404,2.82887537516,1.33805895802,0.295006491324,0.220473462365
140,80,45,0.965484143536,0.74289998564,1.04096538332,1.40121874201,1.29961524054,0.927489193211
140,80,45,0.965484143536,0.74289998564,1.04096538332,1.40121874201,1.29961524054,0.927489193211
140,80,100,0.559740776082,1.81358914746,2.34404369835,1.29248882066,0.308637034395,0.238792807692
150,0,0,0.38596812896,1.69561904105,2.0979518984,1.23727785995,0.227626677701,0.183973774258
150,60,-90,0.708369169404,1.75904706648,2.41100584632,1.37063179961,0.402700520584,0.293806491794
