Strike,Dip,Rake,P,SV,SH,SH/SV
110,0,-90,-0.330037428891,0.356539169683,-4.07180183503,-11.4203492386
110,0,0,0.909733439968,-0.982784305433,-1.4771876569,1.50306394672
110,0,90,0.330037428891,-0.356539169683,4.07180183503,-11.4203492386
110,20,-90,-0.627217175112,-1.70987293518,-2.37959339846,1.39167849815
110,20,0,0.772843193174,-0.317470620483,-2.33007499381,7.33949803059
110,20,90,0.627217175112,1.70987293518,2.37959339846,1.39167849815
110,45,-90,-0.582453412366,-3.08499690253,1.15059431701,-0.372964496679
110,45,0,0.473693438244,0.558028437744,-2.99200315812,-5.36173957409
110,45,90,0.582453412366,3.08499690253,-1.15059431701,-0.372964496679
110,60,-90,-0.339400737185,-2.84995527303,3.0323448255,-1.06399733855
110,60,0,0.247168059401,1.04316648945,-3.12375231451,-2.99449066483
110,60,90,0.339400737185,2.84995527303,-3.0323448255,-1.06399733855
110,70,-90,-0.121570498265,-2.25612263456,3.85876893996,-1.71035425151
110,70,0,0.0857809103234,1.32896165751,-3.09327652828,-2.3275889946
110,70,90,0.121570498265,2.25612263456,-3.85876893996,-1.71035425151
110,80,-90,0.110922936934,-1.39016830954,4.21976857089,-3.03543717832
110,80,0,-0.078212648307,1.5743769981,-2.96881310001,-1.88570660241
110,80,90,-0.110922936934,1.39016830954,-4.21976857089,-3.03543717832
110,90,-90,0.330037428891,-0.356539169683,4.07180183503,-11.4203492386
110,90,0,-0.239829755196,1.77195569028,-2.75414378798,-1.55429608262
110,90,90,-0.330037428891,0.356539169683,-4.07180183503,-11.4203492386
111,0,-90,-0.345864200336,0.373636818179,-4.04540120052,-10.8270946644
111,0,0,0.90383493581,-0.976412156123,-1.54802541462,1.58542210368
111,0,90,0.345864200336,-0.373636818179,4.04540120052,-10.8270946644
111,20,-90,-0.636594941972,-1.7170656934,-2.32892807167,1.35634185728
111,20,0,0.763924215514,-0.286538100952,-2.3685991388,8.26626243049
111,20,90,0.636594941972,1.7170656934,2.32892807167,1.35634185728
111,45,-90,-0.578181015984,-3.1165630319,1.19795252206,-0.384382574586
111,45,0,0.462542475105,0.614105858998,-2.98411869307,-4.85929038023
111,45,90,0.578181015984,3.1165630319,-1.19795252206,-0.384382574586
111,60,-90,-0.327787347661,-2.88584116721,3.06015791689,-1.06040413854
111,60,0,0.235669976851,1.109514655,-3.08816743751,-2.78334984002
111,60,90,0.327787347661,2.88584116721,-3.06015791689,-1.06040413854
111,70,-90,-0.10670024449,-2.28951051003,3.86898614802,-1.68987481432
111,70,0,0.0744874785317,1.3996759451,-3.04046087914,-2.17226057916
111,70,90,0.10670024449,2.28951051003,-3.86898614802,-1.68987481432
111,80,-90,0.127256482894,-1.41703109575,4.21115754954,-2.97181731732
111,80,0,-0.0889582841301,1.64730878988,-2.90037145551,-1.7606726033
111,80,90,-0.127256482894,1.41703109575,-4.21115754954,-2.97181731732
111,90,-90,0.345864200336,-0.373636818179,4.04540120052,-10.8270946644
111,90,0,-0.249701094344,1.84488899065,-2.67215571285,-1.44841002705
111,90,90,-0.345864200336,0.373636818179,-4.04540120052,-10.8270946644
112,0,-90,-0.361585618195,0.390620653281,-4.01776829761,-10.2856012959
112,0,0,0.897661114776,-0.969742582211,-1.6183916288,1.66888786621
112,0,90,0.361585618195,-0.390620653281,4.01776829761,-10.2856012959
112,20,-90,-0.645782954542,-1.72515133249,-2.27825693429,1.32061280155
112,20,0,0.754850574776,-0.256094856858,-2.40556669358,9.39326436732
112,20,90,0.645782954542,1.72515133249,2.27825693429,1.32061280155
112,45,-90,-0.573738969847,-3.14938259978,1.2438512065,-0.394950809275
112,45,0,0.4514119512,0.668804218063,-2.9735987324,-4.44614231203
112,45,90,0.573738969847,3.14938259978,-1.2438512065,-0.394950809275
112,60,-90,-0.316079713932,-2.92275566429,3.08609089216,-1.05588398301
112,60,0,0.22429770012,1.17406495626,-3.04952734766,-2.59740939495
112,60,90,0.316079713932,2.92275566429,-3.08609089216,-1.05588398301
112,70,-90,-0.0918016474824,-2.32361689411,3.87732122195,-1.66865769989
112,70,0,0.0633857582913,1.46837979853,-2.9844246798,-2.03246100416
112,70,90,0.0918016474824,2.32361689411,-3.87732122195,-1.66865769989
112,80,-90,0.143549052501,-1.44421563358,4.20088938921,-2.90876880955
112,80,0,-0.0994521277279,1.71807866365,-2.82864177824,-1.64639829252
112,80,90,-0.143549052501,1.44421563358,-4.20088938921,-2.90876880955
112,90,-90,0.361585618195,-0.390620653281,4.01776829761,-10.2856012959
112,90,0,-0.259268211171,1.91557457797,-2.58691202761,-1.35046270574
112,90,90,-0.361585618195,0.390620653281,-4.01776829761,-10.2856012959
113,0,-90,-0.377196893572,0.407485501548,-3.98891154356,-9.78908827039
113,0,0,0.891213857469,-0.962777615315,-1.68826486522,1.7535356435
113,0,90,0.377196893572,-0.407485501548,3.98891154356,-9.78908827039
113,20,-90,-0.654781023049,-1.73410811327,-2.22762237931,1.28459255928
113,20,0,0.745628024761,-0.2261722519,-2.44099303749,10.79262826
113,20,90,0.654781023049,1.73410811327,2.22762237931,1.28459255928
113,45,-90,-0.569132685904,-3.18341562057,1.28823444984,-0.40467051852
113,45,0,0.440311438397,0.722061182687,-2.9605015573,-4.10007022712
113,45,90,0.569132685904,3.18341562057,-1.28823444984,-0.40467051852
113,60,-90,-0.304284917331,-2.96066154899,3.11009953137,-1.05047452399
113,60,0,0.213062263953,1.23674179573,-3.00791127006,-2.4321255095
113,60,90,0.304284917331,2.96066154899,-3.11009953137,-1.05047452399
113,70,-90,-0.0768818544841,-2.3584121215,3.88374466476,-1.64676250998
113,70,0,0.0524873459192,1.53499159707,-2.92525819233,-1.90571609507
113,70,90,0.0768818544841,2.3584121215,-3.88374466476,-1.64676250998
113,80,-90,0.159794294669,-1.47170338569,4.18895287362,-2.84632957588
113,80,0,-0.10968237356,1.78660145548,-2.75372262468,-1.54131891935
113,80,90,-0.159794294669,1.47170338569,-4.18895287362,-2.84632957588
113,90,-90,0.377196893572,-0.407485501548,3.98891154356,-9.78908827039
113,90,0,-0.268519449621,1.98392633273,-2.49851658854,-1.25937971955
113,90,90,-0.377196893572,0.407485501548,-3.98891154356,-9.78908827039
114,0,-90,-0.392693271121,0.424226225783,-3.95883972841,-9.33190710002
114,0,0,0.884495127789,-0.955519377031,-1.7576238398,1.83944342946
114,0,90,0.392693271121,-0.424226225783,3.95883972841,-9.33190710002
114,20,-90,-0.663589112041,-1.74391331854,-2.17706589847,1.24837965013
114,20,0,0.736262265907,-0.196800761825,-2.47489500434,12.5756373166
114,20,90,0.663589112041,1.74391331854,2.17706589847,1.24837965013
114,45,-90,-0.564367776201,-3.21862063029,1.33104817794,-0.413546152478
114,45,0,0.429250295328,0.773816367592,-2.9448882704,-3.80566810646
114,45,90,0.564367776201,3.21862063029,-1.33104817794,-0.413546152478
114,60,-90,-0.292410195707,-2.99952034386,3.13214139996,-1.04421408789
114,60,0,0.201974411452,1.29747199341,-2.96340183033,-2.28398134633
114,60,90,0.292410195707,2.99952034386,-3.13214139996,-1.04421408789
114,70,-90,-0.0619481156558,-2.39386560432,3.88822845182,-1.62424676006
114,70,0,0.0418035045796,1.59943236119,-2.86305533849,-1.79004464831
114,70,90,0.0619481156558,2.39386560432,-3.88822845182,-1.62424676006
114,80,-90,0.1759858214,-1.49947534319,4.17533776825,-2.78453246144
114,80,0,-0.119637580626,1.85279478604,-2.67571635898,-1.44415149435
114,80,90,-0.1759858214,1.49947534319,-4.17533776825,-2.78453246144
114,90,-90,0.392693271121,-0.424226225783,3.95883972841,-9.33190710002
114,90,0,-0.277443538483,2.04986097887,-2.40707709187,-1.17426358016
114,90,90,-0.392693271121,0.424226225783,-3.95883972841,-9.33190710002
115,0,-90,-0.408070030496,0.440837726601,-3.92756201232,-8.90931464193
115,0,0,0.877506972324,-0.947970078288,-1.82644742514,1.92669311719
115,0,90,0.408070030496,-0.440837726601,3.92756201232,-8.90931464193
115,20,-90,-0.672207337102,-1.75454328428,-2.12662803791,1.21206929288
115,20,0,0.726758940038,-0.168009939118,-2.50729084358,14.9234673659
115,20,90,0.672207337102,1.75454328428,2.12662803791,1.21206929288
115,45,-90,-0.559450046047,-3.25495473704,1.37224022887,-0.421585041799
115,45,0,0.41823765726,0.824011406669,-2.92682270756,-3.5519201359
115,45,90,0.559450046047,3.25495473704,-1.37224022887,-0.421585041799
115,60,-90,-0.280462936777,-3.03929235375,3.15217590446,-1.03714139266
115,60,0,0.191044581884,1.35618487497,-2.91608494427,-2.15021196453
115,60,90,0.280462936777,3.03929235375,-3.15217590446,-1.03714139266
115,70,-90,-0.0470077785731,-2.42994586584,3.89074607118,-1.6011657403
115,70,0,0.0313451511755,1.66162584806,-2.79791357869,-1.68384090917
115,70,90,0.0470077785731,2.42994586584,-3.89074607118,-1.6011657403
115,80,-90,0.192117211488,-1.52751204433,4.16003484042,-2.72340559006
115,80,0,-0.12930668609,1.91657916058,-2.59472902483,-1.35383347487
