Exit Angle,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
0,0,50,90,90,1.22464679915e-16,-4.29350619485,3.60267946455,-0.839099631177,-2.85232335432e-17,3.39926660475e-17
0,20,50,90,90,1.22464679915e-16,-2.80238714177,4.85387691203,-1.73205080757,-4.37001291111e-17,2.52302813059e-17
0,40,50,90,90,1.22464679915e-16,-0.973258840573,5.51962516832,-5.67128181962,-1.25829506817e-16,2.21871370211e-17
0,60,50,90,90,1.22464679915e-16,0.973258840573,5.51962516832,5.67128181962,1.25829506817e-16,2.21871370211e-17
0,80,50,90,90,1.22464679915e-16,2.80238714177,4.85387691203,1.73205080757,4.37001291111e-17,2.52302813059e-17
0,100,50,90,90,1.22464679915e-16,4.29350619485,3.60267946455,0.839099631177,2.85232335432e-17,3.39926660475e-17
0,120,50,90,90,1.22464679915e-16,5.26676503542,1.91694570377,0.363970234266,2.32523530272e-17,6.38853148913e-17
0,140,50,90,90,1.22464679915e-16,5.60477428355,3.43193444315e-16,6.12323399574e-17,2.18500645555e-17,0.356838634139
0,160,50,90,90,1.22464679915e-16,5.26676503542,-1.91694570377,-0.363970234266,2.32523530272e-17,-6.38853148913e-17
0,180,50,90,90,1.22464679915e-16,4.29350619485,-3.60267946455,-0.839099631177,2.85232335432e-17,-3.39926660475e-17
0,200,50,90,90,1.22464679915e-16,2.80238714177,-4.85387691203,-1.73205080757,4.37001291111e-17,-2.52302813059e-17
0,220,50,90,90,1.22464679915e-16,0.973258840573,-5.51962516832,-5.67128181962,1.25829506817e-16,-2.21871370211e-17
0,240,50,90,90,1.22464679915e-16,-0.973258840573,-5.51962516832,5.67128181962,-1.25829506817e-16,-2.21871370211e-17
0,260,50,90,90,1.22464679915e-16,-2.80238714177,-4.85387691203,1.73205080757,-4.37001291111e-17,-2.52302813059e-17
0,280,50,90,90,1.22464679915e-16,-4.29350619485,-3.60267946455,0.839099631177,-2.85232335432e-17,-3.39926660475e-17
0,300,50,90,90,1.22464679915e-16,-5.26676503542,-1.91694570377,0.363970234266,-2.32523530272e-17,-6.38853148913e-17
0,320,50,90,90,1.22464679915e-16,-5.60477428355,-1.02958033294e-15,1.83697019872e-16,-2.18500645555e-17,-0.11894621138
