Exit Angle,Plunge,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
0,90,0,45,90,-90,1.22464679915e-16,5.30934593406,5.30934593406,1.0,2.30658694001e-17,2.30658694001e-17
0,90,10,45,90,-90,1.22464679915e-16,4.30672679323,6.15064328534,1.42814800674,2.84356741893e-17,1.99108734214e-17
0,90,20,45,90,-90,1.22464679915e-16,3.1732499381,6.80505645277,2.14450692051,3.85928251173e-17,1.7996129902e-17
0,90,30,45,90,-90,1.22464679915e-16,1.94335548935,7.25270142341,3.73205080757,6.30171271217e-17,1.68853883216e-17
0,90,40,45,90,-90,1.22464679915e-16,0.65441316743,7.47997673134,11.4300523028,1.87136637846e-16,1.63723343419e-17
0,90,50,45,90,-90,1.22464679915e-16,0.65441316743,7.47997673134,11.4300523028,1.87136637846e-16,1.63723343419e-17
0,90,60,45,90,-90,1.22464679915e-16,1.94335548935,7.25270142341,3.73205080757,6.30171271217e-17,1.68853883216e-17
0,90,70,45,90,-90,1.22464679915e-16,3.1732499381,6.80505645277,2.14450692051,3.85928251173e-17,1.7996129902e-17
0,90,80,45,90,-90,1.22464679915e-16,4.30672679323,6.15064328534,1.42814800674,2.84356741893e-17,1.99108734214e-17
0,90,90,45,90,-90,1.22464679915e-16,5.30934593406,5.30934593406,1.0,2.30658694001e-17,2.30658694001e-17
0,90,100,45,90,-90,1.22464679915e-16,6.15064328534,4.30672679323,0.70020753821,1.99108734214e-17,2.84356741893e-17
0,90,110,45,90,-90,1.22464679915e-16,6.80505645277,3.1732499381,0.466307658155,1.7996129902e-17,3.85928251173e-17
0,90,120,45,90,-90,1.22464679915e-16,7.25270142341,1.94335548935,0.267949192431,1.68853883216e-17,6.30171271217e-17
0,90,130,45,90,-90,1.22464679915e-16,7.47997673134,0.65441316743,0.0874886635259,1.63723343419e-17,1.87136637846e-16
0,90,140,45,90,-90,1.22464679915e-16,7.47997673134,0.65441316743,0.0874886635259,1.63723343419e-17,1.87136637846e-16
0,90,150,45,90,-90,1.22464679915e-16,7.25270142341,1.94335548935,0.267949192431,1.68853883216e-17,6.30171271217e-17
0,90,160,45,90,-90,1.22464679915e-16,6.80505645277,3.1732499381,0.466307658155,1.7996129902e-17,3.85928251173e-17
0,90,170,45,90,-90,1.22464679915e-16,6.15064328534,4.30672679323,0.70020753821,1.99108734214e-17,2.84356741893e-17
0,90,180,45,90,-90,1.22464679915e-16,5.30934593406,5.30934593406,1.0,2.30658694001e-17,2.30658694001e-17
0,90,190,45,90,-90,1.22464679915e-16,4.30672679323,6.15064328534,1.42814800674,2.84356741893e-17,1.99108734214e-17
0,90,200,45,90,-90,1.22464679915e-16,3.1732499381,6.80505645277,2.14450692051,3.85928251173e-17,1.7996129902e-17
0,90,210,45,90,-90,1.22464679915e-16,1.94335548935,7.25270142341,3.73205080757,6.30171271217e-17,1.68853883216e-17
0,90,220,45,90,-90,1.22464679915e-16,0.65441316743,7.47997673134,11.4300523028,1.87136637846e-16,1.63723343419e-17
0,90,230,45,90,-90,1.22464679915e-16,0.65441316743,7.47997673134,11.4300523028,1.87136637846e-16,1.63723343419e-17
0,90,240,45,90,-90,1.22464679915e-16,1.94335548935,7.25270142341,3.73205080757,6.30171271217e-17,1.68853883216e-17
0,90,250,45,90,-90,1.22464679915e-16,3.1732499381,6.80505645277,2.14450692051,3.85928251173e-17,1.7996129902e-17
0,90,260,45,90,-90,1.22464679915e-16,4.30672679323,6.15064328534,1.42814800674,2.84356741893e-17,1.99108734214e-17
0,90,270,45,90,-90,1.22464679915e-16,5.30934593406,5.30934593406,1.0,2.30658694001e-17,2.30658694001e-17
0,90,280,45,90,-90,1.22464679915e-16,6.15064328534,4.30672679323,0.70020753821,1.99108734214e-17,2.84356741893e-17
0,90,290,45,90,-90,1.22464679915e-16,6.80505645277,3.1732499381,0.466307658155,1.7996129902e-17,3.85928251173e-17
0,90,300,45,90,-90,1.22464679915e-16,7.25270142341,1.94335548935,0.267949192431,1.68853883216e-17,6.30171271217e-17
0,90,310,45,90,-90,1.22464679915e-16,7.47997673134,0.65441316743,0.0874886635259,1.63723343419e-17,1.87136637846e-16
0,90,320,45,90,-90,1.22464679915e-16,7.47997673134,0.65441316743,0.0874886635259,1.63723343419e-17,1.87136637846e-16
0,90,330,45,90,-90,1.22464679915e-16,7.25270142341,1.94335548935,0.267949192431,1.68853883216e-17,6.30171271217e-17
0,90,340,45,90,-90,1.22464679915e-16,6.80505645277,3.1732499381,0.466307658155,1.7996129902e-17,3.85928251173e-17
0,90,350,45,90,-90,1.22464679915e-16,6.15064328534,4.30672679323,0.70020753821,1.99108734214e-17,2.84356741893e-17
0,90,360,45,90,-90,1.22464679915e-16,5.30934593406,5.30934593406,1.0,2.30658694001e-17,2.30658694001e-17
5,85,0,45,90,-90,0.122787803969,5.22868503929,5.28914226985,1.01156260706,0.0234834959548,0.0232150692314
5,85,10,45,90,-90,0.0996005029251,4.24129793608,6.12723823071,1.44466112097,0.0234834959548,0.0162553664759
5,85,20,45,90,-90,0.073386891,3.12504114129,6.77916115846,2.16930301137,0.0234834959548,0.0108253645672
5,85,30,45,90,-90,0.0449434555275,1.91383155277,7.22510270484,3.77520304459,0.0234834959548,0.00622045905278
5,85,40,45,90,-90,0.0151344359013,0.644471160958,7.45151316161,11.5622135062,0.0234834959548,0.00203105538071
5,85,50,45,90,-90,0.0151344359013,0.644471160958,7.45151316161,11.5622135062,0.0234834959548,0.00203105538071
