Exit Angle,Plunge,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
0,90,0,115,30,90,0.866025403784,2.53982528888,1.18433998258,0.466307658155,0.340978337201,0.731230403872
0,90,10,115,30,90,0.866025403784,2.7068981155,0.725311164042,0.267949192431,0.319932766891,1.19400534104
0,90,20,115,30,90,0.866025403784,2.79172321264,0.244244132808,0.0874886635259,0.310211771663,3.54573677504
0,90,30,115,30,90,0.866025403784,2.79172321264,-0.244244132808,-0.0874886635259,0.310211771663,-3.54573677504
0,90,40,115,30,90,0.866025403784,2.7068981155,-0.725311164042,-0.267949192431,0.319932766891,-1.19400534104
0,90,50,115,30,90,0.866025403784,2.53982528888,-1.18433998258,-0.466307658155,0.340978337201,-0.731230403872
0,90,60,115,30,90,0.866025403784,2.29558115607,-1.60738323005,-0.70020753821,0.377257585293,-0.538779668465
0,90,70,115,30,90,0.866025403784,1.98158695146,-1.98158695146,-1.0,0.437036287076,-0.437036287076
0,90,80,115,30,90,0.866025403784,1.60738323005,-2.29558115607,-1.42814800674,0.538779668465,-0.377257585293
0,90,90,115,30,90,0.866025403784,1.18433998258,-2.53982528888,-2.14450692051,0.731230403872,-0.340978337201
0,90,100,115,30,90,0.866025403784,0.725311164042,-2.7068981155,-3.73205080757,1.19400534104,-0.319932766891
0,90,110,115,30,90,0.866025403784,0.244244132808,-2.79172321264,-11.4300523028,3.54573677504,-0.310211771663
0,90,120,115,30,90,0.866025403784,-0.244244132808,-2.79172321264,11.4300523028,-3.54573677504,-0.310211771663
0,90,130,115,30,90,0.866025403784,-0.725311164042,-2.7068981155,3.73205080757,-1.19400534104,-0.319932766891
0,90,140,115,30,90,0.866025403784,-1.18433998258,-2.53982528888,2.14450692051,-0.731230403872,-0.340978337201
0,90,150,115,30,90,0.866025403784,-1.60738323005,-2.29558115607,1.42814800674,-0.538779668465,-0.377257585293
0,90,160,115,30,90,0.866025403784,-1.98158695146,-1.98158695146,1.0,-0.437036287076,-0.437036287076
0,90,170,115,30,90,0.866025403784,-2.29558115607,-1.60738323005,0.70020753821,-0.377257585293,-0.538779668465
0,90,180,115,30,90,0.866025403784,-2.53982528888,-1.18433998258,0.466307658155,-0.340978337201,-0.731230403872
0,90,190,115,30,90,0.866025403784,-2.7068981155,-0.725311164042,0.267949192431,-0.319932766891,-1.19400534104
