Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
90,45,0,0.554230875652,1.90983051983,2.03968564279,1.0679930086,0.290198983574,0.271723673504
90,60,100,0.28282278493,2.24096526873,2.28958419208,1.02169552738,0.126205786799,0.123525828798
110,20,0,0.650444305197,2.2498942375,2.69406602152,1.19741896157,0.289099947169,0.241435918794
110,60,-100,0.0977087944401,3.00124338613,3.13401636704,1.04423932478,0.0325561048769,0.0311768615722
110,70,-90,0.144378317551,3.01638679719,3.68883508009,1.22293171537,0.0478646563782,0.0391392714547
110,70,90,0.144378317551,3.01638679719,3.68883508009,1.22293171537,0.0478646563782,0.0391392714547
110,70,100,0.124506485507,2.87131242489,3.33674668038,1.16209808847,0.0433622215499,0.0373137362327
110,80,0,0.262536887647,1.15615637781,1.31668179588,1.13884403628,0.22707731643,0.19939281341
112,70,-100,0.194372953481,3.1992609282,3.86497559626,1.20808389281,0.0607555800678,0.0502908617765
112,70,-90,0.1761427015,3.13498486026,3.63741506942,1.16026559347,0.0561861410345,0.0484252410401
112,70,90,0.1761427015,3.13498486026,3.63741506942,1.16026559347,0.0561861410345,0.0484252410401
112,70,100,0.152560442666,2.97545386373,3.29933352633,1.10885050733,0.0512729988947,0.0462397758361
113,70,-100,0.21143231732,3.26327365073,3.83027133677,1.17375119182,0.064791476275,0.055200349722
113,70,-90,0.191932626841,3.19400841933,3.60919942729,1.12999058031,0.0600914592708,0.0531787258387
113,70,90,0.191932626841,3.19400841933,3.60919942729,1.12999058031,0.0600914592708,0.0531787258387
113,70,100,0.166601160618,3.02769485836,3.27846381955,1.08282504444,0.055025743482,0.0508168367222
113,90,45,0.713242857239,2.71311403974,3.24335524998,1.19543638877,0.262887164635,0.219908953002
113,90,45,0.713242857239,2.71311403974,3.24335524998,1.19543638877,0.262887164635,0.219908953002
115,0,-100,0.731654736875,2.61578705094,3.24016147891,1.23869467041,0.279707301331,0.225808109144
115,70,-100,0.245108171874,3.38966931137,3.75538531414,1.10789135139,0.0723103492874,0.0652684482071
115,70,-90,0.223281812783,3.31132400102,3.54776278633,1.07140309593,0.0674297690938,0.0629359475904
115,70,45,0.260575518764,2.86533807972,3.57357787417,1.24717494925,0.0909405841525,0.0729172632974
115,70,45,0.260575518764,2.86533807972,3.57357787417,1.24717494925,0.0909405841525,0.0729172632974
115,70,90,0.223281812783,3.31132400102,3.54776278633,1.07140309593,0.0674297690938,0.0629359475904
115,70,100,0.194671148797,3.1323657865,3.2323432815,1.03191756704,0.0621482809052,0.0602260130944
115,80,45,0.522219915896,2.97680829583,3.50315494722,1.17681577014,0.175429474793,0.149071315361
115,80,45,0.522219915896,2.97680829583,3.50315494722,1.17681577014,0.175429474793,0.149071315361
115,90,45,0.739946809392,2.81223128825,3.07687951507,1.0941061384,0.26311733764,0.240486117759
115,90,45,0.739946809392,2.81223128825,3.07687951507,1.0941061384,0.26311733764,0.240486117759
125,0,-90,0.731654736875,2.61578705094,3.24016147891,1.23869467041,0.279707301331,0.225808109144
