Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
90,60,0,0.216310686261,1.90070688161,3.77967352619,1.9885620254,0.113805389118,0.0572299921573
90,70,-90,0.037884289224,1.21954534754,2.63232534939,2.15844810912,0.0310642726819,0.0143919478771
90,70,90,0.037884289224,1.21954534754,2.63232534939,2.15844810912,0.0310642726819,0.0143919478771
90,70,100,0.028043296415,0.919660017208,1.89952165563,2.06546073558,0.0304931125528,0.0147633465151
110,0,-90,0.483647355537,1.1790632536,2.35634878301,1.99849225715,0.410196275781,0.205252872166
110,0,90,0.483647355537,1.1790632536,2.35634878301,1.99849225715,0.410196275781,0.205252872166
110,90,-90,0.483647355537,1.1790632536,2.35634878301,1.99849225715,0.410196275781,0.205252872166
110,90,90,0.483647355537,1.1790632536,2.35634878301,1.99849225715,0.410196275781,0.205252872166
112,0,-90,0.510799966387,1.24525744514,2.30434159447,1.85049413152,0.410196275781,0.221668509397
112,0,90,0.510799966387,1.24525744514,2.30434159447,1.85049413152,0.410196275781,0.221668509397
112,80,45,0.66593674124,1.64548188004,3.39728437919,2.06461366753,0.404706213614,0.196020311199
112,80,45,0.66593674124,1.64548188004,3.39728437919,2.06461366753,0.404706213614,0.196020311199
112,90,-90,0.510799966387,1.24525744514,2.30434159447,1.85049413152,0.410196275781,0.221668509397
112,90,90,0.510799966387,1.24525744514,2.30434159447,1.85049413152,0.410196275781,0.221668509397
113,80,45,0.684877242017,1.65149270698,3.29185891168,1.99326276027,0.414701947591,0.208051821294
113,80,45,0.684877242017,1.65149270698,3.29185891168,1.99326276027,0.414701947591,0.208051821294
115,80,45,0.72097422004,1.65885176509,3.07377161114,1.85295134613,0.434622451032,0.234556860837
115,80,45,0.72097422004,1.65885176509,3.07377161114,1.85295134613,0.434622451032,0.234556860837
125,70,-100,0.617335812015,1.50445117261,2.90373537138,1.93009612025,0.410339546575,0.212600575831
150,70,100,0.80998794156,0.934474356381,1.91211279052,2.04619075683,0.866784557574,0.423608871598
150,80,0,0.357823229412,1.50548882849,3.01191912344,2.00062535599,0.237679099732,0.118802402969
175,45,0,0.0366563370458,0.560198410239,1.08524227131,1.93724625324,0.065434560998,0.0337771002981
175,80,-100,0.951296244473,0.601202940082,1.11222486217,1.84999904028,1.58232134451,0.855309278575
90,20,45,0.762836016114,3.04025384078,0.272800314991,0.0897294532884,0.250911948826,2.79631647837
90,20,45,0.762836016114,3.04025384078,0.272800314991,0.0897294532884,0.250911948826,2.79631647837
90,90,0,0.272411873325,0.921732436984,4.04352268868,4.38687250924,0.29554332949,0.0673699381206
110,70,-90,0.294629145474,1.01501956241,3.06668145516,3.02130280906,0.290269425719,0.0960742580481
110,70,90,0.294629145474,1.01501956241,3.06668145516,3.02130280906,0.290269425719,0.0960742580481
110,90,0,0.617619632502,2.08977693243,1.98460490716,0.949673085372,0.29554332949,0.311205333754
112,70,-100,0.382925385258,1.46016952525,3.3909107684,2.32227197579,0.262247210776,0.112927001449
112,90,0,0.637896794539,2.15838670979,1.70594533874,0.790379838333,0.29554332949,0.373925693896
112,90,100,0.392270151225,1.60113910533,1.97309916855,1.23230964879,0.244994422982,0.198809141212
113,70,-100,0.402092454714,1.46329280895,3.36767514563,2.30143627101,0.274786052562,0.119397637042
113,90,0,0.646875550133,2.18876721477,1.56341234599,0.714289000419,0.29554332949,0.413758757754
113,90,100,0.403853236301,1.63845350555,1.97120037677,1.20308594054,0.246484404308,0.204876805555
115,90,0,0.662458727649,2.24149443262,1.2728080043,0.567839021047,0.29554332949,0.520470271566
115,90,100,0.426956047705,1.71052766759,1.96632341452,1.14954201079,0.249604876784,0.217134192957
125,70,45,0.695050249432,2.6679675629,2.35168873169,0.88145326967,0.260516754063,0.295553675988
125,70,45,0.695050249432,2.6679675629,2.35168873169,0.88145326967,0.260516754063,0.295553675988
125,90,0,0.691000678542,2.33806893809,0.244004015542,0.104361343486,0.29554332949,2.83192338867
125,90,100,0.540538868012,2.01627901551,1.91450181104,0.949522261707,0.268087335063,0.282339178211
130,70,45,0.754075002002,2.61565377368,1.76204748225,0.673654709187,0.288293125638,0.427953848917
130,70,45,0.754075002002,2.61565377368,1.76204748225,0.673654709187,0.288293125638,0.427953848917
130,90,0,0.673836301553,2.27999157591,1.00293156684,0.439883891432,0.29554332949,0.671866679473
130,90,100,0.59546522182,2.13283041511,1.86668025918,0.875212696683,0.279190139826,0.318996903134
150,60,-100,0.73715911532,3.01626135534,1.2526564494,0.415301030588,0.244394973935,0.588476685428
150,60,-90,0.710903127991,2.7858216046,1.57827731825,0.566539262832,0.255186163686,0.450429794415
150,60,90,0.710903127991,2.7858216046,1.57827731825,0.566539262832,0.255186163686,0.450429794415
150,60,100,0.663046708853,2.47073607411,1.85594302944,0.75117008607,0.268359990289,0.357255960089
150,90,0,0.414757476252,1.40337282173,3.52118521438,2.50908750679,0.29554332949,0.117789167851
175,60,-100,0.756931990419,2.76426613799,0.989470164184,0.357950397968,0.273827465458,0.764987179824
175,60,-90,0.783363627367,2.91121582981,0.593015168458,0.203700173098,0.269084696279,1.32098413166
175,60,90,0.783363627367,2.91121582981,0.593015168458,0.203700173098,0.269084696279,1.32098413166
175,60,100,0.785993156898,2.96970970178,0.178541706919,0.0601209292651,0.264670030349,4.40229440204
175,90,45,0.536961964941,1.95859799564,3.25284008233,1.66080027119,0.274156292478,0.165074811965
175,90,0,0.157798745023,0.533927614931,4.28274443888,8.02120796737,0.29554332949,0.0368452396064
