42,252.049677086,21.339458565,137.623012219,46.6275802979,358.303880831,35.6195795657,30,48,-12,0.00389605297264
23,248.357773571,22.9459468508,143.084541054,31.8905217722,7.45868390256,48.9607748537,22,36,-26,0.00457600405059
250,239.485366619,16.8211609097,333.08560931,11.7339987949,96.4038430024,69.2863072936,312,30,-114,0.00486693885698
56,253.74501064,19.5198015319,132.644949534,55.5374285045,354.230379985,27.1734393215,32,56,-6,0.00538898252637
33,250.889628697,21.9166646598,139.733362928,41.8935286005,0.688832653827,40.0939211197,28,44,-16,0.00550189844481
152,242.976869986,9.27220929678,-18.8402479463,41.0828462249,142.7428704,47.4203640157,184,66,-44,0.00560054778614
1,243.237479072,22.6293476021,146.854977385,14.9317400294,26.1640711185,62.4142252922,0,26,-54,0.00574385767699
49,254.129944626,12.6915878742,81.0152852641,77.2192337967,344.46390124,1.48255812364,30,80,8,0.00608515431337
84,253.45724239,19.8425953501,134.187027081,53.5702065713,355.073476656,29.1608365068,126,84,-144,0.00617180597535
221,253.81402983,11.2784724793,59.185310538,78.3538225735,163.242006634,2.86586466122,298,80,174,0.00640412182867
70,254.871222266,15.3689842503,116.170216931,69.9043241147,348.402347347,12.6300667741,32,70,2,0.00648623388913
255,239.810321386,17.7720935387,332.207659461,7.43514735737,84.0079110002,70.6383780746,318,28,-106,0.00648682233296
227,240.193921997,12.3991753536,-23.507426016,26.5204877154,127.52333574,60.2997289712,300,40,-134,0.00735854052021
16,246.456303707,22.9623187687,144.497542029,26.0606926078,12.1565039178,54.0173995876,16,32,-34,0.00791976839577
261,240.486270181,19.1029305825,331.396548937,2.6263418652,68.9245246471,70.70338889,326,26,-96,0.00819573037494
8,244.403050284,23.1870966342,145.562731506,19.7373906148,19.310500228,58.7532787515,8,28,-44,0.00866226480348
108,243.727777486,22.9605430319,146.341208791,16.8807666695,23.3000086518,60.9016999196,140,70,-108,0.00887302449392
146,241.673280994,11.0017977496,339.094023027,33.5973392373,136.050985021,54.1732097147,178,64,-52,0.00951404162155
27,249.915945205,22.7195253229,141.41376688,37.1585541441,3.94108122388,44.197197615,26,40,-20,0.00960044757314
66,254.413119164,16.7146991559,122.0,66.0,349.586880836,16.7146991559,32,66,0,0.00992063037032
259,239.980833355,19.1829018296,331.19931688,3.49775740748,71.1254274035,70.4760573384,324,26,-98,0.0100712228226
166,248.136737131,7.4524306957,351.617972714,60.7031319222,154.122669971,28.153296744,198,76,-26,0.0103552315293
175,252.388267951,9.79413577729,19.0607172111,73.8787261358,160.162823314,12.6775521176,206,88,-16,0.0108322334422
37,253.143538363,11.3021487033,46.1687190321,77.3601704359,162.023590918,5.58557691928,28,86,12,0.011104165863
138,239.430697966,13.249091618,-24.8970605461,22.7716095143,121.559360428,63.2677080558,168,62,-64,0.0113016697651
246,239.576813926,15.9711088666,334.087331221,15.3645541461,105.754267237,67.5433055569,308,32,-120,0.0113269792829
26,248.491022196,23.2115453246,141.144969268,34.8082207637,4.93304470868,46.0782950945,24,38,-22,0.0114476716238
59,253.578621083,19.4436307106,129.517175948,57.7773337416,352.886702999,24.616316923,32,58,-4,0.0114880912675
60,254.085304468,18.1096460043,129.961384716,59.7591344973,352.199724226,23.3452250141,32,60,-4,0.0116200105404
209,251.829003014,9.85662828437,18.7796075613,73.8787261358,159.598047723,12.6283878133,296,74,-178,0.0116374437043
206,251.323407424,8.52336850511,7.21557542604,71.057800266,158.732252051,16.7863218027,296,72,-174,0.0117005424089
63,253.983416717,18.0699239062,126.254005999,61.9344274826,351.07171994,20.7171982013,32,62,-2,0.0119723197516
119,241.026650137,20.9034584737,149.629155716,3.65368998384,50.1782292022,68.7498413722,148,66,-94,0.0120159281187
133,239.516918103,14.7569649863,-25.6966901167,17.5769177277,111.746013675,66.7298826678,164,62,-70,0.0121467111742
73,254.977167406,15.3918594683,109.24939943,71.5752895009,347.725592268,9.88067845485,32,72,4,0.0121587870759
197,242.575007639,10.3290224756,340.770675085,38.0315267956,139.991949428,50.0846264857,296,48,-146,0.0125288233587
213,240.50249661,12.0570622003,337.534423156,29.8189506069,131.022042026,57.3603914275,298,42,-138,0.0128771424092
232,254.495621122,14.1083019511,106.327259851,73.5202614054,346.608040799,8.34335891148,300,86,164,0.0131924830406
22,247.046955678,23.6147399944,142.674385516,29.5865688585,9.10285126255,50.5204366236,20,34,-28,0.0132910732066
253,239.280689448,17.9760429668,332.007500526,8.34160441801,85.8480786852,70.0611575191,316,28,-108,0.0133512828103
97,248.752565866,22.5819288105,141.968854704,34.7729282518,4.80706570074,46.5632107873,132,76,-126,0.0134471534502
11,246.05936655,22.6507367988,146.095312727,22.5210121181,16.2309174387,57.1012985207,12,30,-40,0.0136939053086
156,243.760726949,7.97562919561,-17.6165334351,46.9393063634,146.525297357,41.9533718055,188,68,-38,0.0137705910675
69,254.448141251,16.7243526178,116.674287295,67.913772504,348.7462159,14.0049737585,32,68,2,0.0138347030484
125,239.522172818,18.7891595164,331.361981874,5.39086365194,76.7266809288,70.3965073583,154,64,-84,0.0138444014198
215,241.507425313,11.1229079714,338.605685085,32.1501051731,134.868055935,55.5262712537,298,44,-140,0.0140138896985
131,238.91446356,15.1777504899,333.326927597,15.8336796282,107.299179564,67.7813380071,162,62,-72,0.0142801809887
244,240.161567078,14.975684326,-24.7863892051,18.2218217361,113.096288747,66.0679358741,306,34,-124,0.0143245926169
220,253.870055374,12.6915878742,66.9847147359,77.2192337967,163.53609876,1.48255812364,298,80,172,0.014423588407
85,252.656455861,21.041299315,133.620368551,51.6000452835,355.729710235,30.4553240544,126,84,-142,0.0144881488976
107,245.174210545,22.4914919562,147.095969701,18.747237251,21.0502464616,60.0241142322,140,70,-110,0.0146380963558
173,251.193751616,8.24453448463,6.16672961696,71.057800266,158.665672912,16.9312366133,204,84,-18,0.0146662272279
122,240.504643125,18.9765410922,331.122969942,1.79751791419,66.3321585944,70.9319828182,152,64,-88,0.0148319025162
205,251.725592268,9.88067845485,13.2493994296,71.5752895009,158.977167406,15.3918594683,296,72,-176,0.0150056459647
136,238.773815647,13.7918212052,-25.8061114325,21.0466003784,117.853011994,64.4657640586,166,62,-66,0.0150381528975
187,246.772907005,7.99203298518,349.313021326,57.111942327,151.805936701,31.6613532928,294,62,-162,0.015135701348
184,246.180779226,8.28572627324,347.947611268,54.4686522372,150.487365184,34.2633215613,294,60,-160,0.0153775352873
283,242.709791762,22.2446546832,146.773902897,14.1897548788,26.7483583139,63.1922040009,358,26,-56,0.0154082178564
164,247.008122939,7.13465511542,348.597845655,58.075289123,152.706528402,30.9314217571,196,74,-28,0.0156760095951
114,243.130650751,22.1111339203,148.552576437,11.1146205259,33.6569573558,64.98241383,144,68,-102,0.0158867774189
100,246.620362511,23.1877335314,143.042187024,28.7266117958,9.31711415922,51.5872495665,134,74,-120,0.0164825883206
123,239.01135097,18.9062127287,330.244210902,3.59461411362,70.5954555514,70.7294001366,152,64,-86,0.016563695857
181,243.92031043,7.95689146366,-17.0952010925,48.1706127569,147.00985695,40.7220553178,294,56,-154,0.016737260243
229,255.031359459,14.1251248505,97.254582205,74.7921022657,346.425227038,5.52123831058,300,84,166,0.0170387089401
93,249.472056993,22.5086279061,139.896145847,38.9573084166,1.86945541855,42.5982964781,130,78,-130,0.0170398521596
167,249.31648507,7.71846719973,354.968492978,63.3269070601,155.632915017,25.3620757162,200,78,-24,0.017073018476
161,246.739371122,7.92414270167,347.686197271,53.759406178,151.127292677,35.0910839291,194,72,-32,0.0171533267863
210,251.49457383,8.48152787638,11.76487259,73.5202614054,159.360095006,14.023482118,296,74,-176,0.0172122896045
183,244.660264806,7.51614629989,343.963623718,50.7806039029,148.697526272,38.2149502067,294,58,-156,0.0173686723653
198,241.446337394,9.45516571512,338.644428919,36.9570938281,139.384895077,51.445696103,296,48,-144,0.0174765542877
158,244.655286511,8.55257078612,344.791272762,49.4842402271,147.602927811,39.2278811074,190,70,-36,0.0176565395164
199,243.463170614,9.64106250372,-18.1901814031,40.5146557051,142.640393014,47.8647821932,296,50,-148,0.0177158769772
196,240.489472459,10.2556978452,337.641004961,34.5306834824,136.310959936,53.5479025075,296,46,-142,0.0180377248534
263,240.991155357,19.0457622768,331.596298147,1.75233372609,66.6556325636,70.8675594163,328,26,-94,0.0180926091522
171,249.84209973,8.11039823978,1.07439797492,68.5203367955,156.909432744,19.749066852,202,82,-20,0.0186643728365
38,253.406741084,9.881085086,37.3241563086,77.8368862131,162.177358667,7.02188990424,28,88,12,0.0186876381578
2,243.767270029,23.0341411742,146.922898812,15.6576158155,25.6712585447,61.6191105159,2,26,-52,0.018791291407
182,245.538865782,8.63113998795,346.677023888,51.8407484068,149.013089423,36.8230944965,294,58,-158,0.0188140314384
64,254.447601398,16.7259958534,126.554580152,63.9285295371,350.522235777,19.3996490333,32,64,-2,0.0188194002357
78,253.342943603,18.9335563984,130.369766672,57.7773337416,352.560879058,25.0318503698,124,86,-148,0.0189514504745
190,247.312355655,7.7468074162,350.810676813,59.7660156447,152.983732412,29.0226086384,294,64,-164,0.0189700699878
135,240.136278812,14.2947251882,-24.7402051613,19.314788842,115.922875366,65.6220885907,166,62,-68,0.0191481030145
231,254.258176733,15.5037243334,107.883188169,71.5752895009,346.978604065,9.70936334007,300,86,162,0.0191627501694
117,240.534360141,20.7829789758,148.447889417,5.47960946018,44.3958762146,68.4413181011,146,66,-96,0.0191658298935
140,240.10799298,12.6674176317,-24.0158825326,24.4890158208,125.063701334,62.0338088892,170,62,-62,0.0192639070488
237,239.796945637,12.9275729006,-24.5265437166,23.312107013,123.070423011,62.9608760566,302,38,-130,0.0192923181736
270,240.915709632,21.3862191981,149.011054938,4.8510285763,46.8746714408,68.0170885273,340,24,-78,0.0195259131071
45,251.707511931,21.1283605977,135.339814499,48.97353863,356.395122888,33.2696763803,30,50,-10,0.0197289544038
124,241.01135097,18.9062127287,332.244210902,3.59461411363,72.5954555514,70.7294001366,154,64,-86,0.0199329431333
179,243.13878226,8.45660932019,-18.1324340915,45.5874662683,145.120953151,43.1722133477,294,54,-152,0.0199952332605
235,238.677607449,14.154822533,-25.7041105041,21.2154975965,117.3820721,64.1029016984,302,36,-128,0.020083082279
271,241.403586538,21.5252414939,149.168510373,5.64695642162,45.2360004781,67.6739789862,342,24,-76,0.0201737235187
111,242.616334977,21.7931280638,147.335940693,12.9620762821,28.7727200696,64.2938142095,142,68,-104,0.0202608858661
145,240.876415328,11.7820966256,338.333568267,31.8905217722,133.207913252,55.5014571809,176,64,-54,0.0203573289607
149,241.346833513,9.34190546136,338.460297521,36.9709917432,139.424369533,51.4694363552,180,64,-48,0.020452872861
170,250.347944776,9.43326708069,2.99293672335,66.6586334451,156.663688586,21.1443738982,202,82,-22,0.020541191557
98,247.528785923,23.4369891381,141.267750465,32.8596133913,6.00249137409,47.7203018393,132,76,-124,0.0205631423844
185,245.355581095,7.13193985619,345.059970622,53.4141572283,150.205074284,35.6584496397,294,60,-158,0.0205755977314
204,251.086207344,8.59038316365,3.66155752351,68.5203367955,158.014415465,19.5312014554,296,70,-172,0.0206272744842
