Index,Strike,Dip,Rake,Misfit,Extra
69,46,50,170,0.00580135128269,"[535, 'iasp91', 190975, array([  3.57525709e-03,  -3.70643475e+00,  -4.28518249e+00]), array([ 0.        , -0.64981277, -0.76009431])]"
68,46,50,168,0.00586071639201,"[535, 'iasp91', 190974, array([  3.51850821e-03,  -3.64775961e+00,  -4.21683648e+00]), array([ 0.        , -0.64981277, -0.76009431])]"
67,46,50,166,0.00592211453483,"[535, 'iasp91', 190973, array([  3.45747257e-03,  -3.58464024e+00,  -4.14335289e+00]), array([ 0.        , -0.64981277, -0.76009431])]"
66,46,50,164,0.0059858095816,"[535, 'iasp91', 190972, array([  3.39222454e-03,  -3.51715353e+00,  -4.06482127e+00]), array([ 0.        , -0.64981277, -0.76009431])]"
3,44,52,-102,0.0060514144268,"[535, 'iasp91', 182919, array([-0.01372869, -1.66720695, -1.93916154]), array([ 0.        , -0.64981277, -0.76009431])]"
65,46,50,162,0.006052097167,"[535, 'iasp91', 190971, array([  3.32284360e-03,  -3.44538172e+00,  -3.98133729e+00]), array([ 0.        , -0.64981277, -0.76009431])]"
64,46,50,160,0.00612131067958,"[535, 'iasp91', 190970, array([  3.24941428e-03,  -3.36941224e+00,  -3.89300267e+00]), array([ 0.        , -0.64981277, -0.76009431])]"
63,46,50,158,0.00619382853972,"[535, 'iasp91', 190969, array([  3.17202606e-03,  -3.28933765e+00,  -3.79992502e+00]), array([ 0.        , -0.64981277, -0.76009431])]"
77,46,52,126,0.00623836195536,"[535, 'iasp91', 191133, array([ 0.00774673, -1.51927318, -1.79629653]), array([ 0.        , -0.64981277, -0.76009431])]"
78,46,54,120,0.00624273657743,"[535, 'iasp91', 191310, array([ 0.01038514, -1.1323266 , -1.32960456]), array([ 0.        , -0.64981277, -0.76009431])]"
62,46,50,156,0.00627008311418,"[535, 'iasp91', 190968, array([  3.09077321e-03,  -3.20525550e+00,  -3.70221775e+00]), array([ 0.        , -0.64981277, -0.76009431])]"
1,44,52,-106,0.00629432824012,"[535, 'iasp91', 182917, array([-0.01580833, -1.90531792, -2.24354301]), array([ 0.        , -0.64981277, -0.76009431])]"
61,46,50,154,0.00635057172589,"[535, 'iasp91', 190967, array([  3.00575473e-03,  -3.11726825e+00,  -3.59999989e+00]), array([ 0.        , -0.64981277, -0.76009431])]"
6,46,46,116,0.0064145752715,"[535, 'iasp91', 190588, array([-0.00622025, -0.8670107 , -1.0052046 ]), array([ 0.        , -0.64981277, -0.76009431])]"
60,46,50,152,0.00643587037018,"[535, 'iasp91', 190966, array([  2.91707420e-03,  -3.02548309e+00,  -3.49339599e+00]), array([ 0.        , -0.64981277, -0.76009431])]"
88,168,58,50,0.00643747774436,"[535, 'iasp91', 685735, array([-0.00395715, -2.16538773, -2.5006823 ]), array([ 0.        , -0.64981277, -0.76009431])]"
84,152,72,42,0.0064699245759,"[535, 'iasp91', 622191, array([ 0.01556774, -3.20676494, -3.70846369]), array([ 0.        , -0.64981277, -0.76009431])]"
81,48,48,-96,0.00647554774044,"[535, 'iasp91', 198762, array([ 0.01349487, -1.43696506, -1.68837752]), array([ 0.        , -0.64981277, -0.76009431])]"
87,164,60,46,0.00651970584195,"[535, 'iasp91', 669713, array([ 0.01926153, -2.38539541, -2.76864454]), array([ 0.        , -0.64981277, -0.76009431])]"
80,48,48,-98,0.00652588384712,"[535, 'iasp91', 198761, array([ 0.01471619, -1.57482738, -1.83336269]), array([ 0.        , -0.64981277, -0.76009431])]"
59,46,50,150,0.00652665095669,"[535, 'iasp91', 190965, array([  2.82483967e-03,  -2.93001184e+00,  -3.38253593e+00]), array([ 0.        , -0.64981277, -0.76009431])]"
58,46,50,148,0.00662370319521,"[535, 'iasp91', 190964, array([  2.72916350e-03,  -2.83097082e+00,  -3.26755476e+00]), array([ 0.        , -0.64981277, -0.76009431])]"
5,44,62,108,0.00666327741237,"[535, 'iasp91', 183924, array([ 0.00409679, -0.40046622, -0.46804255]), array([ 0.        , -0.64981277, -0.76009431])]"
57,46,50,146,0.0067279626621,"[535, 'iasp91', 190963, array([  2.63016227e-03,  -2.72848070e+00,  -3.14859259e+00]), array([ 0.        , -0.64981277, -0.76009431])]"
82,50,36,110,0.00674861620939,"[535, 'iasp91', 205885, array([-0.00190093, -0.25220312, -0.2978104 ]), array([ 0.        , -0.64981277, -0.76009431])]"
0,42,60,-84,0.006768543523,"[535, 'iasp91', 175548, array([-0.00304782, -0.38423195, -0.4534822 ]), array([ 0.        , -0.64981277, -0.76009431])]"
