Exit Angle,Plunge,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
0,90,0,10,75,-90,0.5,1.12916363349,6.40380518599,5.67128181962,0.442805617512,0.0780785775767
0,90,10,10,75,-90,0.5,1.18996203982e-16,6.50259420318,5.46453919168e+16,4.20181470728e+15,0.0768923885417
0,90,20,10,75,-90,0.5,1.12916363349,6.40380518599,5.67128181962,0.442805617512,0.0780785775767
0,90,30,10,75,-90,0.5,2.22401820136,6.1104397887,2.74747741945,0.224818303957,0.0818271707586
0,90,40,10,75,-90,0.5,3.25129710159,5.63141177046,1.73205080757,0.153784777083,0.0887876824463
0,90,50,10,75,-90,0.5,4.17978698463,4.98127615521,1.19175359259,0.119623320958,0.100375884496
0,90,60,10,75,-90,0.5,4.98127615521,4.17978698463,0.839099631177,0.100375884496,0.119623320958
0,90,70,10,75,-90,0.5,5.63141177046,3.25129710159,0.57735026919,0.0887876824463,0.153784777083
0,90,80,10,75,-90,0.5,6.1104397887,2.22401820136,0.363970234266,0.0818271707586,0.224818303957
0,90,90,10,75,-90,0.5,6.40380518599,1.12916363349,0.176326980708,0.0780785775767,0.442805617512
0,90,100,10,75,-90,0.5,6.50259420318,5.17165262836e-16,7.95321446604e-17,0.0768923885417,9.66808940837e+14
0,90,110,10,75,-90,0.5,6.40380518599,1.12916363349,0.176326980708,0.0780785775767,0.442805617512
0,90,120,10,75,-90,0.5,6.1104397887,2.22401820136,0.363970234266,0.0818271707586,0.224818303957
0,90,130,10,75,-90,0.5,5.63141177046,3.25129710159,0.57735026919,0.0887876824463,0.153784777083
0,90,140,10,75,-90,0.5,4.98127615521,4.17978698463,0.839099631177,0.100375884496,0.119623320958
0,90,150,10,75,-90,0.5,4.17978698463,4.98127615521,1.19175359259,0.119623320958,0.100375884496
0,90,160,10,75,-90,0.5,3.25129710159,5.63141177046,1.73205080757,0.153784777083,0.0887876824463
0,90,170,10,75,-90,0.5,2.22401820136,6.1104397887,2.74747741945,0.224818303957,0.0818271707586
0,90,180,10,75,-90,0.5,1.12916363349,6.40380518599,5.67128181962,0.442805617512,0.0780785775767
0,90,190,10,75,-90,0.5,9.1533432169e-16,6.50259420318,7.10406465605e+15,5.46248499758e+14,0.0768923885417
0,90,200,10,75,-90,0.5,1.12916363349,6.40380518599,5.67128181962,0.442805617512,0.0780785775767
0,90,210,10,75,-90,0.5,2.22401820136,6.1104397887,2.74747741945,0.224818303957,0.0818271707586
0,90,220,10,75,-90,0.5,3.25129710159,5.63141177046,1.73205080757,0.153784777083,0.0887876824463
0,90,230,10,75,-90,0.5,4.17978698463,4.98127615521,1.19175359259,0.119623320958,0.100375884496
0,90,240,10,75,-90,0.5,4.98127615521,4.17978698463,0.839099631177,0.100375884496,0.119623320958
0,90,250,10,75,-90,0.5,5.63141177046,3.25129710159,0.57735026919,0.0887876824463,0.153784777083
0,90,260,10,75,-90,0.5,6.1104397887,2.22401820136,0.363970234266,0.0818271707586,0.224818303957
0,90,270,10,75,-90,0.5,6.40380518599,1.12916363349,0.176326980708,0.0780785775767,0.442805617512
0,90,280,10,75,-90,0.5,6.50259420318,1.31350338054e-15,2.01996824575e-16,0.0768923885417,3.80661372788e+14
0,90,290,10,75,-90,0.5,6.40380518599,1.12916363349,0.176326980708,0.0780785775767,0.442805617512
0,90,300,10,75,-90,0.5,6.1104397887,2.22401820136,0.363970234266,0.0818271707586,0.224818303957
0,90,310,10,75,-90,0.5,5.63141177046,3.25129710159,0.57735026919,0.0887876824463,0.153784777083
0,90,320,10,75,-90,0.5,4.98127615521,4.17978698463,0.839099631177,0.100375884496,0.119623320958
0,90,330,10,75,-90,0.5,4.17978698463,4.98127615521,1.19175359259,0.119623320958,0.100375884496
0,90,340,10,75,-90,0.5,3.25129710159,5.63141177046,1.73205080757,0.153784777083,0.0887876824463
0,90,350,10,75,-90,0.5,2.22401820136,6.1104397887,2.74747741945,0.224818303957,0.0818271707586
0,90,360,10,75,-90,0.5,1.12916363349,6.40380518599,5.67128181962,0.442805617512,0.0780785775767
5,85,0,10,75,-90,0.522201273896,0.776218695998,6.32348115256,8.14652002737,0.672750188301,0.0825812968042
5,85,10,10,75,-90,0.496201938253,0.325961463877,6.47784986905,19.873054293,1.5222717813,0.0765997897888
5,85,20,10,75,-90,0.46997355146,1.44779950536,6.43539239522,4.44494722604,0.324612316636,0.0730295097171
5,85,30,10,75,-90,0.444323383451,2.55432207932,6.19234988942,2.42426354122,0.173949631117,0.0717535978079
5,85,40,10,75,-90,0.420060556226,3.60935442284,5.75166715539,1.59354457379,0.116381077338,0.0730328346334
5,85,50,10,75,-90,0.397967870243,4.57692751712,5.12343868579,1.11940568572,0.086950878893,0.0776759310787
5,85,60,10,75,-90,0.378772520991,5.42284288045,4.32499942348,0.797552043978,0.069847592737,0.0875774731748
5,85,70,10,75,-90,0.363117258693,6.11629053374,3.38060954142,0.55272219702,0.059368870182,0.107411771234
5,85,80,10,75,-90,0.351533680976,6.63140115808,2.32071730957,0.349958817789,0.0530104683152,0.151476304127
5,85,90,10,75,-90,0.344419335718,6.94861098289,1.18082244629,0.169936473519,0.0495666452714,0.291677497155
5,85,100,10,75,-90,0.342020143326,7.05572811374,4.96527062822e-16,7.03721933183e-17,0.0484741103699,6.88824777006e+14
5,85,110,10,75,-90,0.344419335718,6.94861098289,1.18082244629,0.169936473519,0.0495666452714,0.291677497155
5,85,120,10,75,-90,0.351533680976,6.63140115808,2.32071730957,0.349958817789,0.0530104683152,0.151476304127
5,85,130,10,75,-90,0.363117258693,6.11629053374,3.38060954142,0.55272219702,0.059368870182,0.107411771234
5,85,140,10,75,-90,0.378772520991,5.42284288045,4.32499942348,0.797552043978,0.069847592737,0.0875774731748
5,85,150,10,75,-90,0.397967870243,4.57692751712,5.12343868579,1.11940568572,0.086950878893,0.0776759310787
5,85,160,10,75,-90,0.420060556226,3.60935442284,5.75166715539,1.59354457379,0.116381077338,0.0730328346334
5,85,170,10,75,-90,0.444323383451,2.55432207932,6.19234988942,2.42426354122,0.173949631117,0.0717535978079
5,85,180,10,75,-90,0.46997355146,1.44779950536,6.43539239522,4.44494722604,0.324612316636,0.0730295097171
5,85,190,10,75,-90,0.496201938253,0.325961463877,6.47784986905,19.873054293,1.5222717813,0.0765997897888
5,85,200,10,75,-90,0.522201273896,0.776218695998,6.32348115256,8.14652002737,0.672750188301,0.0825812968042
5,85,210,10,75,-90,0.547191915404,1.82613865576,5.9820255516,3.27577839324,0.299644232204,0.0914726810649
5,85,220,10,75,-90,0.570444289407,2.79445076315,5.46829794161,1.95684175714,0.204134671804,0.104318436102
5,85,230,10,75,-90,0.591297471017,3.65564573968,4.80120310531,1.31336662445,0.161749117153,0.123156104428
5,85,240,10,75,-90,0.609173767267,4.38835587463,4.002763843,0.912132916598,0.138815944894,0.152188285685
5,85,250,10,75,-90,0.623589525193,4.97542541017,3.09724032764,0.622507639509,0.125333910929,0.20133714508
5,85,260,10,75,-90,0.634162649688,5.40381579837,2.11039297175,0.390537548001,0.117354601517,0.300495053849
5,85,270,10,75,-90,0.640617468444,5.66442300899,1.06891120363,0.188706105094,0.113094920246,0.599317760229
5,85,280,10,75,-90,0.642787609687,5.75188225823,1.28710408414e-15,2.23770937295e-16,0.111752567391,4.99406083478e+14
5,85,290,10,75,-90,0.640617468444,5.66442300899,1.06891120363,0.188706105094,0.113094920246,0.599317760229
5,85,300,10,75,-90,0.634162649688,5.40381579837,2.11039297175,0.390537548001,0.117354601517,0.300495053849
5,85,310,10,75,-90,0.623589525193,4.97542541017,3.09724032764,0.622507639509,0.125333910929,0.20133714508
5,85,320,10,75,-90,0.609173767267,4.38835587463,4.002763843,0.912132916598,0.138815944894,0.152188285685
5,85,330,10,75,-90,0.591297471017,3.65564573968,4.80120310531,1.31336662445,0.161749117153,0.123156104428
5,85,340,10,75,-90,0.570444289407,2.79445076315,5.46829794161,1.95684175714,0.204134671804,0.104318436102
5,85,350,10,75,-90,0.547191915404,1.82613865576,5.9820255516,3.27577839324,0.299644232204,0.0914726810649
5,85,360,10,75,-90,0.522201273896,0.776218695998,6.32348115256,8.14652002737,0.672750188301,0.0825812968042
10,80,0,10,75,-90,0.535902798674,0.399688746213,6.19503160935,15.4996398274,1.34080031963,0.0865052565455
10,80,10,10,75,-90,0.484923155196,0.642018753619,6.40380518599,9.97448306593,0.755309953896,0.0757242203835
10,80,20,10,75,-90,0.433034266722,1.72244472189,6.41800238253,3.72610064113,0.251406771561,0.067471814579
10,80,30,10,75,-90,0.381853771578,2.80701417345,6.22713246844,2.21841860556,0.136035569464,0.0613209649085
10,80,40,10,75,-90,0.333054877633,3.85774333637,5.82814888032,1.51076636576,0.0863341203891,0.0571459110725
10,80,50,10,75,-90,0.288301276379,4.83500042304,5.22660875435,1.08099447716,0.0596279733513,0.0551602941656
10,80,60,10,75,-90,0.249174765845,5.69963926887,4.43729600521,0.778522253056,0.0437176379225,0.0561546413745
10,80,70,10,75,-90,0.2171004141,6.41532890414,3.48419350137,0.543104422771,0.0338408860003,0.0623100909908
10,80,80,10,75,-90,0.193274766591,6.95087075892,2.39975435776,0.345245141363,0.0278058351672,0.0805393960286
10,80,90,10,75,-90,0.178602715355,7.28228675124,1.22349448727,0.168009655355,0.0245256361712,0.145977539918
10,80,100,10,75,-90,0.173648177667,7.39447729594,4.72109992048e-16,6.38462967907e-17,0.0234834959548,3.6781296857e+14
10,80,110,10,75,-90,0.178602715355,7.28228675124,1.22349448727,0.168009655355,0.0245256361712,0.145977539918
