Exit Angle,Plunge,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
0,90,0,70,5,-40,0.111618897049,2.50665910762,7.01008220267,2.79658378013,0.0445289495926,0.0159226231336
0,90,10,70,5,-40,0.111618897049,1.25128932355,7.33886008852,5.86503852498,0.0892031083046,0.0152092962262
0,90,20,70,5,-40,0.111618897049,0.0421002534304,7.44465042421,176.831487167,2.65126425506,0.0149931683408
0,90,30,70,5,-40,0.111618897049,1.33421063551,7.32423882394,5.48956711106,0.0836591270358,0.0152396583088
0,90,40,70,5,-40,0.111618897049,2.58578170258,6.98128393325,2.69987366926,0.0431664037755,0.0159883050333
0,90,50,70,5,-40,0.111618897049,3.75878510108,6.42620626295,1.70964981773,0.0296954718206,0.017369329972
0,90,60,70,5,-40,0.111618897049,4.81757971632,5.67587156716,1.17815830798,0.0231690814935,0.0196655078834
0,90,70,70,5,-40,0.111618897049,5.7299946097,4.75307838594,0.829508352048,0.0194797560298,0.0234834959548
0,90,80,70,5,-40,0.111618897049,6.46830651638,3.68586532313,0.569834672151,0.0172562782494,0.0302829559042
0,90,90,70,5,-40,0.111618897049,7.01008220267,2.50665910762,0.357579131763,0.0159226231336,0.0445289495926
0,90,100,70,5,-40,0.111618897049,7.33886008852,1.25128932355,0.17050186384,0.0152092962262,0.0892031083046
0,90,110,70,5,-40,0.111618897049,7.44465042421,0.0421002534304,0.00565510145291,0.0149931683408,2.65126425506
0,90,120,70,5,-40,0.111618897049,7.32423882394,1.33421063551,0.182163726168,0.0152396583088,0.0836591270358
0,90,130,70,5,-40,0.111618897049,6.98128393325,2.58578170258,0.370387700501,0.0159883050333,0.0431664037755
0,90,140,70,5,-40,0.111618897049,6.42620626295,3.75878510108,0.58491510345,0.017369329972,0.0296954718206
0,90,150,70,5,-40,0.111618897049,5.67587156716,4.81757971632,0.848782369249,0.0196655078834,0.0231690814935
0,90,160,70,5,-40,0.111618897049,4.75307838594,5.7299946097,1.2055333711,0.0234834959548,0.0194797560298
0,90,170,70,5,-40,0.111618897049,3.68586532313,6.46830651638,1.7548949702,0.0302829559042,0.0172562782494
0,90,180,70,5,-40,0.111618897049,2.50665910762,7.01008220267,2.79658378013,0.0445289495926,0.0159226231336
0,90,190,70,5,-40,0.111618897049,1.25128932355,7.33886008852,5.86503852498,0.0892031083046,0.0152092962262
0,90,200,70,5,-40,0.111618897049,0.0421002534304,7.44465042421,176.831487167,2.65126425506,0.0149931683408
0,90,210,70,5,-40,0.111618897049,1.33421063551,7.32423882394,5.48956711106,0.0836591270358,0.0152396583088
0,90,220,70,5,-40,0.111618897049,2.58578170258,6.98128393325,2.69987366926,0.0431664037755,0.0159883050333
0,90,230,70,5,-40,0.111618897049,3.75878510108,6.42620626295,1.70964981773,0.0296954718206,0.017369329972
0,90,240,70,5,-40,0.111618897049,4.81757971632,5.67587156716,1.17815830798,0.0231690814935,0.0196655078834
0,90,250,70,5,-40,0.111618897049,5.7299946097,4.75307838594,0.829508352048,0.0194797560298,0.0234834959548
0,90,260,70,5,-40,0.111618897049,6.46830651638,3.68586532313,0.569834672151,0.0172562782494,0.0302829559042
0,90,270,70,5,-40,0.111618897049,7.01008220267,2.50665910762,0.357579131763,0.0159226231336,0.0445289495926
0,90,280,70,5,-40,0.111618897049,7.33886008852,1.25128932355,0.17050186384,0.0152092962262,0.0892031083046
0,90,290,70,5,-40,0.111618897049,7.44465042421,0.0421002534304,0.00565510145291,0.0149931683408,2.65126425506
0,90,300,70,5,-40,0.111618897049,7.32423882394,1.33421063551,0.182163726168,0.0152396583088,0.0836591270358
0,90,310,70,5,-40,0.111618897049,6.98128393325,2.58578170258,0.370387700501,0.0159883050333,0.0431664037755
0,90,320,70,5,-40,0.111618897049,6.42620626295,3.75878510108,0.58491510345,0.017369329972,0.0296954718206
0,90,330,70,5,-40,0.111618897049,5.67587156716,4.81757971632,0.848782369249,0.0196655078834,0.0231690814935
0,90,340,70,5,-40,0.111618897049,4.75307838594,5.7299946097,1.2055333711,0.0234834959548,0.0194797560298
0,90,350,70,5,-40,0.111618897049,3.68586532313,6.46830651638,1.7548949702,0.0302829559042,0.0172562782494
0,90,360,70,5,-40,0.111618897049,2.50665910762,7.01008220267,2.79658378013,0.0445289495926,0.0159226231336
5,85,0,70,5,-40,0.0523775055781,2.57762123656,7.040352914,2.73133725551,0.0203200939049,0.00743961364123
5,85,10,70,5,-40,0.0816361043949,1.32192713153,7.36440887329,5.57096431237,0.0617553739899,0.0110852216111
5,85,20,70,5,-40,0.111746567834,0.0311431498387,7.45987589939,239.535048253,3.58815882185,0.0149796818796
5,85,30,70,5,-40,0.14177608557,1.25397301492,7.32474842649,5.84123289685,0.113061512396,0.0193557617702
5,85,40,70,5,-40,0.170798941188,2.49323362294,6.9645013953,2.79336093145,0.068504988709,0.0245242166659
5,85,50,70,5,-40,0.197926241943,3.64837948953,6.3917587587,1.75194460364,0.0542504535262,0.0309658498412
5,85,60,70,5,-40,0.2223337774,4.68431542829,5.62570751426,1.20096684358,0.0474634513418,0.0395210339031
5,85,70,70,5,-40,0.243287057969,5.57017619819,4.69129947973,0.84221742954,0.0436767257107,0.051859204261
5,85,80,70,5,-40,0.260162773093,6.28019061485,3.61829102584,0.576143503875,0.0414259357793,0.0719021137974
5,85,90,70,5,-40,0.272466120711,6.79432646119,2.44017432242,0.359148818703,0.0401020060292,0.11165846563
5,85,100,70,5,-40,0.279843675569,7.09871326341,1.19305242682,0.168066011762,0.0394217466158,0.234561088245
5,85,110,70,5,-40,0.28209166663,7.18585250758,0.0854946668988,0.0118976373101,0.0392565344658,3.29952354764
5,85,120,70,5,-40,0.279159708955,7.05463438735,1.35751410376,0.192428697112,0.0395711093767,0.205640374698
5,85,130,70,5,-40,0.271150173307,6.71018603433,2.58572537765,0.385343321992,0.0404087415639,0.104864258073
5,85,140,70,5,-40,0.258313473339,6.16357821566,3.73448793967,0.60589608974,0.0419096609634,0.0691697168427
5,85,150,70,5,-40,0.241039606811,5.43141599707,4.77068172305,0.878349536404,0.0443787783776,0.0505251913257
5,85,160,70,5,-40,0.219846310393,4.53533460883,5.66449824232,1.24897030338,0.0484741103699,0.038811259354
5,85,170,70,5,-40,0.195364187402,3.50141578364,6.39014419031,1.82501724593,0.0557957693326,0.0305727353849
5,85,180,70,5,-40,0.168319156752,2.35953341012,6.92646053298,2.9355212786,0.0713357802139,0.0243008901805
5,85,190,70,5,-40,0.139512562278,1.14263172266,7.25745814714,6.35152867125,0.122097574845,0.0192233368004
5,85,200,70,5,-40,0.10979928554,0.114064461803,7.3727666641,64.6368426027,0.962607316991,0.0148925485564
5,85,210,70,5,-40,0.0800642302864,1.37390894109,7.26798734144,5.29000658199,0.0582747719967,0.0110160112456
5,85,220,70,5,-40,0.0511975964103,2.59976211365,6.94493468505,2.67137314163,0.0196931850577,0.00737193346403
5,85,230,70,5,-40,0.02406943401,3.75498192937,6.41174645728,1.70753057615,0.00640999995812,0.00375395910777
5,85,240,70,5,-40,0.000495942554027,4.8044642825,5.68283881025,1.18282465559,0.000103225359762,8.72702131077e-05
5,85,250,70,5,-40,0.0217450057232,5.71571003451,4.77868349564,0.836061218429,0.00380442772498,0.00455041765019
5,85,260,70,5,-40,0.0390187691946,6.45988619752,3.72538795972,0.576695602029,0.00604016355731,0.0104737465243
5,85,270,70,5,-40,0.0517744204022,7.0128401437,2.55406670344,0.364198620118,0.00738280344929,0.0202713657918
5,85,280,70,5,-40,0.0596039796026,7.35601936348,1.30000315298,0.176726445206,0.00810274914426,0.045849103878
5,85,290,70,5,-40,0.0622491573655,7.47724640488,0.0016145683875,0.000215930878839,0.00832514457795,38.5546737118
5,85,300,70,5,-40,0.0596116621728,7.37129997011,1.30075301871,0.176461821387,0.00808699448056,0.0458285787657
5,85,310,70,5,-40,0.0517583482674,7.04025905256,2.56615866741,0.364497761837,0.00735176758142,0.0201695822338
5,85,320,70,5,-40,0.0389207866537,6.49357728475,3.75447563826,0.578182945027,0.00599373580185,0.0103665039818
5,85,330,70,5,-40,0.0214890790186,5.74786865181,4.82781301903,0.839930992075,0.003738616924,0.00445110010141
5,85,340,70,5,-40,1.36067372647e-17,4.82640228146,5.75188225823,1.19175359259,2.81922982611e-18,2.36561470729e-18
5,85,350,70,5,-40,0.0248801713389,3.75832170991,6.49724112418,1.72876129977,0.00662002171695,0.00382934400361
5,85,360,70,5,-40,0.0523775055781,2.57762123656,7.040352914,2.73133725551,0.0203200939049,0.00743961364123
10,80,0,70,5,-40,0.00760499795868,2.57026364857,7.01704228858,2.73008657789,0.00295883963613,0.00108378967176
10,80,10,70,5,-40,0.0504751962981,1.35239885254,7.3339100598,5.42288988637,0.0373227145255,0.0068824400472
10,80,20,70,5,-40,0.110178418683,0.103440284259,7.41832721458,71.7160366264,1.06514033166,0.0148521918077
10,80,30,70,5,-40,0.169619484937,1.1356340588,7.26951227071,6.40128060123,0.149361040753,0.0233329938269
10,80,40,70,5,-40,0.226939573134,2.32492990131,6.89471479645,2.96555814116,0.0976113615325,0.0329150051647
10,80,50,70,5,-40,0.28036906369,3.42711971336,6.30866611085,1.84080704454,0.0818089495379,0.044441892908
10,80,60,70,5,-40,0.328284682884,4.40872058634,5.53272843029,1.25495102761,0.0744625739952,0.0593350436445
10,80,70,70,5,-40,0.369258806594,5.24111080155,4.5938169518,0.876496820185,0.0704543026422,0.0803816979363
10,80,80,70,5,-40,0.402099428429,5.90125429942,3.52317934907,0.597022119419,0.0681379598349,0.114129707457
10,80,90,70,5,-40,0.425879989085,6.37212854829,2.35511833721,0.369596802601,0.0668348081584,0.180831673023
10,80,100,70,5,-40,0.439958931187,6.64287562791,1.12573568074,0.169465114778,0.0662301924393,0.390819033912
10,80,110,70,5,-40,0.443989422537,6.70871609872,0.128238414329,0.0191151946873,0.0661809824717,3.46221859386
10,80,120,70,5,-40,0.437920130754,6.57067845471,1.37048606999,0.20857603662,0.0666476276039,0.31953636038
10,80,130,70,5,-40,0.421988203405,6.23520252828,2.5659901213,0.411532762515,0.0676783474941,0.164454336711
10,80,140,70,5,-40,0.396705701748,5.7136729632,3.68176907009,0.64437868492,0.0694309429858,0.107748664893
10,80,150,70,5,-40,0.362840667491,5.02192960035,4.68747596124,0.933401368453,0.0722512453114,0.0774064060257
10,80,160,70,5,-40,0.321393804843,4.17978698463,5.555891623,1.32922841366,0.0768923885417,0.0578473855596
10,80,170,70,5,-40,0.273571484127,3.21057749737,6.26334900848,1.95084809932,0.0852094317457,0.0436781478657
10,80,180,70,5,-40,0.220755475987,2.14071448394,6.79012431631,3.17189628381,0.103122334923,0.0325112568935
10,80,190,70,5,-40,0.164469565178,0.999255835072,7.12082256709,7.12612557982,0.164592048808,0.0230969896565
10,80,200,70,5,-40,0.106343021282,0.182562879223,7.24477169788,39.683706396,0.582500789508,0.0146785883278
10,80,210,70,5,-40,0.0480708578647,1.37186171873,7.15642208675,5.2165768525,0.0350406000899,0.00671716358845
10,80,220,70,5,-40,0.00862909008242,2.53475006845,6.85573029044,2.7046967572,0.00340431594808,0.00125866825515
10,80,230,70,5,-40,0.0620620010418,3.63708553186,6.34848938956,1.74548806564,0.0170636627867,0.0097758690664
10,80,240,70,5,-40,0.11060418874,4.64536763262,5.64655621859,1.21552408015,0.0238095663223,0.019587901804
10,80,250,70,5,-40,0.152752455648,5.52775650221,4.76791993849,0.862541600121,0.0276337164248,0.0320375462713
10,80,260,70,5,-40,0.187173176376,6.25518550542,3.73655814448,0.59735369019,0.0299228817776,0.0500924029918
10,80,270,70,5,-40,0.212749208373,6.80251648562,2.58203630947,0.379570753695,0.0312750742791,0.0823959010927
10,80,280,70,5,-40,0.228622433922,7.1496697124,1.33882317345,0.187256646433,0.0319766427147,0.170763726276
10,80,290,70,5,-40,0.234229603762,7.2826500372,0.045317102365,0.0062226115677,0.0321626883847,5.16868006862
10,80,300,70,5,-40,0.229329214816,7.19438789675,1.25739588602,0.174774547059,0.0318761259619,0.182384257309
10,80,310,70,5,-40,0.214017427716,6.8853194631,2.52700561529,0.367013561076,0.0310831514591,0.0846921061119
10,80,320,70,5,-40,0.188731505656,6.36364424667,3.72159234881,0.584820930359,0.0296577712927,0.0507125681609
10,80,330,70,5,-40,0.154239902895,5.64521965603,4.80130374954,0.850507870746,0.027322214598,0.0321245875997
10,80,340,70,5,-40,0.111618897049,4.75307838594,5.7299946097,1.2055333711,0.0234834959548,0.0194797560298
10,80,350,70,5,-40,0.0622164774398,3.71658339334,6.47672780389,1.74265639122,0.0167402344722,0.00960615905495
10,80,360,70,5,-40,0.00760499795868,2.57026364857,7.01704228858,2.73008657789,0.00295883963613,0.00108378967176
15,75,0,70,5,-40,0.0665060755441,2.48480990023,6.94032773433,2.79310209352,0.0267650557646,0.00958255547719
15,75,10,70,5,-40,0.019082981183,1.34177861877,7.24759576241,5.40148401608,0.0142221532792,0.00263300849117
15,75,20,70,5,-40,0.106962097015,0.172594437986,7.32032058035,42.4134211147,0.619730845691,0.0146116684154
15,75,30,70,5,-40,0.194303087549,0.98278943647,7.1589507371,7.28431795402,0.197705714305,0.0271412801519
15,75,40,70,5,-40,0.278334988192,2.08598436109,6.77245525485,3.24664718546,0.13343100427,0.0410980918616
