Exit Angle,Plunge,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
0,90,0,130,30,-90,0.866025403784,2.87594112912,2.41320114073,0.839099631177,0.301127653489,0.358869962875
0,90,10,130,30,-90,0.866025403784,3.25129710159,1.87713725682,0.57735026919,0.266363047339,0.46135433125
0,90,20,130,30,-90,0.866025403784,3.52786405687,1.28403750724,0.363970234266,0.245481512276,0.674454911872
0,90,30,130,30,-90,0.866025403784,3.69723864797,0.651922927755,0.176326980708,0.23423573273,1.32841685254
0,90,40,130,30,-90,0.866025403784,3.75427451364,6.28052072167e-16,1.6728986383e-16,0.230677165625,1.37890700814e+15
0,90,50,130,30,-90,0.866025403784,3.69723864797,0.651922927755,0.176326980708,0.23423573273,1.32841685254
0,90,60,130,30,-90,0.866025403784,3.52786405687,1.28403750724,0.363970234266,0.245481512276,0.674454911872
0,90,70,130,30,-90,0.866025403784,3.25129710159,1.87713725682,0.57735026919,0.266363047339,0.46135433125
0,90,80,130,30,-90,0.866025403784,2.87594112912,2.41320114073,0.839099631177,0.301127653489,0.358869962875
0,90,90,130,30,-90,0.866025403784,2.41320114073,2.87594112912,1.19175359259,0.358869962875,0.301127653489
0,90,100,130,30,-90,0.866025403784,1.87713725682,3.25129710159,1.73205080757,0.46135433125,0.266363047339
0,90,110,130,30,-90,0.866025403784,1.28403750724,3.52786405687,2.74747741945,0.674454911872,0.245481512276
0,90,120,130,30,-90,0.866025403784,0.651922927755,3.69723864797,5.67128181962,1.32841685254,0.23423573273
0,90,130,130,30,-90,0.866025403784,3.98169058854e-16,3.75427451364,9.42884543677e+15,2.17501934047e+15,0.230677165625
0,90,140,130,30,-90,0.866025403784,0.651922927755,3.69723864797,5.67128181962,1.32841685254,0.23423573273
0,90,150,130,30,-90,0.866025403784,1.28403750724,3.52786405687,2.74747741945,0.674454911872,0.245481512276
0,90,160,130,30,-90,0.866025403784,1.87713725682,3.25129710159,1.73205080757,0.46135433125,0.266363047339
0,90,170,130,30,-90,0.866025403784,2.41320114073,2.87594112912,1.19175359259,0.358869962875,0.301127653489
0,90,180,130,30,-90,0.866025403784,2.87594112912,2.41320114073,0.839099631177,0.301127653489,0.358869962875
0,90,190,130,30,-90,0.866025403784,3.25129710159,1.87713725682,0.57735026919,0.266363047339,0.46135433125
0,90,200,130,30,-90,0.866025403784,3.52786405687,1.28403750724,0.363970234266,0.245481512276,0.674454911872
0,90,210,130,30,-90,0.866025403784,3.69723864797,0.651922927755,0.176326980708,0.23423573273,1.32841685254
0,90,220,130,30,-90,0.866025403784,3.75427451364,1.68286045542e-16,4.48251839151e-17,0.230677165625,5.14615101327e+15
0,90,230,130,30,-90,0.866025403784,3.69723864797,0.651922927755,0.176326980708,0.23423573273,1.32841685254
0,90,240,130,30,-90,0.866025403784,3.52786405687,1.28403750724,0.363970234266,0.245481512276,0.674454911872
0,90,250,130,30,-90,0.866025403784,3.25129710159,1.87713725682,0.57735026919,0.266363047339,0.46135433125
0,90,260,130,30,-90,0.866025403784,2.87594112912,2.41320114073,0.839099631177,0.301127653489,0.358869962875
0,90,270,130,30,-90,0.866025403784,2.41320114073,2.87594112912,1.19175359259,0.358869962875,0.301127653489
0,90,280,130,30,-90,0.866025403784,1.87713725682,3.25129710159,1.73205080757,0.46135433125,0.266363047339
0,90,290,130,30,-90,0.866025403784,1.28403750724,3.52786405687,2.74747741945,0.674454911872,0.245481512276
0,90,300,130,30,-90,0.866025403784,0.651922927755,3.69723864797,5.67128181962,1.32841685254,0.23423573273
0,90,310,130,30,-90,0.866025403784,6.15969677707e-17,3.75427451364,6.09490150167e+16,1.40595460317e+16,0.230677165625
0,90,320,130,30,-90,0.866025403784,0.651922927755,3.69723864797,5.67128181962,1.32841685254,0.23423573273
0,90,330,130,30,-90,0.866025403784,1.28403750724,3.52786405687,2.74747741945,0.674454911872,0.245481512276
0,90,340,130,30,-90,0.866025403784,1.87713725682,3.25129710159,1.73205080757,0.46135433125,0.266363047339
0,90,350,130,30,-90,0.866025403784,2.41320114073,2.87594112912,1.19175359259,0.358869962875,0.301127653489
0,90,360,130,30,-90,0.866025403784,2.87594112912,2.41320114073,0.839099631177,0.301127653489,0.358869962875
5,85,0,130,30,-90,0.789075472426,3.72814114809,2.68308238052,0.719683690596,0.211653862094,0.294092897838
5,85,10,130,30,-90,0.779321274341,4.1899207723,2.11539912062,0.504878071826,0.18599904788,0.368403894445
5,85,20,130,30,-90,0.772050107188,4.5373879816,1.46129757645,0.322057003363,0.170152984563,0.52833188779
5,85,30,130,30,-90,0.767561860236,4.75320869389,0.746360143306,0.157022380327,0.161482886544,1.02840681824
5,85,40,130,30,-90,0.766044443119,4.82640228146,6.80400489252e-16,1.40974674213e-16,0.1587195593,1.12587285756e+15
5,85,50,130,30,-90,0.767561860236,4.75320869389,0.746360143306,0.157022380327,0.161482886544,1.02840681824
5,85,60,130,30,-90,0.772050107188,4.5373879816,1.46129757645,0.322057003363,0.170152984563,0.52833188779
5,85,70,130,30,-90,0.779321274341,4.1899207723,2.11539912062,0.504878071826,0.18599904788,0.368403894445
5,85,80,130,30,-90,0.789075472426,3.72814114809,2.68308238052,0.719683690596,0.211653862094,0.294092897838
5,85,90,130,30,-90,0.80091946809,3.17439261627,3.14406150355,0.990445065752,0.252306366889,0.25474039461
5,85,100,130,30,-90,0.814390314473,2.55434659492,3.48432987231,1.36407873514,0.31882529806,0.233729395412
