Exit Angle,Plunge,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
0,90,0,115,85,-90,-0.173648177667,6.68579549482,3.12175458601,0.466923433184,-0.0259727025455,-0.0556251854151
0,90,10,115,85,-90,-0.173648177667,7.12566425532,1.91168902558,0.268282220026,-0.024369402128,-0.0908349503208
0,90,20,115,85,-90,-0.173648177667,7.3489685944,0.643727489273,0.0875942631955,-0.0236289181858,-0.269754174803
0,90,30,115,85,-90,-0.173648177667,7.3489685944,-0.643727489273,-0.0875942631955,-0.0236289181858,0.269754174803
0,90,40,115,85,-90,-0.173648177667,7.12566425532,-1.91168902558,-0.268282220026,-0.024369402128,0.0908349503208
0,90,50,115,85,-90,-0.173648177667,6.68579549482,-3.12175458601,-0.466923433184,-0.0259727025455,0.0556251854151
0,90,60,115,85,-90,-0.173648177667,6.04264279552,-4.23725789289,-0.701225943065,-0.0287371243913,0.040981262424
0,90,70,115,85,-90,-0.173648177667,5.21563390122,-5.22437083451,-1.00167514313,-0.0332937819172,0.0332381033368
0,90,80,115,85,-90,-0.173648177667,4.22976727991,-6.05312336759,-1.43107716501,-0.0410538372859,0.0286873680118
0,90,90,115,85,-90,-0.173648177667,3.11486821125,-6.69831138183,-2.15043171253,-0.0557481620056,0.0259241721933
0,90,100,115,85,-90,-0.173648177667,1.90469821374,-7.1402652741,-3.7487646193,-0.0911683417428,0.0243195695119
0,90,110,115,85,-90,-0.173648177667,0.635942983303,-7.36545554698,-11.5819432565,-0.273056205078,0.0235760268403
0,90,120,115,85,-90,-0.173648177667,-0.652892066093,-7.36691607194,11.2835129335,0.265967664006,0.0235713527847
0,90,130,115,85,-90,-0.173648177667,-1.92264633365,-7.14447068812,3.7159567847,0.0903172750117,0.0243052544054
0,90,140,115,85,-90,-0.173648177667,-3.1346939068,-6.70475444991,2.13888649076,0.0553955769941,0.0258992598408
0,90,150,115,85,-90,-0.173648177667,-4.25212262626,-6.06102696063,1.42541208083,0.040837998555,0.0286499596182
0,90,160,115,85,-90,-0.173648177667,-5.24086586033,-5.23278166254,0.998457469052,0.0331334902084,0.0331846786022
0,90,170,115,85,-90,-0.173648177667,-6.07075136739,-4.24516148594,0.699281065725,0.0286040668046,0.0409049639789
0,90,180,115,85,-90,-0.173648177667,-6.71643371749,-3.12819765409,0.465752776796,0.0258542233827,0.0555106156544
