Exit Angle,Plunge,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
0,90,0,135,80,90,0.342020143326,4.98915319544,4.98915319544,1.0,0.0685527443091,0.0685527443091
0,90,10,135,80,90,0.342020143326,5.77971410832,4.04699938734,0.70020753821,0.0591759621524,0.084512032395
0,90,20,135,80,90,0.342020143326,6.3946613327,2.98187955074,0.466307658155,0.0534852630235,0.114699516699
0,90,30,135,80,90,0.342020143326,6.81531000834,1.8261568129,0.267949192431,0.0501840918325,0.187289580451
0,90,40,135,80,90,0.342020143326,7.02887893809,0.614947224379,0.0874886635259,0.0486592735966,0.556178042223
0,90,50,135,80,90,0.342020143326,7.02887893809,0.614947224379,0.0874886635259,0.0486592735966,0.556178042223
0,90,60,135,80,90,0.342020143326,6.81531000834,1.8261568129,0.267949192431,0.0501840918325,0.187289580451
0,90,70,135,80,90,0.342020143326,6.3946613327,2.98187955074,0.466307658155,0.0534852630235,0.114699516699
0,90,80,135,80,90,0.342020143326,5.77971410832,4.04699938734,0.70020753821,0.0591759621524,0.084512032395
0,90,90,135,80,90,0.342020143326,4.98915319544,4.98915319544,1.0,0.0685527443091,0.0685527443091
0,90,100,135,80,90,0.342020143326,4.04699938734,5.77971410832,1.42814800674,0.084512032395,0.0591759621524
0,90,110,135,80,90,0.342020143326,2.98187955074,6.3946613327,2.14450692051,0.114699516699,0.0534852630235
0,90,120,135,80,90,0.342020143326,1.8261568129,6.81531000834,3.73205080757,0.187289580451,0.0501840918325
0,90,130,135,80,90,0.342020143326,0.614947224379,7.02887893809,11.4300523028,0.556178042223,0.0486592735966
0,90,140,135,80,90,0.342020143326,0.614947224379,7.02887893809,11.4300523028,0.556178042223,0.0486592735966
0,90,150,135,80,90,0.342020143326,1.8261568129,6.81531000834,3.73205080757,0.187289580451,0.0501840918325
0,90,160,135,80,90,0.342020143326,2.98187955074,6.3946613327,2.14450692051,0.114699516699,0.0534852630235
0,90,170,135,80,90,0.342020143326,4.04699938734,5.77971410832,1.42814800674,0.084512032395,0.0591759621524
0,90,180,135,80,90,0.342020143326,4.98915319544,4.98915319544,1.0,0.0685527443091,0.0685527443091
0,90,190,135,80,90,0.342020143326,5.77971410832,4.04699938734,0.70020753821,0.0591759621524,0.084512032395
0,90,200,135,80,90,0.342020143326,6.3946613327,2.98187955074,0.466307658155,0.0534852630235,0.114699516699
0,90,210,135,80,90,0.342020143326,6.81531000834,1.8261568129,0.267949192431,0.0501840918325,0.187289580451
0,90,220,135,80,90,0.342020143326,7.02887893809,0.614947224379,0.0874886635259,0.0486592735966,0.556178042223
0,90,230,135,80,90,0.342020143326,7.02887893809,0.614947224379,0.0874886635259,0.0486592735966,0.556178042223
0,90,240,135,80,90,0.342020143326,6.81531000834,1.8261568129,0.267949192431,0.0501840918325,0.187289580451
0,90,250,135,80,90,0.342020143326,6.3946613327,2.98187955074,0.466307658155,0.0534852630235,0.114699516699
0,90,260,135,80,90,0.342020143326,5.77971410832,4.04699938734,0.70020753821,0.0591759621524,0.084512032395
0,90,270,135,80,90,0.342020143326,4.98915319544,4.98915319544,1.0,0.0685527443091,0.0685527443091
0,90,280,135,80,90,0.342020143326,4.04699938734,5.77971410832,1.42814800674,0.084512032395,0.0591759621524
0,90,290,135,80,90,0.342020143326,2.98187955074,6.3946613327,2.14450692051,0.114699516699,0.0534852630235
0,90,300,135,80,90,0.342020143326,1.8261568129,6.81531000834,3.73205080757,0.187289580451,0.0501840918325
0,90,310,135,80,90,0.342020143326,0.614947224379,7.02887893809,11.4300523028,0.556178042223,0.0486592735966
0,90,320,135,80,90,0.342020143326,0.614947224379,7.02887893809,11.4300523028,0.556178042223,0.0486592735966
0,90,330,135,80,90,0.342020143326,1.8261568129,6.81531000834,3.73205080757,0.187289580451,0.0501840918325
0,90,340,135,80,90,0.342020143326,2.98187955074,6.3946613327,2.14450692051,0.114699516699,0.0534852630235
0,90,350,135,80,90,0.342020143326,4.04699938734,5.77971410832,1.42814800674,0.084512032395,0.0591759621524
0,90,360,135,80,90,0.342020143326,4.98915319544,4.98915319544,1.0,0.0685527443091,0.0685527443091
5,85,0,135,80,90,0.453505895769,4.57890058805,4.8582567186,1.06100943342,0.0990425293251,0.093347454043
5,85,10,135,80,90,0.471344694842,5.31932085638,3.92643716394,0.738146329193,0.0886099386684,0.12004386551
5,85,20,135,80,90,0.485175711542,5.89139447338,2.88480361324,0.489663971114,0.0823532889766,0.168183272274
5,85,30,135,80,90,0.494613950483,6.28076479867,1.76325211357,0.280738440316,0.0787505926966,0.280512325309
5,85,40,135,80,90,0.49939880133,6.47784664037,0.593173981184,0.0915696239994,0.0770933350317,0.841909485532
5,85,50,135,80,90,0.49939880133,6.47784664037,0.593173981184,0.0915696239994,0.0770933350317,0.841909485532
5,85,60,135,80,90,0.494613950483,6.28076479867,1.76325211357,0.280738440316,0.0787505926966,0.280512325309
5,85,70,135,80,90,0.485175711542,5.89139447338,2.88480361324,0.489663971114,0.0823532889766,0.168183272274
5,85,80,135,80,90,0.471344694842,5.31932085638,3.92643716394,0.738146329193,0.0886099386684,0.12004386551
5,85,90,135,80,90,0.453505895769,4.57890058805,4.8582567186,1.06100943342,0.0990425293251,0.093347454043
5,85,100,135,80,90,0.432161248907,3.68919046121,5.65255838228,1.53219478412,0.117142569204,0.0764540973627
5,85,110,135,80,90,0.407919212253,2.6737833655,6.28459873016,2.35045172741,0.152562551445,0.0649077578009
5,85,120,135,80,90,0.381481114766,1.56050640472,6.73342007483,4.31489422566,0.244459819974,0.056654881253
