Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
0,20,-90,0.207787187016,3.32476646539,3.47767303108,1.04599016721,0.0624967765942,0.0597489140464
0,20,90,0.207787187016,3.32476646539,3.47767303108,1.04599016721,0.0624967765942,0.0597489140464
1,20,-90,0.220377145598,3.36660493264,3.43378171812,1.01995386653,0.0654597584234,0.0641791365
1,20,90,0.220377145598,3.36660493264,3.43378171812,1.01995386653,0.0654597584234,0.0641791365
1,45,0,0.700135434397,2.51825800788,2.40016593713,0.953105650658,0.278023710122,0.291702929188
2,20,-90,0.232798308622,3.40817761185,3.3878092285,0.994023673158,0.0683058030231,0.068716475138
2,20,90,0.232798308622,3.40817761185,3.3878092285,0.994023673158,0.0683058030231,0.068716475138
2,45,0,0.690912302709,2.50228825578,2.52379008691,1.00859286738,0.276112194954,0.273759813184
3,20,-90,0.245043411514,3.44944374589,3.33977233029,0.96820605765,0.0710385295617,0.0733712921959
3,20,90,0.245043411514,3.44944374589,3.33977233029,0.96820605765,0.0710385295617,0.0733712921959
3,45,0,0.681259626193,2.48378811485,2.6464315441,1.06548200641,0.274282505066,0.257425750427
3,80,45,0.274031383391,2.43996051866,2.21687798114,0.908571251127,0.112309761283,0.123611396623
3,80,45,0.274031383391,2.43996051866,2.21687798114,0.908571251127,0.112309761283,0.123611396623
40,0,100,0.918404363378,1.15464962823,1.08226765101,0.937312605091,0.795396578254,0.848592640207
40,20,45,0.42584238011,3.29445115682,3.44707315616,1.04632698804,0.129260492823,0.123537378181
40,20,45,0.42584238011,3.29445115682,3.44707315616,1.04632698804,0.129260492823,0.123537378181
40,45,45,0.1656668424,4.12710800889,3.74169784261,0.906614955207,0.0401411453354,0.0442758473206
40,45,45,0.1656668424,4.12710800889,3.74169784261,0.906614955207,0.0401411453354,0.0442758473206
45,45,45,0.235288734233,3.84676069839,3.98435333104,1.03576844089,0.0611654201238,0.0590531799477
45,45,45,0.235288734233,3.84676069839,3.98435333104,1.03576844089,0.0611654201238,0.0590531799477
45,80,-100,0.986210342372,0.737134269626,0.701251667688,0.951321484543,1.33789783356,1.40635721498
45,80,100,0.982716606,0.760640972725,0.770201420972,1.01256893671,1.29195854712,1.27592156966
50,0,-100,0.912496034989,1.14722147409,1.18413427964,1.03217583212,0.795396578254,0.770601823355
50,90,100,0.917144447123,1.07355558398,1.02867124882,0.958190953662,0.854305506682,0.891581686737
85,20,-90,0.25254379738,3.4748569987,3.30896081086,0.952258125183,0.0726774648494,0.0763211811245
85,20,90,0.25254379738,3.4748569987,3.30896081086,0.952258125183,0.0726774648494,0.0763211811245
90,20,-90,0.190149406838,3.26666858704,3.53479815085,1.08208043047,0.0582089678741,0.0537935686065
90,20,90,0.190149406838,3.26666858704,3.53479815085,1.08208043047,0.0582089678741,0.0537935686065
100,20,0,0.844149786287,1.80035142934,1.87898985676,1.04367948731,0.468880559944,0.44925723428
100,70,-90,0.763567733448,1.81369733275,1.71379678175,0.944918841092,0.421000637572,0.445541584381
100,70,90,0.763567733448,1.81369733275,1.71379678175,0.944918841092,0.421000637572,0.445541584381
140,60,-90,0.521184024751,2.46295815296,2.48025714927,1.00702366635,0.211608964661,0.210133060157
140,60,90,0.521184024751,2.46295815296,2.48025714927,1.00702366635,0.211608964661,0.210133060157
150,0,0,0.912496034989,1.14722147409,1.18413427964,1.03217583212,0.795396578254,0.770601823355
150,60,-90,0.421338532819,2.7157061619,2.90396431967,1.06932199087,0.155148792874,0.145090809128
150,60,90,0.421338532819,2.7157061619,2.90396431967,1.06932199087,0.155148792874,0.145090809128
160,20,-100,0.810445473559,1.62963037711,1.66289598511,1.02041297736,0.49731858521,0.487369914184
160,45,45,0.715029959168,2.84580338236,3.02654084446,1.06351017193,0.251257681258,0.236253199912
160,45,45,0.715029959168,2.84580338236,3.02654084446,1.06351017193,0.251257681258,0.236253199912
160,60,-90,0.310200888765,3.0861210036,3.16759409859,1.02639983815,0.100514817275,0.0979294944713
160,60,90,0.310200888765,3.0861210036,3.16759409859,1.02639983815,0.100514817275,0.0979294944713
160,60,100,0.27134692946,2.8095057971,2.62321423785,0.933692409734,0.0965817296909,0.103440628503
160,90,0,0.266100656279,2.1476042406,2.20403401854,1.02627568752,0.123905816188,0.12073346148
0,70,100,0.913568574093,1.48986911197,0.99016766958,0.664600441493,0.613187136209,0.922640278167
0,80,-100,0.712817870327,1.10584888224,2.34504112113,2.12058008902,0.644588859994,0.303968175186
1,70,100,0.917658791466,1.51089039816,0.926945963375,0.613509732076,0.607362911685,0.989980891793
1,80,-100,0.721859460409,1.10753561573,2.31752305795,2.09250431772,0.651770877753,0.311478868757
2,70,100,0.921518910149,1.53260874794,0.864492428496,0.56406596247,0.601274729372,1.06596527601
2,80,-100,0.730787565641,1.10885430943,2.28980897998,2.0650223934,0.65904741446,0.319147829373
3,70,100,0.925151317764,1.55498878629,0.802841690472,0.516300630299,0.594956906389,1.1523458843
3,80,-100,0.739601148612,1.10979098537,2.26188667693,2.03811952589,0.666432831374,0.326984174829
3,90,100,0.759784449862,1.35484871396,2.7678258135,2.04290396778,0.56078914349,0.274505876113
50,90,45,0.714422007761,1.22196605781,2.14090139025,1.75201379496,0.584649633431,0.33370150116
50,90,45,0.714422007761,1.22196605781,2.14090139025,1.75201379496,0.584649633431,0.33370150116
85,45,45,0.805153131478,1.3138478743,3.15907178324,2.40444258809,0.612820667618,0.2548701602
85,45,45,0.805153131478,1.3138478743,3.15907178324,2.40444258809,0.612820667618,0.2548701602
85,70,-100,0.927290148841,1.56918095236,0.765035972034,0.487538400771,0.590938952863,1.21208699033
85,80,45,0.900021450523,1.5413007634,0.698458103193,0.453161459321,0.58393629063,1.28858330429
85,80,45,0.900021450523,1.5413007634,0.698458103193,0.453161459321,0.58393629063,1.28858330429
85,80,100,0.745007587877,1.11017401613,2.24446471078,2.02172333182,0.671072802152,0.331931076616
