Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Plunge P,Plunge S,Ratio1,Ratio2,Ratio3,Sum
0,0,20,0.861597798538,1.14492662925,1.92507359389,1.68139472409,0.752535382206,0.447566161248,36.4805791025,38.533788151,0.0617907006141,0.00805773134382,0.0180318390599,0.0878802710178
0,0,30,0.920480816557,1.22317280798,1.20092303902,0.981809791052,0.752535382206,0.766477773051,36.4805791025,38.533788151,8.93602000013e-05,0.00805773134382,0.00977190798017,0.017918999524
0,0,60,0.926440845676,1.23109274007,1.09761213642,0.891575509055,0.752535382206,0.844051204371,36.4805791025,38.533788151,0.00330990193556,0.00805773134382,0.0212925129911,0.0326601462705
0,0,70,0.871329760672,1.15785886122,1.82813915755,1.57889637397,0.752535382206,0.476621135252,36.4805791025,38.533788151,0.0486376468737,0.00805773134382,0.0121750433414,0.0688704215589
0,5,20,0.856949856452,1.61197252654,1.83181357906,1.13638014848,0.531615671077,0.467814992884,36.4805791025,38.533788151,0.00402917634106,0.00445393666867,0.0138159034873,0.0222990164971
0,5,30,0.899338879852,1.78528123415,1.0669563736,0.597640502342,0.503751937034,0.842901267668,36.4805791025,38.533788151,0.0610041191244,0.00786986523764,0.0210968757144,0.0899708600765
0,5,60,0.861563666617,1.967025502,1.32498051863,0.673596004364,0.438003302824,0.650246290042,36.4805791025,38.533788151,0.0372059276782,0.0203131204566,0.000459568769255,0.0579786169041
0,5,70,0.795267784533,1.90873757539,2.07391218075,1.08653604744,0.416645952167,0.383462613274,36.4805791025,38.533788151,0.00169538601566,0.0257870422718,0.035698911983,0.0631813402704
0,10,20,0.841161575506,2.05411865523,1.75079855191,0.852335646462,0.409499993277,0.480444523207,36.4805791025,38.533788151,0.00637193857275,0.0277848253459,0.0114981847296,0.0456549486482
0,50,-60,0.849911581215,2.08630372666,2.09510487846,1.00421853812,0.407376725811,0.405665410812,36.4805791025,38.533788151,3.34926894654e-06,0.0283947806591,0.0288082709307,0.0572064008587
0,50,-10,0.789616510807,1.96032936373,2.28456418947,1.16539813755,0.402797879487,0.345631133695,36.4805791025,38.533788151,0.00576985619328,0.0297358639718,0.0494321143804,0.0849378345454
0,55,-60,0.917755862665,1.74757626878,1.46600965132,0.83888164283,0.525159261465,0.626023070065,36.4805791025,38.533788151,0.00768587506493,0.00515309620874,1.78411881183e-05,0.0128568124618
0,55,-20,0.861640626286,1.36918469926,1.98356859599,1.4487224383,0.629309271973,0.434389124747,36.4805791025,38.533788151,0.0327472721948,4.01348238601e-05,0.0211162803146,0.0539036873333
0,55,-10,0.77893284359,2.10383607975,1.96788453456,0.935379212048,0.370244075138,0.395822432623,36.4805791025,38.533788151,0.00113242604405,0.0403055114674,0.0317591386639,0.0731970761754
0,60,-20,0.856267539973,1.5841593534,1.5554671557,0.981888060922,0.540518564711,0.55048898772,36.4805791025,38.533788151,8.86083473322e-05,0.00357870112587,0.0026928034327,0.0063601129059
0,60,-10,0.759665752658,2.24564644301,1.63385443228,0.727565301908,0.338283773487,0.464953142488,36.4805791025,38.533788151,0.0245502736734,0.0525132049635,0.0143740052709,0.0914374839078
0,65,-30,0.919996531294,1.18556400443,0.909999404873,0.767566661498,0.775999041685,1.01098586039,36.4805791025,38.533788151,0.0171671795808,0.0109363512393,0.0555781789303,0.0836817097503
0,65,-20,0.838573102705,1.81175389827,1.11568398641,0.615803276302,0.462851551476,0.751622424381,36.4805791025,38.533788151,0.0546223736433,0.0148516094528,0.00799734342502,0.0774713265212
0,70,-90,0.823321350784,1.99235968116,1.23998777262,0.622371444448,0.413239315456,0.663975378598,36.4805791025,38.533788151,0.0524254310855,0.0267288784343,0.000962631552146,0.080116941072
0,70,-80,0.908143678067,1.45808910881,1.0185257339,0.698534628471,0.622831398014,0.891625658384,36.4805791025,38.533788151,0.0309517422818,2.82723513468e-06,0.0299491737918,0.0609037433088
0,70,90,0.823321350784,1.99235968116,1.23998777262,0.622371444448,0.413239315456,0.663975378598,36.4805791025,38.533788151,0.0524254310855,0.0267288784343,0.000962631552146,0.080116941072
0,75,-100,0.723427282319,1.78814215265,1.93226877258,1.08060132116,0.404569223563,0.374392679002,36.4805791025,38.533788151,0.001478044809,0.0292128829016,0.0387588468861,0.0694497745968
0,75,-90,0.825255678412,1.30417716947,1.80255186536,1.38213726445,0.632778810832,0.457826315164,36.4805791025,38.533788151,0.0252135971554,7.77325835088e-05,0.0158174855511,0.0411088152901
0,75,80,0.723427282319,1.78814215265,1.93226877258,1.08060132116,0.404569223563,0.374392679002,36.4805791025,38.533788151,0.001478044809,0.0292128829016,0.0387588468861,0.0694497745968
0,75,90,0.825255678412,1.30417716947,1.80255186536,1.38213726445,0.632778810832,0.457826315164,36.4805791025,38.533788151,0.0252135971554,7.77325835088e-05,0.0158174855511,0.0411088152901
0,80,-50,0.912705789098,1.40827519304,1.36122336971,0.966589041996,0.648101872141,0.670504054963,36.4805791025,38.533788151,0.000297989918314,0.000387412215691,0.001263359516,0.00194876165
0,85,-60,0.858631065807,1.56257146678,2.19888706424,1.40722335649,0.549498748735,0.390484386292,36.4805791025,38.533788151,0.0279912847197,0.00279826410629,0.0334283967064,0.0642179455324
0,85,-50,0.841764115169,1.95012603826,1.87248444606,0.960186372226,0.431646005774,0.449543982564,36.4805791025,38.533788151,0.000423663065793,0.0218656945022,0.0175923477341,0.0398817053021
0,85,-40,0.799320587846,2.27842701687,1.4891873355,0.653603264215,0.350821238481,0.536749520219,36.4805791025,38.533788151,0.0427533312977,0.0475024924347,0.00390594639725,0.0941617701297
