1,4,24,88,0.0296172808019,"[35, 'NewGudkova', 1497, array([-0.98056458,  0.72473467, -0.32030564]), array([-0.77340972,  0.59088503, -0.22954801])]"
0,0,24,84,0.0431005919387,"[35, 'NewGudkova', 346, array([-0.98242751,  0.71302989, -0.24080029]), array([-0.77340972,  0.59088503, -0.22954801])]"
5,160,72,52,0.0505254622621,"[35, 'NewGudkova', 46938, array([-0.96986602,  0.81013646, -0.33536954]), array([-0.77340972,  0.59088503, -0.22954801])]"
4,144,88,28,0.058866812238,"[35, 'NewGudkova', 42532, array([-0.97686591,  0.66374663, -0.25018646]), array([-0.77340972,  0.59088503, -0.22954801])]"
6,168,68,64,0.0660206978411,"[35, 'NewGudkova', 49191, array([-0.97099126,  0.84869618, -0.32627108]), array([-0.77340972,  0.59088503, -0.22954801])]"
2,8,24,92,0.0891254406977,"[35, 'NewGudkova', 2648, array([-0.97893321,  0.71383479, -0.3989527 ]), array([-0.77340972,  0.59088503, -0.22954801])]"
7,172,68,72,0.107223862115,"[35, 'NewGudkova', 50343, array([-0.98403564,  0.59897346, -0.23625731]), array([-0.77340972,  0.59088503, -0.22954801])]"
3,144,88,24,0.108929009125,"[35, 'NewGudkova', 42531, array([-0.95994944,  0.89376308, -0.38652229]), array([-0.77340972,  0.59088503, -0.22954801])]"
1,4,24,88,0.0297492124645,"[45, 'NewGudkova', 1497, array([-0.98008524,  0.78401865, -0.32316102]), array([-0.77340972,  0.59088503, -0.22954801])]"
0,0,24,84,0.0411641071462,"[45, 'NewGudkova', 346, array([-0.9819537 ,  0.77223377, -0.24387236]), array([-0.77340972,  0.59088503, -0.22954801])]"
4,144,88,28,0.0449827186689,"[45, 'NewGudkova', 42532, array([-0.97647513,  0.69890985, -0.24156528]), array([-0.77340972,  0.59088503, -0.22954801])]"
7,160,72,52,0.0723464835325,"[45, 'NewGudkova', 46938, array([-0.96937203,  0.85980973, -0.32392649]), array([-0.77340972,  0.59088503, -0.22954801])]"
9,172,68,72,0.0744891422144,"[45, 'NewGudkova', 50343, array([-0.98362078,  0.65538796, -0.22999802]), array([-0.77340972,  0.59088503, -0.22954801])]"
2,8,24,92,0.081462324424,"[45, 'NewGudkova', 2648, array([-0.97845902,  0.77304428, -0.40158794]), array([-0.77340972,  0.59088503, -0.22954801])]"
8,168,68,64,0.0949203094036,"[45, 'NewGudkova', 49191, array([-0.97046577,  0.90389948, -0.317826  ]), array([-0.77340972,  0.59088503, -0.22954801])]"
6,156,76,48,0.107688132754,"[45, 'NewGudkova', 45837, array([-0.98168584,  0.59218512, -0.29001328]), array([-0.77340972,  0.59088503, -0.22954801])]"
3,144,88,24,0.121670285853,"[45, 'NewGudkova', 42531, array([-0.95945472,  0.92862364, -0.37957484]), array([-0.77340972,  0.59088503, -0.22954801])]"
5,148,84,32,0.137601790728,"[45, 'NewGudkova', 43633, array([-0.97021535,  0.7175666 , -0.46584098]), array([-0.77340972,  0.59088503, -0.22954801])]"
6,172,84,72,0.0649894697894,"[35, 'TAYAK', 50543, array([-0.96959624,  0.84399518, -0.32974061]), array([-0.77340972,  0.59088503, -0.22954801])]"
7,176,84,76,0.10829015241,"[35, 'TAYAK', 51694, array([-0.97380695,  0.70287778, -0.42039013]), array([-0.77340972,  0.59088503, -0.22954801])]"
8,176,84,80,0.110251301187,"[35, 'TAYAK', 51695, array([-0.98126144,  0.67013246, -0.16086668]), array([-0.77340972,  0.59088503, -0.22954801])]"
4,160,88,56,0.122103573833,"[35, 'TAYAK', 47139, array([-0.9591674 ,  0.94052964, -0.35242492]), array([-0.77340972,  0.59088503, -0.22954801])]"
3,12,8,96,0.125777861478,"[35, 'TAYAK', 3599, array([-0.96834118,  0.95256939, -0.37037852]), array([-0.77340972,  0.59088503, -0.22954801])]"
2,8,8,92,0.127373296527,"[35, 'TAYAK', 2448, array([-0.9686281 ,  0.96387169, -0.33858511]), array([-0.77340972,  0.59088503, -0.22954801])]"
1,4,8,88,0.129312141171,"[35, 'TAYAK', 1297, array([-0.96915784,  0.96755303, -0.30648769]), array([-0.77340972,  0.59088503, -0.22954801])]"
0,0,8,84,0.131148051605,"[35, 'TAYAK', 146, array([-0.96993018,  0.96359634, -0.27410835]), array([-0.77340972,  0.59088503, -0.22954801])]"
5,164,88,64,0.138308801171,"[35, 'TAYAK', 48291, array([-0.98086694,  0.55203951, -0.29813867]), array([-0.77340972,  0.59088503, -0.22954801])]"
6,172,84,72,0.0519121274505,"[45, 'TAYAK', 50543, array([-0.97063617,  0.81486225, -0.33466744]), array([-0.77340972,  0.59088503, -0.22954801])]"
3,12,8,96,0.111185791957,"[45, 'TAYAK', 3599, array([-0.96949323,  0.92181227, -0.3699993 ]), array([-0.77340972,  0.59088503, -0.22954801])]"
4,160,88,56,0.111248588082,"[45, 'TAYAK', 47139, array([-0.96024436,  0.91609804, -0.36022759]), array([-0.77340972,  0.59088503, -0.22954801])]"
2,8,8,92,0.111443987084,"[45, 'TAYAK', 2448, array([-0.96979005,  0.93312076, -0.33808549]), array([-0.77340972,  0.59088503, -0.22954801])]"
1,4,8,88,0.112779599664,"[45, 'TAYAK', 1297, array([-0.970323  ,  0.93680413, -0.30586612]), array([-0.77340972,  0.59088503, -0.22954801])]"
0,0,8,84,0.1146439642,"[45, 'TAYAK', 146, array([-0.97109188,  0.93284526, -0.27336413]), array([-0.77340972,  0.59088503, -0.22954801])]"
8,176,84,80,0.118537902454,"[45, 'TAYAK', 51695, array([-0.98216192,  0.63966643, -0.16380961]), array([-0.77340972,  0.59088503, -0.22954801])]"
