0,NewGudkova,25,146,67,-98,0.796343486298,-0.86925053886,-2.35590083885
0,NewGudkova,35,30,48,-12,0.856578827872,-0.96164615406,-2.56307997891
0,NewGudkova,45,160,63,-76,0.764948951239,-0.848460000877,-2.27744797741
0,NewGudkova,55,172,63,-60,0.75944192165,-0.829186234534,-2.2358808828
0,TAYAK,25,42,41,8,0.863448436816,-0.946107322503,-2.55469894709
0,TAYAK,35,42,28,0,0.849724877221,-0.951417980105,-2.53894594483
0,TAYAK,45,164,79,-68,0.759280506046,-0.844459522325,-2.26952434174
0,TAYAK,55,16,89,34,0.78506832216,-0.863158597245,-2.32989624401
0,MAAK,25,42,35,4,0.852231860891,-0.949935832618,-2.55958475647
0,MAAK,35,30,15,-20,0.819476898686,-0.913663335668,-2.4643489637
0,MAAK,45,40,25,-4,0.838844530052,-0.92919138118,-2.52406041307
0,MAAK,55,38,22,-8,0.834040597569,-0.929388982126,-2.49874552598
0,Combined,25,4,26,-50,0.8180738898,-0.903582984739,-2.41857423861
0,Combined,35,26,39,-20,0.849791316717,-0.937747481672,-2.53516332123
0,Combined,45,170,63,-62,0.753732430268,-0.833849188599,-2.26498864881
0,Combined,55,24,49,-22,0.837430720547,-0.933573452511,-2.51795593278
0,NewGudkova,25,146,67,-98,0.796343486298,-0.86925053886,-2.35590083885
0,NewGudkova,25,32,72,4,0.857435646685,-0.934692120979,-2.53479820281
0,NewGudkova,25,160,63,-76,0.764427079837,-0.831501031842,-2.26433257505
0,NewGudkova,35,30,48,-12,0.856578827872,-0.96164615406,-2.56307997891
0,NewGudkova,35,26,40,-20,0.849323838692,-0.933099697178,-2.50900564442
0,NewGudkova,35,32,56,-6,0.861873528331,-0.966294279942,-2.56973964015
0,NewGudkova,45,160,63,-76,0.764948951239,-0.848460000877,-2.27744797741
0,NewGudkova,45,32,72,4,0.857947921523,-0.946132491067,-2.55051762678
0,NewGudkova,45,146,67,-98,0.796880123571,-0.886064309083,-2.37205108398
0,NewGudkova,55,172,63,-60,0.75944192165,-0.829186234534,-2.2358808828
0,NewGudkova,55,26,40,-20,0.849651584502,-0.953196073821,-2.52950056889
0,NewGudkova,55,32,72,4,0.858743247057,-0.932030328899,-2.54985915716
0,TAYAK,25,42,41,8,0.863448436816,-0.946107322503,-2.55469894709
0,TAYAK,25,36,60,16,0.853914501368,-0.933821253189,-2.53472657323
0,TAYAK,25,148,82,-90,0.79940402056,-0.875345306949,-2.3646491518
0,TAYAK,35,42,28,0,0.849724877221,-0.951417980105,-2.53894594483
0,TAYAK,35,42,38,6,0.858209837835,-0.968815553623,-2.57911325471
0,TAYAK,35,18,87,32,0.788174202346,-0.886396447451,-2.35081816015
0,TAYAK,45,164,79,-68,0.759280506046,-0.844459522325,-2.26952434174
0,TAYAK,45,42,38,6,0.859235272066,-0.951879267564,-2.57316825179
0,TAYAK,45,18,87,32,0.789124052758,-0.869758208204,-2.35943680356
0,TAYAK,55,16,89,34,0.78506832216,-0.863158597245,-2.32989624401
0,TAYAK,55,42,35,4,0.856123777896,-0.960198495709,-2.5694324717
0,TAYAK,55,22,83,28,0.7991585776,-0.897240903991,-2.40767903172
0,MAAK,25,42,35,4,0.852231860891,-0.949935832618,-2.55958475647
0,MAAK,25,22,12,-30,0.812679689757,-0.903749669103,-2.44004874591
0,MAAK,25,22,83,28,0.79558865191,-0.888290140095,-2.40431646887
0,MAAK,35,30,15,-20,0.819476898686,-0.913663335668,-2.4643489637
0,MAAK,35,42,32,2,0.851319904217,-0.937183055113,-2.52996574437
0,MAAK,35,40,48,10,0.85814516078,-0.954935203482,-2.55337641888
0,MAAK,45,40,25,-4,0.838844530052,-0.92919138118,-2.52406041307
0,MAAK,45,148,81,-90,0.789081207656,-0.889601590966,-2.375342084
0,MAAK,45,40,48,10,0.859264951246,-0.937999821968,-2.54900525704
0,MAAK,55,38,22,-8,0.834040597569,-0.929388982126,-2.49874552598
0,MAAK,55,38,54,12,0.852857696388,-0.959999132939,-2.56519240639
0,MAAK,55,24,81,26,0.803232830419,-0.889442886448,-2.42467155308
0,Combined,25,4,26,-50,0.8180738898,-0.903582984739,-2.41857423861
0,Combined,25,32,71,4,0.856737136129,-0.949742623317,-2.58569843595
0,Combined,25,10,28,-42,0.819622774603,-0.930956141805,-2.48151268655
0,Combined,35,26,39,-20,0.849791316717,-0.937747481672,-2.53516332123
0,Combined,35,164,63,-70,0.757308530667,-0.841440576909,-2.27902579644
0,Combined,35,22,35,-26,0.839622194332,-0.94401689418,-2.52879326758
0,Combined,45,170,63,-62,0.753732430268,-0.833849188599,-2.26498864881
0,Combined,45,32,55,-6,0.862329687751,-0.964769154575,-2.60494998808
0,Combined,45,2,26,-52,0.810964574295,-0.898829088571,-2.44164250977
0,Combined,55,24,49,-22,0.837430720547,-0.933573452511,-2.51795593278
0,Combined,55,10,37,-42,0.81239839523,-0.892619378349,-2.4161206937
0,Combined,55,156,56,-82,0.747912673257,-0.842035924959,-2.26585300599
0,ForwardCalc,35,30,48,-12,0.856578827872,-0.96164615406,-2.56307997891
0,ForwardCalc,35,30,48,-12,0.854141424299,-1.0424699809,-2.60955399576
