0,NewGudkova,25,170,68,68,-0.977358520547,0.753985804527,-0.280887875911
0,NewGudkova,35,162,71,56,-0.974253283926,0.763740900249,-0.286204803721
0,NewGudkova,45,10,24,96,-0.981319840738,0.749200830947,-0.293994532144
0,NewGudkova,55,170,68,68,-0.978602977081,0.740301564044,-0.285841927816
0,TAYAK,25,160,89,58,-0.971497222911,0.747231981099,-0.305514679613
0,TAYAK,35,2,7,86,-0.977145905773,0.77186312349,-0.286114758587
0,TAYAK,45,2,7,86,-0.978140506998,0.740948952013,-0.285418566549
0,TAYAK,55,178,83,80,-0.974771931468,0.769464184525,-0.310412533236
0,MAAK,25,178,83,80,-0.970924772994,0.754273841997,-0.310692381865
0,MAAK,35,168,85,68,-0.969665337103,0.741484394737,-0.280570340639
0,MAAK,45,176,83,78,-0.971740637906,0.732286847526,-0.278739490271
0,MAAK,55,160,88,58,-0.968008261494,0.729706343851,-0.28314802912
0,Combined,25,162,72,56,-0.976701268142,0.752047793158,-0.305964439661
0,Combined,35,166,70,62,-0.978184324137,0.73744247675,-0.301976899874
0,Combined,45,154,77,44,-0.975376382908,0.732672073283,-0.292210583704
0,Combined,55,154,69,42,-0.963683214145,0.727914499882,-0.279397152312
0,NewGudkova,25,170,68,68,-0.977358520547,0.753985804527,-0.280887875911
0,NewGudkova,25,10,24,96,-0.980832129751,0.731342285329,-0.292403004434
0,NewGudkova,25,2,24,86,-0.980486985661,0.762935272834,-0.281660756692
0,NewGudkova,35,162,71,56,-0.974253283926,0.763740900249,-0.286204803721
0,NewGudkova,35,146,85,30,-0.970117186924,0.766867479568,-0.303233081352
0,NewGudkova,35,2,24,86,-0.98146785841,0.721705673874,-0.280718226902
0,NewGudkova,45,10,24,96,-0.981319840738,0.749200830947,-0.293994532144
0,NewGudkova,45,170,68,68,-0.977849138168,0.771147239883,-0.280370956713
0,NewGudkova,45,2,24,86,-0.98098994788,0.780968928984,-0.283683241873
0,NewGudkova,55,170,68,68,-0.978602977081,0.740301564044,-0.285841927816
0,NewGudkova,55,2,24,86,-0.98176219627,0.748116349213,-0.282933216364
0,NewGudkova,55,174,67,74,-0.979989226299,0.736506395725,-0.27424010526
0,TAYAK,25,160,89,58,-0.971497222911,0.747231981099,-0.305514679613
0,TAYAK,25,176,84,78,-0.977185763504,0.717242727277,-0.287469465234
0,TAYAK,25,170,85,70,-0.972521083323,0.776762354492,-0.314602972857
0,TAYAK,35,2,7,86,-0.977145905773,0.77186312349,-0.286114758587
0,TAYAK,35,4,7,88,-0.976837931101,0.772761351221,-0.300758616186
0,TAYAK,35,0,7,84,-0.977498188362,0.76929047402,-0.271414147286
0,TAYAK,45,2,7,86,-0.978140506998,0.740948952013,-0.285418566549
0,TAYAK,45,4,7,88,-0.977833319228,0.741847543909,-0.300115018707
0,TAYAK,45,0,7,84,-0.978490535792,0.738375259347,-0.270665302274
0,TAYAK,55,178,83,80,-0.974771931468,0.769464184525,-0.310412533236
0,TAYAK,55,2,7,86,-0.97910594863,0.709619446596,-0.284711319543
0,TAYAK,55,166,86,66,-0.975123083231,0.720493890003,-0.260210663241
0,MAAK,25,178,83,80,-0.970924772994,0.754273841997,-0.310692381865
0,MAAK,25,168,85,68,-0.96851992126,0.774147313483,-0.273623682967
0,MAAK,25,166,86,66,-0.971562940562,0.70667367842,-0.262268011753
0,MAAK,35,168,85,68,-0.969665337103,0.741484394737,-0.280570340639
0,MAAK,35,176,83,78,-0.970571141022,0.766744827029,-0.274966324658
0,MAAK,35,178,83,80,-0.972085368166,0.718921602268,-0.313757189466
0,MAAK,45,176,83,78,-0.971740637906,0.732286847526,-0.278739490271
0,MAAK,45,160,88,58,-0.966920194687,0.758296085037,-0.274435730043
0,MAAK,45,168,85,68,-0.970781170385,0.709329253132,-0.287399828654
0,MAAK,55,160,88,58,-0.968008261494,0.729706343851,-0.28314802912
0,MAAK,55,170,84,70,-0.968289317821,0.757985786653,-0.304448412099
0,MAAK,55,162,87,60,-0.966651917661,0.749306807954,-0.308911979535
0,Combined,25,162,72,56,-0.976701268142,0.752047793158,-0.305964439661
0,Combined,25,150,81,38,-0.975561081738,0.736054111925,-0.270288241911
0,Combined,25,166,70,62,-0.977280901482,0.773989350962,-0.293657763278
0,Combined,35,166,70,62,-0.978184324137,0.73744247675,-0.301976899874
0,Combined,35,154,77,44,-0.974490063613,0.762407362844,-0.281784127658
0,Combined,35,148,83,34,-0.972719026418,0.766731458305,-0.294364430127
0,Combined,45,154,77,44,-0.975376382908,0.732672073283,-0.292210583704
0,Combined,45,158,74,50,-0.975607124615,0.74207257826,-0.301633951689
0,Combined,45,148,83,34,-0.97358770059,0.741316540166,-0.303697566727
0,Combined,55,154,69,42,-0.963683214145,0.727914499882,-0.279397152312
0,Combined,55,168,61,64,-0.96540915068,0.737034793559,-0.299678324507
0,Combined,55,176,59,76,-0.966857927393,0.738680404163,-0.305161847664
0,ForwardCalc,35,60,70,-90,-0.301520528429,-3.24114104788,-0.0454454905527
0,ForwardCalc,35,60,70,-90,-0.308383418521,-3.2599194772,-0.091607300319
0,ForwardCalc,35,162,71,56,-0.974253283926,0.763740900249,-0.286204803721
0,ForwardCalc,35,162,71,56,-0.972050560499,0.878001395401,-0.258766843973
