Strike,Dip,Rake,P,SV,SH,SH/SV
0,0,-90,0.869295560601,0.259253835791,1.92943564233,7.44226459154
0,0,0,-0.492625226345,-0.146917786454,3.4047177218,-23.1743058753
0,0,90,-0.869295560601,-0.259253835791,-1.92943564233,7.44226459154
0,20,-90,0.564888514662,-3.00732744795,2.615153786,-0.869593960505
0,20,0,-0.603672021675,0.694885221649,3.92419076539,5.64725028413
0,20,90,-0.564888514662,3.00732744795,-2.615153786,-0.869593960505
0,45,-90,-0.157175585592,-4.98753765614,1.76904519735,-0.354693100948
0,45,0,-0.639342938008,1.61817425875,3.90598636262,2.41382307344
0,45,90,0.157175585592,4.98753765614,-1.76904519735,-0.354693100948
0,60,-90,-0.570765830278,-4.44896123045,0.567320260186,-0.127517465493
0,60,0,-0.602718636999,2.03562626653,3.53762358645,1.73785514788
0,60,90,0.570765830278,4.44896123045,-0.567320260186,-0.127517465493
0,70,-90,-0.76694955259,-3.40452736848,-0.340913118329,0.100135226253
0,70,0,-0.555210944932,2.23824264133,3.15586094762,1.40997266755
0,70,90,0.76694955259,3.40452736848,0.340913118329,0.100135226253
0,80,-90,-0.87062783989,-1.9494572604,-1.20802734343,0.619673674294
0,80,0,-0.490833449254,2.37285114607,2.67820907083,1.12868819237
0,80,90,0.87062783989,1.9494572604,1.20802734343,0.619673674294
0,90,-90,-0.869295560601,-0.259253835791,-1.92943564233,7.44226459154
0,90,0,-0.411542227594,2.43536176946,2.11918116666,0.870170991939
0,90,90,0.869295560601,0.259253835791,1.92943564233,7.44226459154
1,0,-90,0.877760658348,0.261778419099,1.86972126245,7.14238121267
1,0,0,-0.477378897699,-0.142370806851,3.43787246183,-24.1473131878
1,0,90,-0.877760658348,-0.261778419099,-1.86972126245,7.14238121267
1,20,-90,0.575940951266,-3.03242410792,2.54494745665,-0.839245226287
1,20,0,-0.586317131759,0.681239186569,3.99713631733,5.86744919572
1,20,90,-0.575940951266,3.03242410792,-2.54494745665,-0.839245226287
1,45,-90,-0.150069357274,-5.02958980927,1.73098836475,-0.344160941626
1,45,0,-0.622301884871,1.58434338422,4.01582929605,2.53469628873
1,45,90,0.150069357274,5.02958980927,-1.73098836475,-0.344160941626
1,60,-90,-0.568844204903,-4.48664175499,0.564219266301,-0.125755363836
1,60,0,-0.587428238165,1.99252776641,3.66001767872,1.83687160622
1,60,90,0.568844204903,4.48664175499,-0.564219266301,-0.125755363836
1,70,-90,-0.768866398165,-3.43349191448,-0.319631709911,0.0930923147256
1,70,0,-0.541676956534,2.19056630634,3.28201840751,1.49825111342
1,70,90,0.768866398165,3.43349191448,0.319631709911,0.0930923147256
1,80,-90,-0.876151956549,-1.96621227614,-1.16493038465,0.592474372569
1,80,0,-0.47946709468,2.32204559754,2.80429666777,1.20768372109
1,80,90,0.876151956549,1.96621227614,1.16493038465,0.592474372569
1,90,-90,-0.877760658348,-0.261778419099,-1.86972126245,7.14238121267
1,90,0,-0.402688867777,2.38297070827,2.24136779282,0.940577148114
1,90,90,0.877760658348,0.261778419099,1.86972126245,7.14238121267
2,0,-90,0.885958381695,0.264223262163,1.80943734736,6.84813794421
2,0,0,-0.461987154816,-0.13778045972,3.46997999259,-25.1848484149
2,0,90,-0.885958381695,-0.264223262163,-1.80943734736,6.84813794421
2,20,-90,0.586686481069,-3.05697774276,2.4729492358,-0.808952319545
2,20,0,-0.568657797166,0.666640922456,4.06816383905,6.10248141392
2,20,90,-0.586686481069,3.05697774276,-2.4729492358,-0.808952319545
2,45,-90,-0.143121946779,-5.07070213452,1.69082258946,-0.333449401011
2,45,0,-0.604811091604,1.54849024424,4.1230008008,2.66259397896
2,45,90,0.143121946779,5.07070213452,-1.69082258946,-0.333449401011
2,60,-90,-0.566926432597,-4.5234684946,0.559576642082,-0.12370521487
2,60,0,-0.571640247718,1.94693663344,3.77952325761,1.94126670211
2,60,90,0.566926432597,4.5234684946,-0.559576642082,-0.12370521487
2,70,-90,-0.770680509196,-3.4617912662,-0.299269614438,0.0864493527843
2,70,0,-0.527632206848,2.14017661056,3.4052516244,1.59110776541
2,70,90,0.770680509196,3.4617912662,0.299269614438,0.0864493527843
2,80,-90,-0.881479142353,-1.98257092051,-1.12201953871,0.565941690712
2,80,0,-0.467592328368,2.26838840435,2.92751314373,1.29056961238
2,80,90,0.881479142353,1.98257092051,1.12201953871,0.565941690712
2,90,-90,-0.885958381695,-0.264223262163,-1.80943734736,6.84813794421
2,90,0,-0.393344893603,2.32767636433,2.36082365757,1.01424050772
2,90,90,0.885958381695,0.264223262163,1.80943734736,6.84813794421
3,0,-90,0.893886233537,0.266587620263,1.74860226013,6.55920278071
3,0,0,-0.446454686171,-0.133148143328,3.50103053384,-26.2942497458
3,0,90,-0.893886233537,-0.266587620263,-1.74860226013,6.55920278071
3,20,-90,0.597117750396,-3.08095672633,2.3992046457,-0.778720656864
3,20,0,-0.550702317242,0.651112156461,4.13721436299,6.35407329126
3,20,90,-0.597117750396,3.08095672633,-2.3992046457,-0.778720656864
3,45,-90,-0.136341818457,-5.11082454287,1.6485968073,-0.322569634991
3,45,0,-0.586881923297,1.51066148622,4.22739104989,2.7983708385
3,45,90,0.136341818457,5.11082454287,-1.6485968073,-0.322569634991
3,60,-90,-0.56501859515,-4.55939769854,0.55342558565,-0.121381292495
3,60,0,-0.555366868893,1.89891051058,3.8960093929,2.05170774041
3,60,90,0.56501859515,4.55939769854,-0.55342558565,-0.121381292495
3,70,-90,-0.772395413568,-3.48939265654,-0.279809443501,0.0801885803754
3,70,0,-0.513088997068,2.08713638062,3.52542049174,1.68911841338
3,70,90,0.772395413568,3.48939265654,0.279809443501,0.0801885803754
3,80,-90,-0.886609945767,-1.99851536222,-1.07929532422,0.54004855035
3,80,0,-0.455221175703,2.21194566787,3.04771347288,1.37784282731
3,80,90,0.886609945767,1.99851536222,1.07929532422,0.54004855035
3,90,-90,-0.893886233537,-0.266587620263,-1.74860226013,6.55920278071
3,90,0,-0.383521689267,2.2695461053,2.47740322236,1.09158532474
3,90,90,0.893886233537,0.266587620263,1.74860226013,6.55920278071
50,0,-90,0.936145232691,0.279190707319,-1.3679477666,-4.89968946221
50,0,0,0.349265641913,0.10416302749,3.66654381822,35.2000504071
50,0,90,-0.936145232691,-0.279190707319,1.3679477666,-4.89968946221
50,20,-90,0.653376139148,-3.21265181996,-1.91611204384,0.596426924304
50,20,0,0.435670818544,-0.538079290304,4.51127758447,-8.38403868306
50,20,90,-0.653376139148,3.21265181996,1.91611204384,0.596426924304
50,45,-90,-0.099181616675,-5.33072551219,-1.35068449622,0.253377236012
50,45,0,0.469152928032,-1.24115705139,4.7962280256,-3.86432000708
50,45,90,0.099181616675,5.33072551219,1.35068449622,0.253377236012
50,60,-90,-0.553966415975,-4.75613906782,-0.485753202922,0.102131833404
50,60,0,0.446752544896,-1.55822704748,4.53210749483,-2.90850264868
50,60,90,0.553966415975,4.75613906782,0.485753202922,0.102131833404
50,70,-90,-0.780881567763,-3.64039679979,0.179705526316,-0.0493642688419
50,70,0,0.414723085428,-1.71166131091,4.18244003155,-2.44349744011
50,70,90,0.780881567763,3.64039679979,-0.179705526316,-0.0493642688419
50,80,-90,-0.913610877894,-2.08556895117,0.823489116908,-0.394851062799
50,80,0,0.370092474869,-1.81308761156,3.70569124433,-2.04385668994
50,80,90,0.913610877894,2.08556895117,-0.823489116908,-0.394851062799
50,90,-90,-0.936145232691,-0.279190707319,1.3679477666,-4.89968946221
50,90,0,0.314216791737,-1.8594241626,3.11634690383,-1.67597418949
50,90,90,0.936145232691,0.279190707319,-1.3679477666,-4.89968946221
90,0,-90,0.492625226345,0.146917786454,-3.4047177218,-23.1743058753
90,0,0,0.869295560601,0.259253835791,1.92943564233,7.44226459154
90,0,90,-0.492625226345,-0.146917786454,3.4047177218,-23.1743058753
90,20,-90,0.117896377709,-2.15575477387,-3.74528542501,1.73734298094
90,20,0,0.957626355245,-0.589323865038,1.08827378902,-1.84664808874
90,20,90,-0.117896377709,2.15575477387,3.74528542501,1.73734298094
90,45,-90,-0.403673679397,-3.5288488664,-1.76904519735,0.501309425347
90,45,0,0.905689085632,-1.53874067649,-0.134170346957,0.0871949049028
90,45,90,0.403673679397,3.5288488664,1.76904519735,0.501309425347
90,60,-90,-0.595904274369,-3.12953165765,0.17032077955,-0.0544237279511
90,60,0,0.791053804127,-1.97945824186,-0.870546904388,0.439790487102
90,60,90,0.595904274369,3.12953165765,-0.17032077955,-0.0544237279511
90,70,-90,-0.636849256655,-2.38084588169,1.47104475734,-0.617866435058
90,70,0,0.684039786641,-2.19982144963,-1.3314730495,0.605264145287
90,70,90,0.636849256655,2.38084588169,-1.47104475734,-0.617866435058
90,80,-90,-0.600980819693,-1.34499495485,2.59433902709,-1.92888383538
90,80,0,0.556241566379,-2.35334419582,-1.75194305975,0.744448288893
90,80,90,0.600980819693,1.34499495485,-2.59433902709,-1.92888383538
90,90,-90,-0.492625226345,-0.146917786454,3.4047177218,-23.1743058753
90,90,0,0.411542227594,-2.43536176946,-2.11918116666,0.870170991939
90,90,90,0.492625226345,0.146917786454,-3.4047177218,-23.1743058753
140,0,-90,-0.349265641913,-0.10416302749,-3.66654381822,35.2000504071
140,0,0,0.936145232691,0.279190707319,-1.3679477666,-4.89968946221
140,0,90,0.349265641913,0.10416302749,3.66654381822,35.2000504071
140,20,-90,-0.564307248289,-2.12749693451,-1.94053225863,0.912119884716
140,20,0,0.772220294999,0.898313966055,-2.35130383659,-2.6174632984
140,20,90,0.564307248289,2.12749693451,1.94053225863,0.912119884716
140,45,-90,-0.461667648314,-3.18566101036,1.35068449622,-0.423988770878
140,45,0,0.439769818012,1.51222907687,-3.1708751703,-2.09682198207
140,45,90,0.461667648314,3.18566101036,-1.35068449622,-0.423988770878
140,60,-90,-0.225183090589,-2.70678184907,3.00299899533,-1.10943517534
140,60,0,0.195952892406,1.74990391488,-3.38280946902,-1.93314012287
