Index,Strike,Dip,Rake,Misfit,Extra
361,30,48,-12,0.00341066697379,"[35, 'NewGudkova', 69944, array([ 0.85657883, -0.96164615, -2.56307998]), array([ 0.29910986, -0.33203939, -0.89458546])]"
229,26,40,-20,0.00352728369131,"[35, 'NewGudkova', 60540, array([ 0.84932384, -0.9330997 , -2.50900564]), array([ 0.29910986, -0.33203939, -0.89458546])]"
450,32,56,-6,0.00409386866474,"[35, 'NewGudkova', 74847, array([ 0.86187353, -0.96629428, -2.56973964]), array([ 0.29910986, -0.33203939, -0.89458546])]"
795,178,64,-52,0.0047886658168,"[35, 'NewGudkova', 403724, array([ 0.75579108, -0.83766655, -2.23173823]), array([ 0.29910986, -0.33203939, -0.89458546])]"
177,22,36,-26,0.00602288654371,"[35, 'NewGudkova', 51337, array([ 0.83842043, -0.94894445, -2.50841269]), array([ 0.29910986, -0.33203939, -0.89458546])]"
415,30,80,8,0.00792232349525,"[35, 'NewGudkova', 71554, array([ 0.83872577, -0.93646   , -2.56652333]), array([ 0.29910986, -0.33203939, -0.89458546])]"
466,32,66,0,0.00888076401058,"[35, 'NewGudkova', 75350, array([ 0.8530144 , -0.97064803, -2.63269665]), array([ 0.29910986, -0.33203939, -0.89458546])]"
476,32,72,4,0.00907987453101,"[35, 'NewGudkova', 75652, array([ 0.85843882, -0.91697974, -2.53395723]), array([ 0.29910986, -0.33203939, -0.89458546])]"
280,28,44,-16,0.00959970686693,"[35, 'NewGudkova', 65242, array([ 0.84967526, -0.97943506, -2.56558955]), array([ 0.29910986, -0.33203939, -0.89458546])]"
3,0,26,-54,0.0105950845242,"[35, 'NewGudkova', 1323, array([ 0.80318672, -0.87765452, -2.44235485]), array([ 0.29910986, -0.33203939, -0.89458546])]"
121,16,32,-34,0.01097648511,"[35, 'NewGudkova', 37633, array([ 0.82387398, -0.95867533, -2.50962519]), array([ 0.29910986, -0.33203939, -0.89458546])]"
473,32,70,2,0.0112490152761,"[35, 'NewGudkova', 75551, array([ 0.85310358, -0.98841016, -2.57509954]), array([ 0.29910986, -0.33203939, -0.89458546])]"
715,166,62,-66,0.0118021201311,"[35, 'NewGudkova', 376617, array([ 0.7376676 , -0.85096777, -2.30159794]), array([ 0.29910986, -0.33203939, -0.89458546])]"
419,30,82,10,0.0129424661612,"[35, 'NewGudkova', 71655, array([ 0.84867452, -0.88921725, -2.45322741]), array([ 0.29910986, -0.33203939, -0.89458546])]"
459,32,62,-2,0.0142395953262,"[35, 'NewGudkova', 75149, array([ 0.85489226, -0.94847956, -2.64976187]), array([ 0.29910986, -0.33203939, -0.89458546])]"
570,146,66,-96,0.0146650359245,"[35, 'NewGudkova', 331802, array([ 0.77370088, -0.91353364, -2.42994581]), array([ 0.29910986, -0.33203939, -0.89458546])]"
102,14,30,-38,0.0146686749869,"[35, 'NewGudkova', 33031, array([ 0.83584301, -0.87683466, -2.38098193]), array([ 0.29910986, -0.33203939, -0.89458546])]"
58,8,28,-44,0.0155189371612,"[35, 'NewGudkova', 19428, array([ 0.81209308, -0.87549135, -2.47734285]), array([ 0.29910986, -0.33203939, -0.89458546])]"
456,32,60,-4,0.0155994527347,"[35, 'NewGudkova', 75048, array([ 0.85548958, -1.01346446, -2.61666115]), array([ 0.29910986, -0.33203939, -0.89458546])]"
631,154,64,-86,0.015615612528,"[35, 'NewGudkova', 349707, array([ 0.7839561 , -0.87253628, -2.25917838]), array([ 0.29910986, -0.33203939, -0.89458546])]"
346,28,88,14,0.0158017759713,"[35, 'NewGudkova', 67457, array([ 0.84016553, -0.87371489, -2.3906512 ]), array([ 0.29910986, -0.33203939, -0.89458546])]"
728,168,62,-64,0.0158327168613,"[35, 'NewGudkova', 381118, array([ 0.74275521, -0.87973748, -2.2677768 ]), array([ 0.29910986, -0.33203939, -0.89458546])]"
44,6,28,-46,0.0159837047857,"[35, 'NewGudkova', 14927, array([ 0.80124174, -0.95293849, -2.5238041 ]), array([ 0.29910986, -0.33203939, -0.89458546])]"
615,152,64,-86,0.0161010538177,"[35, 'NewGudkova', 345207, array([ 0.75793815, -0.85146343, -2.37557631]), array([ 0.29910986, -0.33203939, -0.89458546])]"
687,162,62,-72,0.0174028484177,"[35, 'NewGudkova', 367614, array([ 0.74531504, -0.89105436, -2.29342927]), array([ 0.29910986, -0.33203939, -0.89458546])]"
443,32,52,-8,0.0174122326444,"[35, 'NewGudkova', 74646, array([ 0.87014981, -0.89360009, -2.48948384]), array([ 0.29910986, -0.33203939, -0.89458546])]"
586,148,66,-94,0.0179048263543,"[35, 'NewGudkova', 336303, array([ 0.78605873, -0.82359207, -2.35276795]), array([ 0.29910986, -0.33203939, -0.89458546])]"
201,24,38,-22,0.017999963777,"[35, 'NewGudkova', 55939, array([ 0.83685372, -0.90601111, -2.57857574]), array([ 0.29910986, -0.33203939, -0.89458546])]"
742,170,62,-60,0.0182126309906,"[35, 'NewGudkova', 385620, array([ 0.72691148, -0.86892022, -2.31541724]), array([ 0.29910986, -0.33203939, -0.89458546])]"
233,26,42,-18,0.0186094469537,"[35, 'NewGudkova', 60641, array([ 0.83379597, -0.98665943, -2.66741729]), array([ 0.29910986, -0.33203939, -0.89458546])]"
342,28,86,12,0.0186260803627,"[35, 'NewGudkova', 67356, array([ 0.82819629, -0.89073994, -2.54381085]), array([ 0.29910986, -0.33203939, -0.89458546])]"
364,30,50,-10,0.0194214623819,"[35, 'NewGudkova', 70045, array([ 0.8476824 , -0.94906685, -2.67543679]), array([ 0.29910986, -0.33203939, -0.89458546])]"
89,12,30,-38,0.0197331140674,"[35, 'NewGudkova', 28531, array([ 0.80746606, -0.9189646 , -2.5696193 ]), array([ 0.29910986, -0.33203939, -0.89458546])]"
411,30,78,6,0.0198553573426,"[35, 'NewGudkova', 71453, array([ 0.82946699, -0.99434233, -2.66202236]), array([ 0.29910986, -0.33203939, -0.89458546])]"
673,160,62,-74,0.0200473866266,"[35, 'NewGudkova', 363113, array([ 0.73852713, -0.89774105, -2.32956492]), array([ 0.29910986, -0.33203939, -0.89458546])]"
453,32,58,-4,0.0203405621235,"[35, 'NewGudkova', 74948, array([ 0.85890861, -0.9137097 , -2.62811485]), array([ 0.29910986, -0.33203939, -0.89458546])]"
702,164,62,-68,0.0204951620657,"[35, 'NewGudkova', 372116, array([ 0.73209283, -0.8325714 , -2.33381466]), array([ 0.29910986, -0.33203939, -0.89458546])]"
648,156,64,-84,0.021020061355,"[35, 'NewGudkova', 354208, array([ 0.79282693, -0.82219933, -2.20674794]), array([ 0.29910986, -0.33203939, -0.89458546])]"
57,8,28,-46,0.0211182871122,"[35, 'NewGudkova', 19427, array([ 0.82912498, -0.91680148, -2.34909642]), array([ 0.29910986, -0.33203939, -0.89458546])]"
284,28,46,-14,0.0211371633135,"[35, 'NewGudkova', 65343, array([ 0.83718994, -0.99683783, -2.70389877]), array([ 0.29910986, -0.33203939, -0.89458546])]"
701,164,62,-70,0.0212013503499,"[35, 'NewGudkova', 372115, array([ 0.75151425, -0.89465066, -2.2577339 ]), array([ 0.29910986, -0.33203939, -0.89458546])]"
2,0,26,-56,0.0214988558323,"[35, 'NewGudkova', 1322, array([ 0.82160086, -0.90082944, -2.31580678]), array([ 0.29910986, -0.33203939, -0.89458546])]"
156,20,34,-30,0.021553034142,"[35, 'NewGudkova', 46735, array([ 0.84344636, -0.9520921 , -2.41653131]), array([ 0.29910986, -0.33203939, -0.89458546])]"
784,176,64,-56,0.0216833070901,"[35, 'NewGudkova', 399222, array([ 0.77333858, -0.7799173 , -2.18187219]), array([ 0.29910986, -0.33203939, -0.89458546])]"
585,148,66,-96,0.0221618081371,"[35, 'NewGudkova', 336302, array([ 0.80048352, -0.90715722, -2.29603465]), array([ 0.29910986, -0.33203939, -0.89458546])]"
136,18,32,-32,0.0226272942508,"[35, 'NewGudkova', 42134, array([ 0.8375154 , -0.84578382, -2.4350478 ]), array([ 0.29910986, -0.33203939, -0.89458546])]"
141,18,34,-30,0.0227307080272,"[35, 'NewGudkova', 42235, array([ 0.81452025, -0.99741528, -2.62606472]), array([ 0.29910986, -0.33203939, -0.89458546])]"
