Exit Angle,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
0,0,110,45,90,1.0,2.40956941317e-16,3.4752432461e-16,1.44226733088,4.15011908158e+15,2.87749642021e+15
0,20,110,45,90,1.0,3.45285778995e-16,2.44153915775e-16,0.707106781187,2.8961517121e+15,4.09577702994e+15
0,40,110,45,90,1.0,4.07968055851e-16,1.11334941369e-16,0.272901124911,2.45117230543e+15,8.98190619855e+15
0,60,110,45,90,1.0,4.21443364204e-16,-3.49126700941e-17,-0.0828407161186,2.37279806716e+15,-2.86428966133e+16
0,80,110,45,90,1.0,3.84086382992e-16,-1.76949298288e-16,-0.460701826786,2.60358097626e+15,-5.6513363414e+15
0,100,110,45,90,1.0,3.0040291548e-16,-2.97643229615e-16,-0.990813385213,3.32886249923e+15,-3.35972701712e+15
0,120,110,45,90,1.0,1.80486422886e-16,-3.82436994704e-16,-2.11892389792,5.54058296468e+15,-2.61480979573e+15
0,140,110,45,90,1.0,3.88006039968e-17,-4.21103214063e-16,-10.8530066722,2.5772794673e+16,-2.37471471745e+15
0,160,110,45,90,1.0,-1.07565140371e-16,-4.08978170984e-16,3.80214416654,-9.29669218627e+15,-2.44511827512e+15
0,180,110,45,90,1.0,-2.40956941317e-16,-3.4752432461e-16,1.44226733088,-4.15011908158e+15,-2.87749642021e+15
0,200,110,45,90,1.0,-3.45285778995e-16,-2.44153915775e-16,0.707106781187,-2.8961517121e+15,-4.09577702994e+15
0,220,110,45,90,1.0,-4.07968055851e-16,-1.11334941369e-16,0.272901124911,-2.45117230543e+15,-8.98190619855e+15
0,240,110,45,90,1.0,-4.21443364204e-16,3.49126700941e-17,-0.0828407161186,-2.37279806716e+15,2.86428966133e+16
0,260,110,45,90,1.0,-3.84086382992e-16,1.76949298288e-16,-0.460701826786,-2.60358097626e+15,5.6513363414e+15
0,280,110,45,90,1.0,-3.0040291548e-16,2.97643229615e-16,-0.990813385213,-3.32886249923e+15,3.35972701712e+15
0,300,110,45,90,1.0,-1.80486422886e-16,3.82436994704e-16,-2.11892389792,-5.54058296468e+15,2.61480979573e+15
0,320,110,45,90,1.0,-3.88006039968e-17,4.21103214063e-16,-10.8530066722,-2.5772794673e+16,2.37471471745e+15
0,340,110,45,90,1.0,1.07565140371e-16,4.08978170984e-16,3.80214416654,9.29669218627e+15,2.44511827512e+15
0,360,110,45,90,1.0,2.40956941317e-16,3.4752432461e-16,1.44226733088,4.15011908158e+15,2.87749642021e+15
10,0,110,45,90,0.943219932408,1.81582909231,0.31470639408,0.173312783352,0.519443121825,2.99714257527
10,20,110,45,90,0.939692620786,1.92863267519,2.22883305431e-16,1.15565451264e-16,0.487232552301,4.21607450127e+15
10,40,110,45,90,0.943219932408,1.81582909231,-0.31470639408,-0.173312783352,0.519443121825,-2.99714257527
10,60,110,45,90,0.952151398964,1.53020039375,-0.482158168798,-0.315094788086,0.622239677137,-1.97476981742
10,80,110,45,90,0.962307887991,1.205395422,-0.424002777744,-0.351754096629,0.798333783613,-2.26957920679
10,100,110,45,90,0.968937065396,0.993394033123,-0.167451774718,-0.168565311583,0.975380395984,-5.78636486253
10,120,110,45,90,0.968937065396,0.993394033123,0.167451774718,0.168565311583,0.975380395984,5.78636486253
10,140,110,45,90,0.962307887991,1.205395422,0.424002777744,0.351754096629,0.798333783613,2.26957920679
10,160,110,45,90,0.952151398964,1.53020039375,0.482158168798,0.315094788086,0.622239677137,1.97476981742
10,180,110,45,90,0.943219932408,1.81582909231,0.31470639408,0.173312783352,0.519443121825,2.99714257527
10,200,110,45,90,0.939692620786,1.92863267519,-1.38089540342e-16,-7.15997100527e-17,0.487232552301,-6.80495147177e+15
10,220,110,45,90,0.943219932408,1.81582909231,-0.31470639408,-0.173312783352,0.519443121825,-2.99714257527
10,240,110,45,90,0.952151398964,1.53020039375,-0.482158168798,-0.315094788086,0.622239677137,-1.97476981742
10,260,110,45,90,0.962307887991,1.205395422,-0.424002777744,-0.351754096629,0.798333783613,-2.26957920679
10,280,110,45,90,0.968937065396,0.993394033123,-0.167451774718,-0.168565311583,0.975380395984,-5.78636486253
10,300,110,45,90,0.968937065396,0.993394033123,0.167451774718,0.168565311583,0.975380395984,5.78636486253
10,320,110,45,90,0.962307887991,1.205395422,0.424002777744,0.351754096629,0.798333783613,2.26957920679
10,340,110,45,90,0.952151398964,1.53020039375,0.482158168798,0.315094788086,0.622239677137,1.97476981742
10,360,110,45,90,0.943219932408,1.81582909231,0.31470639408,0.173312783352,0.519443121825,2.99714257527
20,0,110,45,90,0.779728243768,3.4126423973,0.619850593625,0.181633620363,0.228482258905,1.25792933295
20,20,110,45,90,0.766044443119,3.62464378617,1.94840498636e-16,5.37543852942e-17,0.211343372842,3.93164895636e+15
20,40,110,45,90,0.779728243768,3.4126423973,-0.619850593625,-0.181633620363,0.228482258905,-1.25792933295
20,60,110,45,90,0.814376843312,2.87583603667,-0.949666205621,-0.330222653,0.28317916353,-0.857540089868
20,80,110,45,90,0.853777776949,2.26540236636,-0.835122445643,-0.368641994043,0.376876880518,-1.0223384384
20,100,110,45,90,0.879494909937,1.86697008492,-0.329815611996,-0.176658220001,0.471081415306,-2.66662607211
20,120,110,45,90,0.879494909937,1.86697008492,0.329815611996,0.176658220001,0.471081415306,2.66662607211
20,140,110,45,90,0.853777776949,2.26540236636,0.835122445643,0.368641994043,0.376876880518,1.0223384384
20,160,110,45,90,0.814376843312,2.87583603667,0.949666205621,0.330222653,0.28317916353,0.857540089868
20,180,110,45,90,0.779728243768,3.4126423973,0.619850593625,0.181633620363,0.228482258905,1.25792933295
20,200,110,45,90,0.766044443119,3.62464378617,-2.78293841025e-17,-7.6778259449e-18,0.211343372842,-2.75264605317e+16
20,220,110,45,90,0.779728243768,3.4126423973,-0.619850593625,-0.181633620363,0.228482258905,-1.25792933295
20,240,110,45,90,0.814376843312,2.87583603667,-0.949666205621,-0.330222653,0.28317916353,-0.857540089868
20,260,110,45,90,0.853777776949,2.26540236636,-0.835122445643,-0.368641994043,0.376876880518,-1.0223384384
20,280,110,45,90,0.879494909937,1.86697008492,-0.329815611996,-0.176658220001,0.471081415306,-2.66662607211
20,300,110,45,90,0.879494909937,1.86697008492,0.329815611996,0.176658220001,0.471081415306,2.66662607211
20,320,110,45,90,0.853777776949,2.26540236636,0.835122445643,0.368641994043,0.376876880518,1.0223384384
20,340,110,45,90,0.814376843312,2.87583603667,0.949666205621,0.330222653,0.28317916353,0.857540089868
20,360,110,45,90,0.779728243768,3.4126423973,0.619850593625,0.181633620363,0.228482258905,1.25792933295
30,0,110,45,90,0.52924444461,4.59784066394,0.906160946542,0.197084025475,0.115107173844,0.584051262228
30,20,110,45,90,0.5,4.88346936249,1.60877561884e-16,3.2943292963e-17,0.102386226448,3.10795361481e+15
30,40,110,45,90,0.52924444461,4.59784066394,-0.906160946542,-0.197084025475,0.115107173844,-0.584051262228
30,60,110,45,90,0.603293977792,3.87460341074,-1.38831911534,-0.358312572454,0.155704704156,-0.434549932451
30,80,110,45,90,0.6875,3.05216835156,-1.22086734062,-0.4,0.225249698186,-0.563124245464
30,100,110,45,90,0.742461577598,2.51536199093,-0.482158168798,-0.19168539977,0.295170866172,-1.53987140662
30,120,110,45,90,0.742461577598,2.51536199093,0.482158168798,0.19168539977,0.295170866172,1.53987140662
30,140,110,45,90,0.6875,3.05216835156,1.22086734062,0.4,0.225249698186,0.563124245464
30,160,110,45,90,0.603293977792,3.87460341074,1.38831911534,0.358312572454,0.155704704156,0.434549932451
30,180,110,45,90,0.52924444461,4.59784066394,0.906160946542,0.197084025475,0.115107173844,0.584051262228
30,200,110,45,90,0.5,4.88346936249,8.32763538906e-17,1.70527032544e-17,0.102386226448,6.00410532691e+15
30,220,110,45,90,0.52924444461,4.59784066394,-0.906160946542,-0.197084025475,0.115107173844,-0.584051262228
