Exit Angle,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
30,40,110,45,90,0.52924444461,4.56997904303,-0.900669866139,-0.197084025475,0.11580894346,-0.58761202579
30,60,110,45,90,0.603293977792,3.85112440412,-1.37990629208,-0.358312572454,0.156653983223,-0.437199236828
30,80,110,45,90,0.6875,3.03367307002,-1.21346922801,-0.4,0.226622969625,-0.566557424063
30,100,110,45,90,0.742461577598,2.50011960491,-0.479236425942,-0.19168539977,0.296970423391,-1.54925948323
30,120,110,45,90,0.742461577598,2.50011960491,0.479236425942,0.19168539977,0.296970423391,1.54925948323
30,140,110,45,90,0.6875,3.03367307002,1.21346922801,0.4,0.226622969625,0.566557424063
30,160,110,45,90,0.603293977792,3.85112440412,1.37990629208,0.358312572454,0.156653983223,0.437199236828
30,180,110,45,90,0.52924444461,4.56997904303,0.900669866139,0.197084025475,0.11580894346,0.58761202579
30,200,110,45,90,0.5,4.85387691203,8.27717226143e-17,1.70527032544e-17,0.103010440739,6.04071033207e+15
30,220,110,45,90,0.52924444461,4.56997904303,-0.900669866139,-0.197084025475,0.11580894346,-0.58761202579
30,240,110,45,90,0.603293977792,3.85112440412,-1.37990629208,-0.358312572454,0.156653983223,-0.437199236828
30,260,110,45,90,0.6875,3.03367307002,-1.21346922801,-0.4,0.226622969625,-0.566557424063
30,280,110,45,90,0.742461577598,2.50011960491,-0.479236425942,-0.19168539977,0.296970423391,-1.54925948323
30,300,110,45,90,0.742461577598,2.50011960491,0.479236425942,0.19168539977,0.296970423391,1.54925948323
30,320,110,45,90,0.6875,3.03367307002,1.21346922801,0.4,0.226622969625,0.566557424063
30,340,110,45,90,0.603293977792,3.85112440412,1.37990629208,0.358312572454,0.156653983223,0.437199236828
30,360,110,45,90,0.52924444461,4.56997904303,0.900669866139,0.197084025475,0.11580894346,0.58761202579
40,0,110,45,90,0.22198057786,5.19678842331,1.15787886074,0.222806619479,0.0427149538866,0.191713127674
40,20,110,45,90,0.173648177667,5.51962516832,1.21286995915e-16,2.19737739822e-17,0.031460139479,1.43171307325e+15
40,40,110,45,90,0.22198057786,5.19678842331,-1.15787886074,-0.222806619479,0.0427149538866,-0.191713127674
40,60,110,45,90,0.344362511235,4.37933708921,-1.77397333416,-0.405078051316,0.0786334790449,-0.194119327842
40,80,110,45,90,0.483530111042,3.4497657302,-1.560005969,-0.452206349939,0.140163173055,-0.309954013415
40,100,110,45,90,0.574365310655,2.8430311162,-0.616094473412,-0.216703387417,0.202025685679,-0.932268240412
40,120,110,45,90,0.574365310655,2.8430311162,0.616094473412,0.216703387417,0.202025685679,0.932268240412
40,140,110,45,90,0.483530111042,3.4497657302,1.560005969,0.452206349939,0.140163173055,0.309954013415
40,160,110,45,90,0.344362511235,4.37933708921,1.77397333416,0.405078051316,0.0786334790449,0.194119327842
40,180,110,45,90,0.22198057786,5.19678842331,1.15787886074,0.222806619479,0.0427149538866,0.191713127674
40,200,110,45,90,0.173648177667,5.51962516832,1.90689214186e-16,3.45474934204e-17,0.031460139479,9.10634502368e+14
40,220,110,45,90,0.22198057786,5.19678842331,-1.15787886074,-0.222806619479,0.0427149538866,-0.191713127674
