Exit Angle,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
80,320,112,90,90,0.160568731191,2.472596412,-0.859336550512,-0.34754420347,0.0649393206314,-0.186851974463
80,340,112,90,90,0.254170499722,3.91396918308,-0.651237278136,-0.166387942182,0.0649393206314,-0.390288621758
80,360,112,90,90,0.317115554828,4.88325950664,-0.364589178779,-0.0746610288237,0.0649393206314,-0.869788719156
90,0,112,90,90,5.08036323092e-17,5.1966562242,3.56712375433e-16,6.86426732968e-17,9.77621572747e-18,0.142421838456
90,20,112,90,90,4.34590884302e-18,5.60136000649,3.54320128342e-16,6.32560892233e-17,7.75866724864e-19,0.0122654867601
90,40,112,90,90,-3.02909781296e-17,5.33045710473,1.81977890208e-16,3.41392654763e-17,-5.68262299733e-18,-0.166454167014
90,60,112,90,90,-3.89557767726e-17,4.41662240697,-3.86821414496e-17,-8.75830847313e-18,-8.82026426145e-18,1.00707394453
90,80,112,90,90,-2.45287183894e-17,2.97007786453,-1.67861781169e-16,-5.65176365151e-17,-8.2586112244e-18,0.146124497301
90,100,112,90,90,-4.73741166389e-18,1.16529809794,-1.17418317469e-16,-1.00762472431e-16,-4.06540753156e-18,0.0403464447969
90,120,112,90,90,-2.53790598916e-18,-0.780033817223,1.04551730514e-16,-1.34034869009e-16,3.25358456662e-18,-0.0242741653025
90,140,112,90,90,-3.37214241758e-17,-2.63128214196,3.95630746955e-16,-1.50356641976e-16,1.28155866063e-17,-0.08523458916
90,160,112,90,90,-9.77449527455e-17,-4.16515900679,6.06828115548e-16,-1.45691464494e-16,2.34672800213e-17,-0.161075187918
90,180,112,90,90,-1.76290915634e-16,-5.1966562242,6.13837429548e-16,-1.18121615721e-16,3.39239133836e-17,-0.287194796453
90,200,112,90,90,-2.40434246638e-16,-5.60136000649,3.78274685299e-16,-6.75326500815e-17,4.29242623862e-17,-0.63560755182
90,220,112,90,90,-2.63232641827e-16,-5.33045710473,-3.01273230943e-17,5.6519211209e-18,4.93827521084e-17,8.73733922538
90,240,112,90,90,-2.31962746192e-16,-4.41662240697,-4.61264105947e-16,1.04438202645e-16,5.25203933725e-17,0.502884883522
90,260,112,90,90,-1.54321504539e-16,-2.97007786453,-7.49950875298e-16,2.52502092371e-16,5.19587403355e-17,0.205775484265
90,280,112,90,90,-5.5661088997e-17,-1.16529809794,-7.88806005756e-16,6.76913492906e-16,4.77655366426e-17,0.0705637236415
90,300,112,90,90,3.15496725345e-17,0.780033817223,-5.75155288098e-16,-7.37346606518e-16,4.04465445445e-17,-0.0548541814486
90,320,112,90,90,8.12659451555e-17,2.63128214196,-2.1041290413e-16,-7.99659226102e-17,3.08845425048e-17,-0.386221298982
90,340,112,90,90,8.42730336192e-17,4.16515900679,1.47545640563e-16,3.54237714148e-17,2.02328490898e-17,0.571165866357
90,360,112,90,90,5.08036323092e-17,5.1966562242,3.56712375433e-16,6.86426732968e-17,9.77621572747e-18,0.142421838456
