Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Plunge P,Plunge S,Ratio1,Ratio2,Ratio3,Sum,source
85,40,30,0.820608588044,0.910597790118,0.467993295835,0.513940733124,0.901175685851,1.75346227253,57.5402518001,29.6228844093,0.0326620975324,0.0067357528273,0.0117216756722,0.0511195260319,S0173a_EH45TcoldCrust1b_55.csv
85,40,60,0.62002023648,0.796459317541,0.359252802768,0.451062339099,0.778470692507,1.72586054083,57.5402518001,29.6228844093,0.053697616141,0.0237348353533,0.01028425568,0.0877167071743,S0173a_EH45TcoldCrust1b_55.csv
85,45,60,0.619759035224,0.836605873347,0.407187939111,0.48671417699,0.740801678506,1.5220466416,57.5402518001,29.6228844093,0.0410070221538,0.0316654052605,0.00204976830951,0.0747221957238,S0173a_EH45TcoldCrust1b_55.csv
90,25,30,0.828913179396,1.2567845472,0.68241269359,0.542983039623,0.659550741009,1.21468018866,57.5402518001,29.6228844093,0.0249717508309,0.0540450459155,0.00386923596896,0.0828860327154,S0173a_EH45TcoldCrust1b_55.csv
90,40,30,0.768435012444,0.744736260037,0.874764494475,1.17459635231,1.03182167121,0.878447876311,57.5402518001,29.6228844093,0.0441213855188,0.000209594412743,0.0499321644899,0.0942631444215,S0173a_EH45TcoldCrust1b_55.csv
95,35,30,0.748708224753,0.7431029985,0.717986151483,0.9662000462,1.00754300045,1.04278922819,57.5402518001,29.6228844093,0.012711408582,0.000695927061027,0.01901446124,0.032421796883,S0173a_EH45TcoldCrust1b_55.csv
95,35,60,0.596507636205,0.759120178945,0.406872076335,0.535978475635,0.78578814363,1.46608153004,57.5402518001,29.6228844093,0.0267159178667,0.0223565302924,0.000781604106497,0.0498540522656,S0173a_EH45TcoldCrust1b_55.csv
100,30,30,0.739309013935,0.818126029821,0.565858276337,0.691651720775,0.903661522782,1.30652681926,57.5402518001,29.6228844093,0.00253647076208,0.00651273875886,0.000713697291431,0.00976290681238,S0173a_EH45TcoldCrust1b_55.csv
100,35,50,0.631519551316,0.379166081013,0.314884923651,0.830467015431,1.66554864198,2.00555664588,57.5402518001,29.6228844093,0.00141224246486,0.0460294832619,0.0269035690553,0.0743452947821,S0173a_EH45TcoldCrust1b_55.csv
100,85,-30,0.0615589902082,0.0531866932087,0.0539202267439,1.01379167402,1.15741337719,1.14166786614,57.5402518001,29.6228844093,0.0187093671226,0.00182304483208,0.00860890555992,0.0291413175147,S0173a_EH45TcoldCrust1b_55.csv
105,20,40,0.758376980019,0.933857740463,0.608180141552,0.651255662614,0.812090479266,1.24696110281,57.5402518001,29.6228844093,0.00611634239922,0.0178131932478,0.00243708031847,0.0263666159655,S0173a_EH45TcoldCrust1b_55.csv
