0,5.4,3.11769,2.6
4.722,5.43306,3.13678,2.6
9.444,5.46611,3.15586,2.6
14.167,5.49917,3.17495,2.6
18.889,5.53222,3.19403,2.6
23.611,5.56528,3.21311,2.6
28.333,5.59833,3.2322,2.6
33.056,5.63139,3.25128,2.6
37.778,5.66444,3.27037,2.6
42.5,5.6975,3.28945,2.6
47.222,5.73056,3.30854,2.6
47.222,6.83611,3.94683,2.9
51.944,6.85972,3.96046,2.9
56.667,6.88333,3.97409,2.9
61.389,6.90694,3.98773,2.9
66.111,6.93056,4.00136,2.9
70.833,6.95417,4.01499,2.9
75.556,6.97778,4.02862,2.9
80.278,7.00139,4.04225,2.9
85,7.025,4.05589,2.9
85,7.8026,4.49413,3.46169
102.826,7.76955,4.46715,3.45741
120.652,7.76222,4.45478,3.458
138.478,7.75631,4.44327,3.45879
156.303,7.75212,4.43272,3.45986
174.129,7.74961,4.42308,3.46119
191.955,7.74868,4.41438,3.4628
209.781,7.74937,4.40656,3.46467
227.607,7.75114,4.39947,3.4668
245.433,7.75388,4.39298,3.46918
263.258,7.75801,4.38723,3.47181
281.084,7.76328,4.38219,3.47469
298.91,7.76953,4.3778,3.47778
316.736,7.7767,4.37402,3.48104
334.562,7.78491,4.3709,3.48452
352.388,7.79369,4.36819,3.48824
370.213,7.80321,4.36598,3.49212
388.039,7.81346,4.36429,3.49613
405.865,7.82453,4.36316,3.50029
423.691,7.83645,4.36255,3.5046
441.517,7.84905,4.3624,3.50907
459.343,7.86209,4.36264,3.51361
477.169,7.87579,4.36333,3.51825
494.994,7.89018,4.36449,3.52301
512.82,7.90497,4.36594,3.52788
530.646,7.92017,4.36774,3.5328
548.472,7.93573,4.36982,3.53779
566.298,7.95177,4.37227,3.54286
584.124,7.96809,4.37493,3.54798
601.949,7.98493,4.37796,3.55319
619.775,8.00193,4.38118,3.55841
637.601,8.01921,4.38466,3.56368
655.427,8.03655,4.38823,3.56896
673.253,8.05426,4.39207,3.5743
691.079,8.07216,4.39612,3.57966
708.904,8.09067,4.40058,3.58513
726.73,8.10891,4.40495,3.59055
744.556,8.12676,4.40911,3.59595
762.382,8.14443,4.4132,3.60133
780.208,8.162,4.41728,3.60668
798.034,8.1794,4.42132,3.61197
815.86,8.30873,4.52616,3.62786
833.685,8.326,4.53113,3.63324
851.511,8.34315,4.53607,3.63858
869.337,8.36021,4.54096,3.64392
887.163,8.37721,4.54582,3.64925
904.989,8.39414,4.55061,3.65458
922.815,8.41104,4.55538,3.65993
940.64,8.42789,4.56009,3.66529
958.466,8.45559,4.57088,3.67371
976.292,8.5185,4.60437,3.68974
994.118,8.58593,4.64239,3.70842
1011.944,8.70783,4.72209,3.74535
1029.77,8.80183,4.77894,3.77098
1047.596,8.81946,4.78359,3.77685
1065.421,8.83647,4.78803,3.78246
1083.247,8.85522,4.79312,3.7887
1101.073,8.89385,4.80954,3.7985
1118.899,8.93163,4.82534,3.80855
1136.725,8.9688,4.84036,3.81923
1154.551,9.00544,4.85434,3.83084
1172.376,9.04165,4.86659,3.84414
1190.202,9.07753,4.87553,3.86071
1208.028,9.11277,4.87573,3.88551
1225.854,9.14972,4.88241,3.90597
1243.68,9.18849,4.90038,3.91758
1261.506,9.22788,4.91913,3.92942
