0,5.4,3.11769,2.6
5,5.435,3.1379,2.6
10,5.47,3.15811,2.6
15,5.505,3.17831,2.6
20,5.54,3.19852,2.6
25,5.575,3.21873,2.6
30,5.61,3.23893,2.6
35,5.645,3.25914,2.6
40,5.68,3.27935,2.6
45,5.715,3.29956,2.6
50,5.75,3.31976,2.6
50,6.85,3.95485,2.9
55,6.875,3.96928,2.9
60,6.9,3.98372,2.9
65,6.925,3.99815,2.9
70,6.95,4.01258,2.9
75,6.975,4.02702,2.9
80,7,4.04145,2.9
85,7.025,4.05589,2.9
90,7.05,4.07032,2.9
90,7.94317,4.53858,3.49477
106.792,7.91186,4.51151,3.49077
123.584,7.88692,4.48876,3.48797
140.376,7.86332,4.46711,3.48536
157.169,7.84149,4.44665,3.48304
173.961,7.82124,4.42732,3.481
190.753,7.80251,4.40901,3.47925
207.545,7.78564,4.39187,3.47787
224.337,7.77161,4.37628,3.4769
241.129,7.75986,4.36211,3.47628
257.921,7.74984,4.34851,3.47603
274.713,7.74176,4.33628,3.47615
291.506,7.73555,4.3252,3.47665
308.298,7.73107,4.31517,3.4775
325.09,7.72796,4.306,3.47872
341.882,7.72679,4.29802,3.4803
358.674,7.72729,4.29109,3.48222
375.466,7.72957,4.28523,3.48452
392.258,7.73347,4.28044,3.48713
409.051,7.73876,4.27654,3.49009
425.843,7.7457,4.2737,3.49338
442.635,7.7584,4.27452,3.4979
459.427,7.77792,4.2797,3.50383
476.219,7.79705,4.28477,3.5097
493.011,7.81579,4.28969,3.5155
509.803,7.83427,4.29456,3.52125
526.596,7.85241,4.29931,3.52694
543.388,7.87042,4.30404,3.5326
560.18,7.88805,4.30862,3.53819
576.972,7.9057,4.31329,3.54378
593.764,7.92299,4.31779,3.5493
610.556,7.94014,4.32226,3.5548
627.348,7.95725,4.32676,3.56026
644.14,7.97405,4.33109,3.56571
660.933,7.99089,4.33552,3.57116
677.725,8.00755,4.33986,3.57655
694.517,8.02418,4.34426,3.58191
711.309,8.04076,4.34861,3.58728
728.101,8.05734,4.35303,3.59273
744.893,8.07363,4.35725,3.59809
761.685,8.09008,4.36164,3.60348
778.478,8.10643,4.366,3.60886
795.27,8.12315,4.37059,3.61434
812.062,8.1394,4.37494,3.61971
828.854,8.15614,4.3796,3.62523
845.646,8.17289,4.38432,3.63075
862.438,8.18998,4.38932,3.63634
879.23,8.20686,4.39402,3.64207
896.022,8.22439,4.39925,3.64786
912.815,8.24228,4.40471,3.65381
929.607,8.26065,4.41047,3.65995
946.399,8.27988,4.41626,3.66653
963.191,8.29981,4.42293,3.67324
979.983,8.32085,4.43027,3.68034
996.775,8.34339,4.43851,3.68796
1013.567,8.36773,4.44782,3.69626
1030.36,8.38407,4.45261,3.70205
1047.152,8.40233,4.45843,3.70856
1063.944,8.4182,4.46304,3.71428
1080.736,8.45481,4.48162,3.72551
1097.528,8.61909,4.5857,3.77012
1114.32,8.81471,4.71068,3.82142
1131.112,8.94108,4.7893,3.85433
1147.904,8.95538,4.79287,3.85965
1164.697,8.96958,4.79645,3.86492
1181.489,8.98369,4.80006,3.87016
1198.281,8.99766,4.80365,3.87537
1215.073,9.01144,4.80725,3.8805
1231.865,9.02515,4.81089,3.88559
1248.657,9.03868,4.81448,3.89065
1265.449,9.05201,4.81811,3.89559
1282.242,9.06539,4.82173,3.90061
1299.034,9.07827,4.8254,3.90531
1315.826,9.09154,4.82905,3.91034
1332.618,9.10441,4.8327,3.91511
1349.41,9.12647,4.84209,3.92165
1366.202,9.16859,4.86418,3.93202
1382.994,9.21121,4.88691,3.94267
1399.787,9.25426,4.91026,3.95359
1416.579,9.29809,4.93444,3.96489
1433.371,9.34265,4.95952,3.97659
1450.163,9.38852,4.98581,3.98882
1466.955,9.43225,5.01106,4.00073
1483.747,9.44385,5.01469,4.00466
1500.539,9.45593,5.01832,4.00945
1517.331,9.46759,5.0219,4.01369
1534.124,9.4792,5.0255,4.01801
1550.916,9.49072,5.0291,4.02227
1567.708,9.50211,5.03264,4.02647
1584.5,9.52397,5.0445,4.03444
1584.5,4.93974,0,5.85699
1604.781,4.95482,0,5.87191
1625.062,4.9697,0,5.88664
1645.343,4.98436,0,5.90118
1665.624,4.99883,0,5.91551
1685.904,5.01309,0,5.92965
1706.185,5.02715,0,5.94359
1726.466,5.04101,0,5.95734
1746.747,5.05467,0,5.9709
1767.028,5.06813,0,5.98426
1787.309,5.08139,0,5.99744
1807.59,5.09446,0,6.01043
1827.871,5.10733,0,6.02323
1848.152,5.12001,0,6.03585
1868.433,5.13249,0,6.04828
1888.713,5.14479,0,6.06052
1908.994,5.1569,0,6.07258
1929.275,5.16881,0,6.08446
1949.556,5.18054,0,6.09616
1969.837,5.19208,0,6.10768
1990.118,5.20344,0,6.11901
2010.399,5.21461,0,6.13017
2030.68,5.2256,0,6.14115
2050.961,5.23641,0,6.15195
2071.242,5.24703,0,6.16257
2091.522,5.25748,0,6.17302
2111.803,5.26774,0,6.1833
2132.084,5.27782,0,6.1934
2152.365,5.28773,0,6.20332
2172.646,5.29746,0,6.21307
2192.927,5.30702,0,6.22265
2213.208,5.31639,0,6.23206
2233.489,5.3256,0,6.2413
2253.77,5.33463,0,6.25037
2274.051,5.34348,0,6.25926
2294.331,5.35217,0,6.26799
2314.612,5.36068,0,6.27655
2334.893,5.36903,0,6.28494
2355.174,5.3772,0,6.29316
2375.455,5.3852,0,6.30121
2395.736,5.39304,0,6.3091
2416.017,5.4007,0,6.31682
2436.298,5.4082,0,6.32438
2456.579,5.41554,0,6.33177
2476.86,5.4227,0,6.33899
2497.14,5.4297,0,6.34605
2517.421,5.43654,0,6.35295
2537.702,5.44321,0,6.35968
2557.983,5.44972,0,6.36625
2578.264,5.45606,0,6.37265
2598.545,5.46224,0,6.3789
2618.826,5.46826,0,6.38498
2639.107,5.47412,0,6.3909
2659.388,5.47981,0,6.39665
2679.669,5.48535,0,6.40225
2699.949,5.49072,0,6.40769
2720.23,5.49593,0,6.41296
