Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit
570,198,13,101,30,308,57,84,64,-124,0.037818576
565,199,8,104,31,302,58,84,60,-126,0.052503302
2492,199,10,102,33,302,55,322,46,-40,0.053791051
2456,199,10,103,30,305,58,320,44,-44,0.015806552
567,199,10,103,31,305,57,84,62,-126,0.011167361
2486,199,11,101,32,305,56,322,44,-40,0.0335296
595,199,11,102,28,309,60,86,62,-122,0.050622883
2451,199,11,102,29,308,59,320,42,-44,0.04222855
564,200,7,105,32,302,57,84,60,-128,0.045528201
2460,200,7,106,30,303,59,320,46,-46,0.040796176
2491,200,9,104,32,303,56,322,46,-42,0.028449159
566,200,9,104,33,304,56,84,62,-128,0.039227698
592,200,9,105,29,305,60,86,60,-124,0.033969692
2455,200,9,105,29,306,60,320,44,-46,0.034068041
2485,200,10,103,31,306,57,322,44,-42,0.030060469
594,200,11,104,30,307,58,86,62,-124,0.042607185
589,201,6,107,30,302,59,86,58,-126,0.052673282
2496,201,6,107,32,301,57,322,48,-44,0.044566253
591,201,8,106,31,304,58,86,60,-126,0.005328307
2484,201,10,105,30,307,58,322,44,-44,0.045587925
593,201,10,105,31,307,57,86,62,-126,0.053004566
2495,202,6,109,31,301,58,322,48,-46,0.025362458
588,202,6,109,32,301,58,86,58,-128,0.03533699
590,202,7,107,32,304,57,86,60,-128,0.025684029
2521,202,7,107,34,302,56,324,48,-42,0.04345221
618,202,7,108,28,304,61,88,58,-124,0.047465918
2459,202,7,108,29,303,60,320,46,-48,0.044764619
2489,202,7,108,30,305,59,322,46,-46,0.024951685
2517,202,9,106,32,305,56,324,46,-42,0.049809624
619,202,9,107,29,307,60,88,60,-124,0.052739699
2525,203,5,110,33,300,56,324,50,-44,0.046738904
587,203,5,110,33,301,57,86,58,-130,0.038649408
617,203,6,109,30,304,59,88,58,-126,0.021358467
2520,203,6,109,32,303,57,324,48,-44,0.025927463
614,204,4,112,31,300,59,88,56,-128,0.030315111
2494,204,5,111,30,302,60,322,48,-48,0.025966379
2519,204,6,111,31,303,58,324,48,-46,0.029634263
616,204,6,111,32,303,58,88,58,-128,0.020640284
2488,204,7,110,29,305,60,322,46,-48,0.052029449
2497,205,2,114,30,299,60,322,50,-50,0.050074512
613,205,3,113,32,300,58,88,56,-130,0.021526561
2524,205,4,112,32,300,58,324,50,-46,0.020452223
2493,205,4,113,29,302,61,322,48,-50,0.046700037
644,205,5,112,29,303,60,90,56,-126,0.037051224
2548,205,5,112,33,302,56,326,50,-44,0.047477236
615,205,5,112,33,303,57,88,58,-130,0.045480648
2528,206,1,115,32,298,58,324,52,-48,0.044907114
611,206,1,116,33,297,57,88,54,-132,0.054038341
641,206,2,115,30,299,60,90,54,-128,0.032684678
612,206,2,115,34,300,56,88,56,-132,0.041171806
2523,206,3,114,31,301,59,324,50,-48,0.007816488
643,206,4,114,31,302,59,90,56,-128,0.028317956
2518,206,5,113,30,304,60,324,48,-48,0.050995644
640,207,1,116,31,299,59,90,54,-130,0.006427863
2527,207,1,117,30,298,60,324,52,-50,0.033262149
2551,207,2,115,33,300,57,326,52,-46,0.032383775
2522,207,2,116,30,301,60,324,50,-50,0.034777036
674,207,3,115,28,302,62,92,54,-126,0.05248054
642,207,3,115,32,302,58,90,56,-130,0.043584781
2547,207,4,114,32,302,58,326,50,-46,0.044351807
671,208,0,118,29,298,61,92,52,-128,0.041106923
2550,208,1,117,32,300,58,326,52,-48,0.014403897
639,208,1,118,33,299,57,90,54,-132,0.026383035
673,208,2,117,30,301,60,92,54,-128,0.041942338
2576,209,0,118,34,299,56,328,54,-46,0.050780158
672,209,1,118,31,301,59,92,54,-130,0.049231143
2549,209,1,119,30,300,60,326,52,-50,0.029927927
