Index,Strike,Dip,Rake,Misfit,Extra
514,88,2,154,0.0116937227881,"[35, 'NewGudkova', 356747, array([-0.91061462, -2.73872058,  0.13479627]), array([-0.31498926, -0.94730102,  0.05833134])]"
551,90,54,-130,0.0118050055427,"[35, 'NewGudkova', 369385, array([-0.79780774, -2.39900229,  0.17769283]), array([-0.31498926, -0.94730102,  0.05833134])]"
1005,110,16,-160,0.0119423284241,"[35, 'NewGudkova', 446950, array([-0.86497995, -2.69726492,  0.1502582 ]), array([-0.31498926, -0.94730102,  0.05833134])]"
950,108,18,-160,0.0119545520145,"[35, 'NewGudkova', 439030, array([-0.86915702, -2.61657615,  0.12806204]), array([-0.31498926, -0.94730102,  0.05833134])]"
353,70,2,136,0.0120270243262,"[35, 'NewGudkova', 283838, array([-0.91697883, -2.65489013,  0.17374798]), array([-0.31498926, -0.94730102,  0.05833134])]"
900,106,24,-152,0.0124271259584,"[35, 'NewGudkova', 431474, array([-0.83984842, -2.55813815,  0.18932528]), array([-0.31498926, -0.94730102,  0.05833134])]"
780,102,32,-146,0.0124698338555,"[35, 'NewGudkova', 415997, array([-0.82537226, -2.44399876,  0.18068168]), array([-0.31498926, -0.94730102,  0.05833134])]"
873,106,8,-178,0.0125918431784,"[35, 'NewGudkova', 430021, array([-0.90497161, -2.65366601,  0.13567315]), array([-0.31498926, -0.94730102,  0.05833134])]"
722,100,36,-144,0.0128653119525,"[35, 'NewGudkova', 408258, array([-0.82676826, -2.38872368,  0.13717109]), array([-0.31498926, -0.94730102,  0.05833134])]"
1036,112,6,-174,0.0131274162404,"[35, 'NewGudkova', 454143, array([-0.89385961, -2.80671976,  0.16202358]), array([-0.31498926, -0.94730102,  0.05833134])]"
536,90,2,156,0.0131739546714,"[35, 'NewGudkova', 364848, array([-0.90977905, -2.74914656,  0.13117408]), array([-0.31498926, -0.94730102,  0.05833134])]"
638,96,44,-138,0.0132999068546,"[35, 'NewGudkova', 392781, array([-0.81445928, -2.35121531,  0.13359951]), array([-0.31498926, -0.94730102,  0.05833134])]"
927,108,4,178,0.0133613912356,"[35, 'NewGudkova', 437939, array([-0.90195929, -2.78997009,  0.1405818 ]), array([-0.31498926, -0.94730102,  0.05833134])]"
809,104,6,178,0.0133856762066,"[35, 'NewGudkova', 421919, array([-0.90537545, -2.66979681,  0.19870516]), array([-0.31498926, -0.94730102,  0.05833134])]"
679,98,42,-136,0.0136751197227,"[35, 'NewGudkova', 400702, array([-0.78577509, -2.45984234,  0.1688335 ]), array([-0.31498926, -0.94730102,  0.05833134])]"
338,68,2,134,0.0137281044609,"[35, 'NewGudkova', 275737, array([-0.91754545, -2.64690714,  0.17868122]), array([-0.31498926, -0.94730102,  0.05833134])]"
877,106,10,-174,0.013888949185,"[35, 'NewGudkova', 430203, array([-0.89969422, -2.60938922,  0.18479631]), array([-0.31498926, -0.94730102,  0.05833134])]"
810,104,8,-180,0.0147031099435,"[35, 'NewGudkova', 421920, array([-0.9085749 , -2.60829365,  0.15043453]), array([-0.31498926, -0.94730102,  0.05833134])]"
562,92,2,158,0.0147166923103,"[35, 'NewGudkova', 372949, array([-0.90892061, -2.75974791,  0.12771178]), array([-0.31498926, -0.94730102,  0.05833134])]"
