Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit
4137,227.963879935,34.2232947407,93.8222199757,45.6759231016,336.016639214,24.4937530381,280,84,136,0.0946155026229
608,230.085988073,22.4080411152,59.1019403645,67.3398208461,321.406815853,3.19967820815,8,72,14,0.0946465814015
870,218.839037452,37.9887143784,94.5978219369,35.7722866088,337.939181144,31.912028779,12,36,6,0.094648570913
4837,209.714296888,30.7252595496,114.97039556,7.92164213499,12.0785557079,58.0496933357,324,16,-60,0.0946547229486
4011,217.119556446,26.5439585695,313.919399927,13.3342152387,67.9600961637,59.8087586442,278,22,-128,0.0946680012517
3535,225.201752628,32.3197474832,68.8357909193,55.3718662933,322.331528977,11.0995592924,270,76,148,0.0946760116349
96,218.816362242,35.0202828101,115.265564055,18.4885752498,2.61761631549,49.0305836192,2,20,-22,0.0946835258947
1011,223.242578446,35.9149279373,106.357982996,31.9781927522,347.406180669,37.787723207,14,32,-2,0.0946890704117
1348,224.632626946,33.2898359913,110.49586765,31.912828613,348.546549704,40.3552632859,108,86,-122,0.0946930430983
1152,225.737787357,36.2515916911,95.2909063596,41.4998948174,338.040471322,27.3634565622,16,42,8,0.0947186146917
4705,209.441319392,29.6268286594,116.654700293,4.88618169919,18.1769579359,59.89188433,314,16,-72,0.0947441752357
837,217.148720379,38.6336317884,102.0,28.0,346.851279621,38.6336317884,12,28,0,0.0947523824654
1316,214.590435736,32.1123074712,111.616441573,19.6834980794,355.399535376,51.0009268834,108,80,-110,0.0947753494418
3255,225.050836362,16.9329793496,343.146435299,57.1184732192,126.022102778,27.2688340579,268,58,-172,0.0947872609222
5148,218.565961011,30.1746357428,119.776842718,14.7244389327,7.10008234668,55.7193698345,346,20,-42,0.0948096126005
3029,227.444361907,25.9375412886,7.2184555038,57.5011681305,128.252514367,18.1814842481,266,58,174,0.0948118723643
4829,207.541393497,32.753896641,112.771228987,7.3655359998,11.6294753301,56.2194955423,324,14,-58,0.0948613741562
2937,222.618911655,22.2886174288,-27.6160348902,39.5224878141,110.801808073,42.1978773585,266,42,-162,0.094874526306
4740,209.426623954,33.7344226933,116.436202829,4.46701095657,19.8127215323,55.8903039052,318,12,-68,0.0948904348562
426,229.877330029,28.153296744,32.3820272863,60.7031319222,135.863262869,7.4524306957,6,76,26,0.0949032157919
564,225.145859919,31.4897558667,68.1661268641,56.3540379785,321.758637195,10.647179357,8,60,16,0.0949113395071
1610,218.562011118,30.55471637,123.947300944,7.7608788378,21.2167025993,58.2650259439,122,76,-98,0.0949189349215
3888,217.647626083,25.6098702832,315.439348067,15.7928361784,73.8666229632,59.2837317211,276,24,-132,0.094976686483
7,212.372109921,37.2271021207,108.862259725,17.0911462701,359.088919098,47.7332216141,0,18,-18,0.0949832665507
1764,210.861465594,27.6855794543,308.068580058,13.4472623619,61.2229028023,58.6967408188,132,74,-76,0.0950263601373
290,229.652317052,26.7251443022,22.0862469634,60.4044900257,133.625579912,11.7788911213,4,80,28,0.0950827412581
2793,219.177019356,14.6900581634,329.969284855,53.5534698137,119.564577352,32.4951412255,264,56,-166,0.0951152251461
4095,207.797988404,29.93398515,301.224922105,5.92667182396,41.3202658678,59.3646134813,280,16,-112,0.0951373596811
2871,215.299161358,25.4176383462,316.550391665,22.3219433953,82.4978542289,55.031099896,266,28,-144,0.0951710094258
4767,209.732875691,33.8726758576,116.466904963,4.8510285763,19.323777355,55.6859809623,320,12,-66,0.0952380742382
513,221.819328044,31.722971252,100.61006853,39.9707191482,336.349134015,33.8856852312,8,40,-2,0.0952431940075
4362,207.936255441,27.2136706852,299.519746603,3.07598254267,35.4662401153,62.5840072172,290,18,-100,0.0952531700101
