44.0120744113,14.4488575487,142.394086045,29.4987042311,291.106610661,56.4946944006
120.0,45.0,30.0,0.0,300.0,45.0
120.0,45.0,30.0,0.0,300.0,45.0
120.0,45.0,30.0,0.0,300.0,45.0
120.0,45.0,30.0,0.0,300.0,45.0
120.0,45.0,30.0,0.0,300.0,45.0
120.0,45.0,30.0,8.53773646252e-07,300.0,45.0
120.0,45.0,30.0,0.0,300.0,45.0
120.0,45.0,30.0,0.0,300.0,45.0
120.0,45.0,30.0,0.0,300.0,45.0
90.1489238834,44.1360294638,190.0,10.0,289.851076117,44.1360294638
